id,term,src_table
TopBar.CharacterSkinPanel.1,旅人形象,TopBar.json
TopBar.ChooseHomePageRolePanel.1,設定看板,TopBar.json
TopBar.ChooseHomePageSkinPanel.1,更換看板裝扮,TopBar.json
TopBar.CookieQuestPanel.1,工坊考核,TopBar.json
TopBar.DiscList.1,祕紋清單,TopBar.json
TopBar.DreamThemePanel.1,夢的彼岸,TopBar.json
TopBar.EventReminderPanel.1,待辦事項,TopBar.json
TopBar.GachaPreview.1,旅人預覽,TopBar.json
TopBar.GachaSpin.1,旅人招募,TopBar.json
TopBar.IceCreamLevelsSelectPanel.1,沁涼補給站,TopBar.json
TopBar.JointDrillBuildList_Mode1.1,出戰配置,TopBar.json
TopBar.JointDrillLevelSelect_Mode1.1,終焉絕響,TopBar.json
TopBar.JointDrillRanking_Mode1.1,終焉絕響排行榜,TopBar.json
TopBar.LevelMenu.1,旅行,TopBar.json
TopBar.MainlineFormation.1,編隊,TopBar.json
TopBar.MainlineFormationDisc.1,祕紋組合,TopBar.json
TopBar.MiningGame.1,幸運尋寶鏟,TopBar.json
TopBar.MiningGameGuidePanel_400003.1,回收清單,TopBar.json
TopBar.PotentialPreselectionEdit.1,潛能預設,TopBar.json
TopBar.PotentialPreselectionList.1,潛能預設,TopBar.json
TopBar.QuestNewbie.1,教學,TopBar.json
TopBar.RoguelikeBuildDetail.1,小隊資訊,TopBar.json
TopBar.ScoreBossRankingPanel.1,聯合討伐排行榜,TopBar.json
TopBar.Shop_10101.1,活動商店,TopBar.json
TopBar.SkinPreviewPanel.1,旅人形象,TopBar.json
TopBar.SoldierMainViewPanel.1,尖兵陷陣,TopBar.json
TopBar.SoldierRecommendDetailPanel.1,攻略詳情,TopBar.json
TopBar.SoldierRecommendPanel.1,棋組攻略,TopBar.json
TopBar.SoldierTestEnter.1,自走棋測試,TopBar.json
TopBar.SolodanceStory.1,劇情故事,TopBar.json
TopBar.SpringFestivalThemePanel.1,春節活動,TopBar.json
TopBar.StarTowerRankLevel.1,競速塔,TopBar.json
TopBar.TowerDefenseCharacterDetailPanel.1,角色詳情,TopBar.json
TopBar.TrialDepot.1,試玩詳情,TopBar.json
TopBar.TrialLevelSelect.1,小試身手,TopBar.json
TopBar.TrialSkinSelectPanel.1,時裝試玩,TopBar.json
TopBar.WinterNightStory.1,劇情故事,TopBar.json
UIText.AVG_SkipTip.1,是否跳過該段劇情？,UIText.json
UIText.Achievement_Btn_Receive.1,領取,UIText.json
UIText.Achievement_Btn_ReceiveAll.1,快速領取,UIText.json
UIText.Achievement_Grid_Completed.1,（已達成）,UIText.json
UIText.Achievement_Grid_Progress.1,({0}/{1}),UIText.json
UIText.Achievement_State_Completed.1,已完成,UIText.json
UIText.Achievement_State_Uncompleted.1,未完成,UIText.json
UIText.Achievement_Statistic_Completed.1,已完成：,UIText.json
UIText.Achievement_Statistic_Received.1,成就獎勵已全部領取,UIText.json
UIText.Achievement_Tips_Completed.1,成就已達成,UIText.json
UIText.Achievement_Type_1.1,探索世界,UIText.json
UIText.Achievement_Type_2.1,摘星征途,UIText.json
UIText.Achievement_Type_3.1,戰果累累,UIText.json
UIText.Achievement_Type_4.1,百煉成金,UIText.json
UIText.Achievement_Type_5.1,社群網路,UIText.json
UIText.Achievement_Type_6.1,總覽,UIText.json
UIText.ActionBar_AutoPlay.1,自動播放,UIText.json
UIText.ActionBar_Back.1,返回,UIText.json
UIText.ActionBar_ChangeDesc.1,切換說明,UIText.json
UIText.ActionBar_Check.1,查看,UIText.json
UIText.ActionBar_CloseMenu.1,關閉選單,UIText.json
UIText.ActionBar_Confirm.1,確認,UIText.json
UIText.ActionBar_Depot.1,背包,UIText.json
UIText.ActionBar_GiveUp.1,放棄,UIText.json
UIText.ActionBar_HideUI.1,隱藏介面,UIText.json
UIText.ActionBar_Leave.1,暫離,UIText.json
UIText.ActionBar_Log.1,查看紀錄,UIText.json
UIText.ActionBar_NextDialogue.1,下一條,UIText.json
UIText.ActionBar_OpenMenu.1,開啟選單,UIText.json
UIText.ActionBar_Reroll.1,更新,UIText.json
UIText.ActionBar_Scroll.1,滑動說明,UIText.json
UIText.ActionBar_Settings.1,設定,UIText.json
UIText.ActionBar_Skill.1,技能,UIText.json
UIText.ActionBar_Skip.1,跳過,UIText.json
UIText.ActionBar_SkipReward.1,放棄獎勵,UIText.json
UIText.Action_ActorSwitch1.1,援護技能-1,UIText.json
UIText.Action_ActorSwitch2.1,援護技能-2,UIText.json
UIText.Action_AutoBattle.1,自動戰鬥模式,UIText.json
UIText.Action_Back.1,暫停/返回,UIText.json
UIText.Action_Down.1,移動-後,UIText.json
UIText.Action_Fire1.1,閃避,UIText.json
UIText.Action_Fire4.1,絕招,UIText.json
UIText.Action_Interactive.1,場景互動,UIText.json
UIText.Action_Left.1,移動-左,UIText.json
UIText.Action_Map.1,暫停,UIText.json
UIText.Action_Move.1,移動旅人,UIText.json
UIText.Action_Right.1,移動-右,UIText.json
UIText.Action_SwitchWithUltra1.1,援護絕招-1,UIText.json
UIText.Action_SwitchWithUltra2.1,援護絕招-2,UIText.json
UIText.Action_Up.1,移動-前,UIText.json
UIText.ActivityAdv_StoryCountDown.1,更新倒數計時：,UIText.json
UIText.ActivityAdv_StoryRead_Go.1,前往閱讀,UIText.json
UIText.ActivityAdv_StoryRead_Wait.1,等待更新,UIText.json
UIText.ActivityAdv_StoryUpdate.1,已更新篇章,UIText.json
UIText.ActivityAdv_StoryWait_Tip.1,篇章尚未更新，敬請期待,UIText.json
UIText.ActivityEnter_Lock.1,權限等級{0}級開啟,UIText.json
UIText.ActivityLevels_Adventure.1,挑戰,UIText.json
UIText.ActivityLevels_Explore.1,普通,UIText.json
UIText.ActivityLevels_Hard.1,榮譽,UIText.json
UIText.ActivityLevels_HardCommon.1,超載,UIText.json
UIText.ActivityLevels_Lock_Avg.1,閱讀劇情故事{0}解鎖,UIText.json
UIText.ActivityLevels_Lock_Day.1,待開放,UIText.json
UIText.ActivityLevels_Lock_DayHourOpen.1,{0}天{1}小時後解鎖,UIText.json
UIText.ActivityLevels_Lock_DayOpen.1,{0}天後解鎖,UIText.json
UIText.ActivityLevels_Lock_DayOpen_NoneUnLock.1,{0}天,UIText.json
UIText.ActivityLevels_Lock_Day_Color.1,{0}天後解鎖,UIText.json
UIText.ActivityLevels_Lock_Day_Color_10101.1,{0}天後解鎖,UIText.json
UIText.ActivityLevels_Lock_Day_Color_Common.1,{1}天後解鎖,UIText.json
UIText.ActivityLevels_Lock_Hour.1,{0}小時後解鎖,UIText.json
UIText.ActivityLevels_Lock_Hour_Color.1,{0}小時後解鎖,UIText.json
UIText.ActivityLevels_Lock_Hour_Color_Common.1,{1}小時後解鎖,UIText.json
UIText.ActivityLevels_Lock_Hour_NoneUnLock.1,{0}小時,UIText.json
UIText.ActivityLevels_Lock_LastLV.1,完成上一關後解鎖,UIText.json
UIText.ActivityLevels_Lock_Min.1,{0}分鐘後解鎖,UIText.json
UIText.ActivityLevels_Lock_Min_Color.1,{0}分鐘後解鎖,UIText.json
UIText.ActivityLevels_Lock_Min_Color_Common.1,{1}分鐘後解鎖,UIText.json
UIText.ActivityLevels_Lock_Min_NoneUnLock.1,{0}分鐘,UIText.json
UIText.ActivityLevels_Lock_PreLevel.1,通過{0}解鎖,UIText.json
UIText.ActivityLevels_Lock_Sec.1,{0}秒後解鎖,UIText.json
UIText.ActivityLevels_Lock_Sec_Color.1,{0}秒後解鎖,UIText.json
UIText.ActivityLevels_Lock_Sec_Color_Common.1,{1}秒後解鎖,UIText.json
UIText.ActivityLevels_Lock_Sec_NoneUnLock.1,{0}秒,UIText.json
UIText.ActivityStory_Lock_Day_Color.1,{0}天後開放新章節,UIText.json
UIText.ActivityStory_Lock_Hour_Color.1,{0}小時後開放新章節,UIText.json
UIText.ActivityStory_Lock_Min_Color.1,{0}分鐘後開放新章節,UIText.json
UIText.ActivityStory_Lock_Sec_Color.1,{0}秒後開放新章節,UIText.json
UIText.ActivityStory_UnlockActivityLevel.1,通過活動關卡{0}後解鎖,UIText.json
UIText.Activity_Btn_Detail.1,活動詳情,UIText.json
UIText.Activity_Cond_WorldClass.1,權限等級到達{0}後開啟,UIText.json
UIText.Activity_Data_Refreshing.1,等待資料更新中,UIText.json
UIText.Activity_DontShowDay_PopUp_Again.1,今日不再彈出,UIText.json
UIText.Activity_DontShow_PopUp_Again.1,活動期間內不再彈出,UIText.json
UIText.Activity_Empty.1,目前暫無活動,UIText.json
UIText.Activity_End.1,已結束,UIText.json
UIText.Activity_End_Exchange.1,兌換期,UIText.json
UIText.Activity_End_Notice.1,活動已結束,UIText.json
UIText.Activity_Fate_Card_20102.1,命運星牌局,UIText.json
UIText.Activity_Invalid_Tip_1.1,活動資料已更新，請重新開啟介面,UIText.json
UIText.Activity_Invalid_Tip_2.1,部分活動已結束,UIText.json
UIText.Activity_Invalid_Tip_3.1,活動已過期,UIText.json
UIText.Activity_Level.1,戰鬥關卡,UIText.json
UIText.Activity_Login_Reward_Day.1,第{0}天,UIText.json
UIText.Activity_MainLine_Goto.1,立即前往,UIText.json
UIText.Activity_MainLine_Story_Open.1,已常駐開放,UIText.json
UIText.Activity_MiniGame_ThrowGifts.1,豪禮拋物線,UIText.json
UIText.Activity_Mini_Game.1,幸運尋寶鏟,UIText.json
UIText.Activity_Mini_Game_10101.1,甜心夢工坊,UIText.json
UIText.Activity_Mini_Game_10109.1,月華竊夢人,UIText.json
UIText.Activity_Mini_Game_Cookie.1,甜心夢工坊,UIText.json
UIText.Activity_MiningEnd.1,「幸運尋寶鏟」活動已結束,UIText.json
UIText.Activity_Not_Open.1,活動尚未開始,UIText.json
UIText.Activity_Open_Time.1,{0}小時後開放,UIText.json
UIText.Activity_Open_Time_10103.1,{0}小時 後開放,UIText.json
UIText.Activity_Open_Time_Day.1,{0} 天 後開啟,UIText.json
UIText.Activity_Open_Time_Day_10103.1,{0} 天 後開啟,UIText.json
UIText.Activity_Open_Time_Min.1,{0} 分鐘 後開啟,UIText.json
UIText.Activity_Open_Time_Min_10103.1,{0} 分鐘 後開啟,UIText.json
UIText.Activity_Open_Time_Sec.1,{0} 秒 後開啟,UIText.json
UIText.Activity_Play_Cond_Tip_1.1,權限等級達到{0}級後開放,UIText.json
UIText.Activity_Play_Cond_Tip_2.1,通過主線{0}後開放,UIText.json
UIText.Activity_PopUp_Goto.1,前往查看,UIText.json
UIText.Activity_PopUp_Goto_1.1,前 往,UIText.json
UIText.Activity_PopUp_Time_Out.1,活動已過期，獎勵已發送至信箱,UIText.json
UIText.Activity_Remain_Time_Day.1,{0}天{1}小時,UIText.json
UIText.Activity_Remain_Time_Hour.1,{0}小時{1}分鐘,UIText.json
UIText.Activity_Remain_Time_LessThenHour.1,1小時以內,UIText.json
UIText.Activity_Remain_Time_Min.1,{0}分{1}秒,UIText.json
UIText.Activity_Remain_Time_OnlyMin.1,{0}分,UIText.json
UIText.Activity_Review.1,活動回顧,UIText.json
UIText.Activity_Shop.1,活動商店,UIText.json
UIText.Activity_Story.1,劇情故事,UIText.json
UIText.Activity_StoryChapter_10101.1,主線劇情第三章,UIText.json
UIText.Activity_StoryChapter_10102.1,第四章 夢的彼岸,UIText.json
UIText.Activity_StoryChapter_10103.1,第六章 微火的奇跡,UIText.json
UIText.Activity_StoryName_20102.1,主線特別篇,UIText.json
UIText.Activity_Story_10101.1,我們的旅團,UIText.json
UIText.Activity_Story_UnlockPreId.1,通過{0}後解鎖,UIText.json
UIText.Activity_Tab_Time_1.1,{0}天後結束,UIText.json
UIText.Activity_Tab_Time_2.1,未滿一天,UIText.json
UIText.Activity_Task.1,活動任務,UIText.json
UIText.Activity_ThrowGifts_BestScore.1,最高得分,UIText.json
UIText.Activity_ThrowGifts_Fail.1,心願落空,UIText.json
UIText.Activity_ThrowGifts_Win.1,心願達成,UIText.json
UIText.Activity_ThrowGifts_WinCond.1,勝利條件,UIText.json
UIText.Activity_TowerAllOpen_Tip.1,（活動結束後將恢復為每天開放部分擂台）,UIText.json
UIText.Advance_Level_Name.1,Lv.,UIText.json
UIText.Advance_Name.1,階段,UIText.json
UIText.Advance_Need_Level.1,所需等級：{0}級,UIText.json
UIText.Advance_Need_Mat.1,所需材料,UIText.json
UIText.Advance_Preview_Title.1,升階資訊,UIText.json
UIText.Advance_Waiting_Picked.1,進階{0}次後可領取,UIText.json
UIText.Advanced.1,困難,UIText.json
UIText.Affinity_Max_Level.1,加成已滿級,UIText.json
UIText.Affinity_Max_Level_Tip.1,好感度已達最高等級,UIText.json
UIText.Affinity_Next_Level.1,下個等級,UIText.json
UIText.Affinity_Reward_Tips.1,暫無可領取獎勵,UIText.json
UIText.Affinity_Task_Title.1,夥伴任務,UIText.json
UIText.Affinity_Title.1,默契稱號,UIText.json
UIText.Affinity_Title_LevelUp.1,等級提升,UIText.json
UIText.Affinity_UnLock_Level.1,默契達到{0}級解鎖,UIText.json
UIText.Affinity_UnLock_PrePlot.1,完成旅人劇情「第{0}話」後解鎖,UIText.json
UIText.Affinity_UnLock_PrePlot_Skin.1,完成[{0}]-第{1}話 解鎖,UIText.json
UIText.Agent_Accpect.1,接取委託,UIText.json
UIText.Agent_Again.1,再次派遣,UIText.json
UIText.Agent_Again_Accept_Fail.1,緊急委託無法重複接取，請手動接取,UIText.json
UIText.Agent_Again_Fail.1,本次完成的委託無法再次派遣,UIText.json
UIText.Agent_Build.1,委託紀錄,UIText.json
UIText.Agent_Build_Cant_Delete.1,該紀錄已用於派遣，無法分解,UIText.json
UIText.Agent_Build_Same_Cant_Delete.1,部分紀錄已用於派遣，無法分解,UIText.json
UIText.Agent_Character.1,委託旅人,UIText.json
UIText.Agent_Cond_WorldClass.1,權限等級{0}級解鎖,UIText.json
UIText.Agent_Consignor_Title.1,委託人：,UIText.json
UIText.Agent_Delegate_Now.1,委託中{0},UIText.json
UIText.Agent_Extra_Comfirm.1,未符合加分項目，無法獲得額外報酬，是否確定接取委託？,UIText.json
UIText.Agent_Extra_Require.1,加分項目,UIText.json
UIText.Agent_Full.1,委託已達上限，無法繼續派遣,UIText.json
UIText.Agent_Insufficient_Condition.1,未符合委託要求,UIText.json
UIText.Agent_Level_Limit.1,等級不足,UIText.json
UIText.Agent_Limit_Level.1,要求等級,UIText.json
UIText.Agent_Max_Accepted.1,無法接取更多委託,UIText.json
UIText.Agent_Max_Char.1,委託成員已達上限,UIText.json
UIText.Agent_Non_Build.1,暫無符合委託要求的紀錄,UIText.json
UIText.Agent_Non_Char.1,暫無符合委託要求的旅人,UIText.json
UIText.Agent_OneClick_Selection.1,快速選擇,UIText.json
UIText.Agent_Recall.1,召 回,UIText.json
UIText.Agent_Receive_Reward.1,領取報酬,UIText.json
UIText.Agent_Require.1,委託要求,UIText.json
UIText.Agent_Reward_Title.1,委託獎勵,UIText.json
UIText.Agent_Scroe_Limit.1,評分不足,UIText.json
UIText.Agent_Tab_Unlock.1,暫無可接取的委託,UIText.json
UIText.Agent_Tilte_Info.1,鳶尾花派單系統,UIText.json
UIText.Alert_NextDay.1,資料已更新，將返回主介面,UIText.json
UIText.Ann_Activity.1,活動公告,UIText.json
UIText.Ann_System.1,系統公告,UIText.json
UIText.Ann_Tips.1,本週不再彈出,UIText.json
UIText.Announcement.1,公告,UIText.json
UIText.Attack_Mobile.1,目標進入攻擊範圍時，角色會自動進行攻擊,UIText.json
UIText.Attr_AER.1,風元素抗性,UIText.json
UIText.Attr_Atk.1,攻擊,UIText.json
UIText.Attr_AtkSpd.1,攻擊速度,UIText.json
UIText.Attr_AtkerFinalDamagePercent.1,傷害加成,UIText.json
UIText.Attr_CritPower.1,暴擊傷害,UIText.json
UIText.Attr_CritRate.1,暴擊率,UIText.json
UIText.Attr_CritRes.1,抗暴率,UIText.json
UIText.Attr_DER.1,暗元素抗性,UIText.json
UIText.Attr_Def.1,防禦,UIText.json
UIText.Attr_DeferFinalDamagePercent.1,傷害減免,UIText.json
UIText.Attr_EET.1,元素專精,UIText.json
UIText.Attr_EET_Simple.1,專精,UIText.json
UIText.Attr_FER.1,火元素抗性,UIText.json
UIText.Attr_Hp.1,生命值,UIText.json
UIText.Attr_LER.1,光元素抗性,UIText.json
UIText.Attr_Mdef.1,法防,UIText.json
UIText.Attr_MovSpd.1,移動速度,UIText.json
UIText.Attr_SER.1,地元素抗性,UIText.json
UIText.Attr_WER.1,水元素抗性,UIText.json
UIText.Attribute_Size_High.1,高,UIText.json
UIText.Attribute_Size_Low.1,低,UIText.json
UIText.Attribute_Size_Mid.1,中,UIText.json
UIText.Attribute_Size_None.1,無,UIText.json
UIText.Attribute_Up.1,屬性提升,UIText.json
UIText.AutoBattle_Close.1,自動戰鬥,UIText.json
UIText.AutoDevelopment_Btn_Fill.1,補充材料,UIText.json
UIText.AutoDevelopment_SourceMaterial.1,消耗道具（初級材料自動合成）,UIText.json
UIText.AutoDevelopment_TargetMaterial.1,目前所需材料,UIText.json
UIText.AutoDevelopment_Title.1,智慧填充,UIText.json
UIText.AutoTrans_DstItem.1,轉換後的道具,UIText.json
UIText.AutoTrans_Tip.1,部分獲得物品已轉換,UIText.json
UIText.Auto_Formation.1,自動編隊,UIText.json
UIText.Auto_FormationTips.1,自動編隊已完成,UIText.json
UIText.Auto_Overlayer.1,自動過關,UIText.json
UIText.AvgAside.1,旁白：,UIText.json
UIText.AvgChoice.1,選項：,UIText.json
UIText.Avg_Btn_Close.1,關閉,UIText.json
UIText.Avg_Btn_Select.1,選 擇,UIText.json
UIText.BBSTitle.1,《星塔旅人》官方社群,UIText.json
UIText.BUBBLE_2_1_A_2.1,合起的捕獸夾，看來夾到了什麼,UIText.json
UIText.BUBBLE_2_1_B_1_1.1,破壞的痕跡很細碎，還沾有血跡,UIText.json
UIText.BUBBLE_2_1_B_1_2.1,看來動物們經歷了苦戰,UIText.json
UIText.BUBBLE_2_1_B_2.1,這座日光溫室…看起來可以進去,UIText.json
UIText.BUBBLE_2_1_B_4.1,略小的捕獸夾，同樣沾有血跡,UIText.json
UIText.BUBBLE_2_1_C_1.1,進水報廢的機械…沒有破壞痕跡,UIText.json
UIText.BUBBLE_2_1_C_2.1,用途不明的機械塔，沒有啟動的跡象,UIText.json
UIText.BUBBLE_2_1_C_3_1.1,這頭炎炎狼看起來很害怕,UIText.json
UIText.BUBBLE_2_1_D_1.1,大狼受了點傷，但似乎無大礙,UIText.json
UIText.BUBBLE_2_3_B_1_1.1,開關上掛著一本工作手冊,UIText.json
UIText.BUBBLE_2_3_B_1_3.1,【欲前往遺跡者，請在此等待】,UIText.json
UIText.BUBBLE_2_3_B_2_1.1,欄杆上掛著一本工作手冊,UIText.json
UIText.BUBBLE_2_3_B_2_2.1,【試驗田A已檢查，日光溫室道路順暢】,UIText.json
UIText.BUBBLE_2_3_B_3_2.1,【農藥機A區已檢查，目測保險箱未受損】,UIText.json
UIText.BUBBLE_2_3_B_4_1.1,燈柱上掛著一本工作手冊,UIText.json
UIText.BUBBLE_2_3_B_4_2.1,【水晶塔B-1已檢查，未受損，已安排機械守衛】,UIText.json
UIText.BUBBLE_2_3_B_5_1.1,燈柱上掛著一本簽到簿,UIText.json
UIText.BUBBLE_2_3_B_5_2.1,【麥田圈農藥機已檢查，目測保險箱未受損】,UIText.json
UIText.BUBBLE_2_3_B_6_1.1,大門上掛著一本簽到簿,UIText.json
UIText.BUBBLE_2_3_B_6_2.1,【所有水晶塔已檢查，預計前往修復中心水晶塔】,UIText.json
UIText.BUILD_01.1,紀錄已鎖定，無法解散,UIText.json
UIText.BUILD_03.1,未選擇紀錄,UIText.json
UIText.BUILD_05.1,請輸入新名字,UIText.json
UIText.BUILD_08.1,紀錄已解散，獲得以下物品,UIText.json
UIText.BUILD_09.1,紀錄儲存成功,UIText.json
UIText.BUILD_12.1,紀錄已解散,UIText.json
UIText.BattlePassDetailTitle.1,查看詳情,UIText.json
UIText.BattlePassLevelBuy.1,購買等級,UIText.json
UIText.BattlePassLevelBuyCancel.1,取 消,UIText.json
UIText.BattlePassLevelBuyConfirm.1,購 買,UIText.json
UIText.BattlePassLevelBuyCost.1,消耗：,UIText.json
UIText.BattlePassLevelProgressTitle.1,營業額,UIText.json
UIText.BattlePassLevelTitle.1,基金等級,UIText.json
UIText.BattlePassPremiumBuy.1,解鎖尊享補貼,UIText.json
UIText.BattlePassPremiumPrice.1,￥{0},UIText.json
UIText.BattlePassPremiumUnlocked.1,已解鎖,UIText.json
UIText.BattlePassQuset.1,本週營業目標,UIText.json
UIText.BattlePassQusetClose.1,已關閉,UIText.json
UIText.BattlePassQusetDaily.1,今日目標,UIText.json
UIText.BattlePassQusetExpLimit.1,每週營業額上限：{0}/{1},UIText.json
UIText.BattlePassQusetLevelMax.1,已升至最高等級,UIText.json
UIText.BattlePassQusetMax.1,已滿級,UIText.json
UIText.BattlePassQusetWeekly.1,{0}天{1}小時,UIText.json
UIText.BattlePassQusetWeeklyHour.1,{0}小時,UIText.json
UIText.BattlePassReceiveAll.1,全部領取,UIText.json
UIText.BattlePassRewardLuxury.1,大亨尊享補貼,UIText.json
UIText.BattlePassRewardNormal.1,基礎補貼,UIText.json
UIText.BattlePassRewardPremium.1,尊享補貼,UIText.json
UIText.BattlePassRewardPremiumTopGridHint.1,全部尊享補貼獎勵,UIText.json
UIText.BattlePassRewardPremium_ReceiveTip.1,尊享補貼領取資格已啟動,UIText.json
UIText.BattlePassTimeTitle.1,季度期限,UIText.json
UIText.BattlePassTitle.1,創業激勵基金,UIText.json
UIText.BattlePassTogQuest.1,營業目標,UIText.json
UIText.BattlePassTogReward.1,基金補貼,UIText.json
UIText.BattlePass_BtnRewardDetail.1,查看資訊,UIText.json
UIText.BattlePass_RemainTimeTitle.1,距離季度結束 {0},UIText.json
UIText.BattlePass_RewardLevel.1,{0}級,UIText.json
UIText.BattlePass_RewardTitle.1,尊享音韻精選集,UIText.json
UIText.BattlePass_SkinHint.1,本期購買大亨尊享補貼立即獲得,UIText.json
UIText.BattlePass_SkinHintOpenBP.1,開啟基金,UIText.json
UIText.BattlePass_Upgrade_Hint.1,已解鎖該等級補貼,UIText.json
UIText.Battle_00.1,技能冷卻中,UIText.json
UIText.Battle_01.1,技能蓄能中,UIText.json
UIText.Battle_Damage_All_Damage.1,總計傷害,UIText.json
UIText.Battle_Damage_Char.1,旅人,UIText.json
UIText.Battle_Damage_Damage.1,傷害,UIText.json
UIText.Battle_Damage_Percent.1,百分比,UIText.json
UIText.Battle_Damage_Window_Title.1,傷害統計,UIText.json
UIText.Battle_Result_Fail_Tip.1,提升旅人、祕紋、能力等級，可有效提升戰力,UIText.json
UIText.Battle_Result_Max_Level.1,權限等級已達上限,UIText.json
UIText.Battle_Voice.1,戰鬥語音,UIText.json
UIText.BdConvert_BuildCountTips1.1,無符合,UIText.json
UIText.BdConvert_BuildCountTips2.1,{0}個符合,UIText.json
UIText.BdConvert_BuildTips.1,※紀錄提交至協會後，將從您的紀錄庫中刪去,UIText.json
UIText.BdConvert_DesTips.1,長按紀錄查看詳情,UIText.json
UIText.BdConvert_EnterActivity.1,前往,UIText.json
UIText.BdConvert_Finish.1,徵集完成,UIText.json
UIText.BdConvert_GoToStarTower.1,前往星塔,UIText.json
UIText.BdConvert_LockTips.1,該紀錄處於鎖定狀態，需要解鎖,UIText.json
UIText.BdConvert_NoComQuest.1,暫無可領取的獎勵,UIText.json
UIText.BdConvert_QuestTitle.1,攻略積分獎勵,UIText.json
UIText.BdConvert_RewardPre.1,獎勵預覽,UIText.json
UIText.BdConvert_RewardTips.1,以上為徵集獎勵,UIText.json
UIText.BdConvert_RewardTitle.1,獎勵次數,UIText.json
UIText.BdConvert_Score.1,已累積攻略積分,UIText.json
UIText.BdConvert_Selected.1,已選擇,UIText.json
UIText.BdConvert_SelectedMaxTips.1,已達最大可提交數量,UIText.json
UIText.BdConvert_Submit.1,提交紀錄,UIText.json
UIText.BdConvert_SubmitNoneTips.1,請至少選擇1組紀錄進行提交,UIText.json
UIText.BdConvert_ToBuild.1,提交,UIText.json
UIText.BdConvert_Unopen.1,未開放,UIText.json
UIText.BdConvert_UnopenTips.1,徵集未開放,UIText.json
UIText.Board_CG_Lock.1,觀看旅人劇情{0}後解鎖,UIText.json
UIText.Board_Change_Order.1,拖曳以調整看板順序,UIText.json
UIText.Board_Change_Order_Empty.1,尚未設定展示旅人,UIText.json
UIText.Board_Char_Empty.1,請選擇旅人,UIText.json
UIText.Board_Disc_LockTip.1,祕紋{0}階後解鎖動態效果,UIText.json
UIText.Board_No_CG.1,無法切換目前看板,UIText.json
UIText.Board_None_CG.1,該旅人尚未解鎖回憶特寫,UIText.json
UIText.Board_Outfit_Empty.1,請選擇祕紋,UIText.json
UIText.Board_Page_Handbook.1,圖鑑,UIText.json
UIText.Board_Page_Outfit.1,祕紋,UIText.json
UIText.Board_Plot_Empty.1,請選擇圖鑑,UIText.json
UIText.Board_Select_Empty.1,請至少設定一組看板,UIText.json
UIText.Board_Select_Max.1,看板展示佇列已滿,UIText.json
UIText.Board_Selected_Count.1,已選擇 {0}/{1},UIText.json
UIText.Board_Skin_Advance.1,前往進階,UIText.json
UIText.Board_Skin_Buy.1,前往購買,UIText.json
UIText.Board_Skin_CG_Lock.1,尚未獲得默契形象,UIText.json
UIText.Board_SortByAffinity.1,默契值,UIText.json
UIText.Board_Switch_Anim.1,動畫,UIText.json
UIText.Board_Switch_Skin.1,裝扮,UIText.json
UIText.Board_Use_Skin.1,更 換,UIText.json
UIText.Bonus_Merge_Hint.1,重覆信條已合併顯示,UIText.json
UIText.BossRoomName.1,魔王之間,UIText.json
UIText.Boss_Rush_Lv.1,等級,UIText.json
UIText.BreakOut_Act_BattleCount.1,參戰次數,UIText.json
UIText.BreakOut_Act_CharacterUnOpen.1,未開啟,UIText.json
UIText.BreakOut_Act_DefaultBattleCount.1,?,UIText.json
UIText.BreakOut_Act_DefaultDesc.1,請選擇操控碎晶球的旅人,UIText.json
UIText.BreakOut_Act_Name_Skill.1,{0}·{1},UIText.json
UIText.BreakOut_Act_OpenAfterClearingLevel.1,{0}通過後開啟,UIText.json
UIText.BreakOut_Act_Target.1,{0}秒內達到{1}分,UIText.json
UIText.BreakOut_Button_Back.1,返回遊戲,UIText.json
UIText.BreakOut_Button_Leave.1,離開本局,UIText.json
UIText.BreakOut_Button_Re.1,重新開始,UIText.json
UIText.BreakOut_Play_ScoreTarget.1,{0}/{1},UIText.json
UIText.BreakOut_Play_Tips.1,碎晶球未發射時無法使用技能,UIText.json
UIText.BreakOut_PopUp_GoToAct.1,前往活動,UIText.json
UIText.BreakOut_Result_Exit.1,退出,UIText.json
UIText.BreakOut_Result_Restart.1,重新挑戰,UIText.json
UIText.BreakOut_Target_Score.1,目標得分,UIText.json
UIText.BtnCancel.1,取消,UIText.json
UIText.Btn_AdvanceUp.1,升 階,UIText.json
UIText.Btn_EarnReward.1,領取獎勵,UIText.json
UIText.Btn_LevelUp.1,升 級,UIText.json
UIText.Btn_TakeAway.1,拿 走,UIText.json
UIText.Btn_UpMaxLevel.1,提升至滿級,UIText.json
UIText.Btn_UpOneLevel.1,提升一級,UIText.json
UIText.Build_Attribute_CurScore.1,目前紀錄評分：,UIText.json
UIText.Build_Attribute_DescTip.1,根據紀錄評價將會在戰鬥中附加額外屬性加成,UIText.json
UIText.Build_Attribute_Desc_1.1,攻擊力增加{1}，最大生命值增加{2},UIText.json
UIText.Build_Attribute_Level.1,紀錄評價{0},UIText.json
UIText.Build_Attribute_Title.1,紀錄屬性詳情,UIText.json
UIText.Build_BasicModel.1,基礎模式,UIText.json
UIText.Build_Btn_AttributePreview.1,加成效果一覽,UIText.json
UIText.Build_Btn_Char.1,詳 情,UIText.json
UIText.Build_Btn_Close.1,關 閉,UIText.json
UIText.Build_Btn_Del.1,解散紀錄,UIText.json
