id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
MangaLoading.34.1,对话练习,Dialogue Practice,聞こえてますか？,대화 연습,對話練習,MangaLoading.json
MangaLoading.35.1,美味麦汁,Savory Wort,お姉ちゃんモード,맛있는 보리즙,美味麥汁,MangaLoading.json
MangaLoading.36.1,目不转睛,Staring Hard,くるくるの引力,시선 고정,目不轉睛,MangaLoading.json
MangaLoading.37.1,半途求援,Midway Mayday,聖夜の悲劇,도중의 지원 요청,半途求援,MangaLoading.json
MangaLoading.38.1,投递意外,Delivery Accident,品名：なまもの,배송 사고,投遞意外,MangaLoading.json
MangaLoading.39.1,日夜颠倒,Reversed Schedule,昼夜逆転,뒤바뀐 낮과 밤,日夜顛倒,MangaLoading.json
MangaLoading.4.1,神秘单车手,Phantom Biker,謎のサイクリスト,미스터리 라이더,神祕單車手,MangaLoading.json
MangaLoading.40.1,实验事故,Experiment Accident,こんなはずじゃ…,실험 사고,實驗事故,MangaLoading.json
MangaLoading.41.1,收成良好,Bountiful Harvest,収穫どき,풍년,收成良好,MangaLoading.json
MangaLoading.42.1,入乡随俗,When in Rome,注目の的,현지의 법대로,入鄉隨俗,MangaLoading.json
MangaLoading.43.1,留影时刻,Picture Time,はいチーズ！,기념 촬영의 순간,留影時刻,MangaLoading.json
MangaLoading.44.1,俯瞰风景,Aerial View,思わぬ先客,내려다 보이는 풍경,俯瞰風景,MangaLoading.json
MangaLoading.45.1,暖心关怀,Heartfelt Care,消毒こわい,따스한 배려,暖心關懷,MangaLoading.json
MangaLoading.46.1,顺手牵羊,Quick Snatch,盗み食い,기회를 틈탄 수확,順手牽羊,MangaLoading.json
MangaLoading.47.1,积木成塔,Stacking Tower,ひとり遊びの達人,나무가 쌓여 탑이 된다,積木成塔,MangaLoading.json
MangaLoading.48.1,可爱即正义,Cuteness is Justice,かわいくないは罪,귀여움이 곧 정의,可愛即正義,MangaLoading.json
MangaLoading.49.1,就差一点,Almost there,ははっ！GREATだね♪,조금만 더,就差一點,MangaLoading.json
MangaLoading.5.1,沉于艺术之海,Drowned in Art,芸術の海に沈む,예술의 바다 속으로,沉於藝術之海,MangaLoading.json
MangaLoading.50.1,耐心教学,Guiding Hand,海辺の個別指導,다정한 수업,耐心教學,MangaLoading.json
MangaLoading.51.1,锐利的目光,The Sharp Gaze,鋭い眼光,예리한 눈빛,銳利的目光,MangaLoading.json
MangaLoading.52.1,有备无患,Stay Prepared,備えあれば憂いなし,유비무환,有備無患,MangaLoading.json
MangaLoading.6.1,泪液收藏,Tear Collector,涙のコレクション,눈물 수집,淚液收藏,MangaLoading.json
MangaLoading.7.1,蛋糕诱惑,Pastry Seduction,ケーキの誘惑,케이크의 유혹,蛋糕誘惑,MangaLoading.json
MangaLoading.9.1,纯情秘密,Purehearted Secret,純情の秘密,순정의 비밀,純情祕密,MangaLoading.json
NPCAffinityPlot.913301.1,第一话,Act One,第1話,제1화,第一話,NPCAffinityPlot.json
NPCAffinityPlot.913302.1,第二话,Act Two,第2話,제2화,第二話,NPCAffinityPlot.json
Plot.10301.1,寻猫记 上,"The Lost Kitten, Part Ⅰ",ネコを追いかけて,고양이를 찾아서 (상),尋貓記 上,Plot.json
Plot.10302.1,寻猫记 中,"The Lost Kitten, Part Ⅱ",ネコを追いかけて,고양이를 찾아서 (중),尋貓記 中,Plot.json
Plot.10303.1,寻猫记 下,"The Lost Kitten, Part Ⅲ",ネコを追いかけて,고양이를 찾아서 (하),尋貓記 下,Plot.json
Plot.10701.1,蒙面骑士缇莉娅 上,Masked Knight Tilia! Part Ⅰ,正義の心,헬름라이더 틸리아 (상),蒙面騎士緹莉婭 上,Plot.json
Plot.10702.1,蒙面骑士缇莉娅 中,Masked Knight Tilia! Part Ⅱ,正義の心,헬름라이더 틸리아 (중),蒙面騎士緹莉婭 中,Plot.json
Plot.10703.1,蒙面骑士缇莉娅 下,"Masked Knight Tilia!, Part Ⅲ",正義の心,헬름라이더 틸리아 (하),蒙面騎士緹莉婭 下,Plot.json
Plot.10801.1,幸运的一天 上,"Lucky Day, Part Ⅰ",意外な開運グッズ,행운의 하루 (상),幸運的一天 上,Plot.json
Plot.10802.1,幸运的一天 中,"Lucky Day, Part Ⅱ",意外な開運グッズ,행운의 하루 (중),幸運的一天 中,Plot.json
Plot.10803.1,幸运的一天 下,"Lucky Day, Part Ⅲ",意外な開運グッズ,행운의 하루 (하),幸運的一天 下,Plot.json
Plot.11001.1,菲莱假日 上,"Philae Vacation, Part Ⅰ",多忙な上司に休日を,필리에의 휴일 (상),菲萊假日 上,Plot.json
Plot.11002.1,菲莱假日 中,"Philae Vacation, Part Ⅱ",多忙な上司に休日を,필리에의 휴일 (중),菲萊假日 中,Plot.json
Plot.11003.1,菲莱假日 下,"Philae Vacation, Part Ⅲ",多忙な上司に休日を,필리에의 휴일 (하),菲萊假日 下,Plot.json
Plot.11101.1,购物大作战 上,"The Shopping War, Part Ⅰ",激安セール大戦,쇼핑 대작전 (상),購物大作戰 上,Plot.json
Plot.11102.1,购物大作战 中,"The Shopping War, Part Ⅱ",激安セール大戦,쇼핑 대작전 (중),購物大作戰 中,Plot.json
Plot.11103.1,购物大作战 下,"The Shopping War, Part Ⅲ",激安セール大戦,쇼핑 대작전 (하),購物大作戰 下,Plot.json
Plot.11201.1,极速环游 上,"Fast and Focused, Part Ⅰ",ワイルドドライブ,고속 질주 (상),極速環遊 上,Plot.json
Plot.11202.1,极速环游 中,"Fast and Focused, Part Ⅱ",ワイルドドライブ,고속 질주 (중),極速環遊 中,Plot.json
Plot.11203.1,极速环游 下,"Fast and Focused, Part Ⅲ",ワイルドドライブ,고속 질주 (하),極速環遊 下,Plot.json
Plot.11301.1,锅中见真情 上,"Hot Pot Buddies, Part Ⅰ",蒼梧城の共同捜査,밥 한 끼로 보이는 진심 (상),鍋中見真情 上,Plot.json
Plot.11302.1,锅中见真情 中,"Hot Pot Buddies, Part Ⅱ",蒼梧城の共同捜査,밥 한 끼로 보이는 진심 (중),鍋中見真情 中,Plot.json
Plot.11303.1,锅中见真情 下,"Hot Pot Buddies, Part Ⅲ",蒼梧城の共同捜査,밥 한 끼로 보이는 진심 (하),鍋中見真情 下,Plot.json
Plot.11401.1,名为“魔王试炼”的委托 上,"Commission: Tyrant's Trials, Part Ⅰ",魔王覚醒に至る試練,‘마왕 시련’의 이름으로 (상),名為「魔王試煉」的委託 上,Plot.json
Plot.11402.1,名为“魔王试炼”的委托 中,"Commission: Tyrant's Trials, Part Ⅱ",魔王覚醒に至る試練,‘마왕 시련’의 이름으로 (중),名為「魔王試煉」的委託 中,Plot.json
Plot.11403.1,名为“魔王试炼”的委托 下,"Commission: Tyrant's Trials, Part Ⅲ",魔王覚醒に至る試練,‘마왕 시련’의 이름으로 (하),名為「魔王試煉」的委託 下,Plot.json
Plot.11501.1,找呀找呀找朋友 上,"Searching, Searching for a Friend, Part Ⅰ",友だちの作り方,친구를 찾아서 (상),找呀找呀找朋友 上,Plot.json
Plot.11502.1,找呀找呀找朋友 中,"Searching, Searching for a Friend, Part Ⅱ",友だちの作り方,친구를 찾아서 (중),找呀找呀找朋友 中,Plot.json
Plot.11503.1,找呀找呀找朋友 下,"Searching, Searching for a Friend, Part Ⅲ",友だちの作り方,친구를 찾아서 (하),找呀找呀找朋友 下,Plot.json
Plot.11601.1,非典型温室 上,"Atypical Greenhouse, Part Ⅰ",優しさが芽吹くまで,비정상 온실 (상),非典型溫室 上,Plot.json
Plot.11602.1,非典型温室 中,"Atypical Greenhouse, Part Ⅱ",優しさが芽吹くまで,비정상 온실 (중),非典型溫室 中,Plot.json
Plot.11603.1,非典型温室 下,"Atypical Greenhouse, Part Ⅲ",優しさが芽吹くまで,비정상 새싹 (하),非典型溫室 下,Plot.json
Plot.11701.1,糖果藏在约定里 上,"Candy Hidden within the Promise, Part Ⅰ",魔王VSジンリン！,약속 속에 숨겨진 사탕 (상),糖果藏在約定裡 上,Plot.json
Plot.11702.1,糖果藏在约定里 中,"Candy Hidden within the Promise, Part Ⅱ",魔王VSジンリン！,약속 속에 숨어 있는 사탕 (중),糖果藏在約定裡 中,Plot.json
Plot.11703.1,糖果藏在约定里 下,"Candy Hidden within the Promise, Part Ⅲ",魔王VSジンリン！,약속 속에 숨어 있는 사탕 (하),糖果藏在約定裡 下,Plot.json
Plot.11801.1,黑色的骨头 上,"Bones Obsession, Part Ⅰ",白衣の死神？,검은 뼈 (상),黑色的骨頭 上,Plot.json
Plot.11802.1,黑色的骨头 中,"Bones Obsession, Part Ⅱ",白衣の死神？,검은 뼈 (중),黑色的骨頭 中,Plot.json
Plot.11803.1,黑色的骨头 下,"Bones Obsession, Part Ⅲ",白衣の死神？,검은 뼈 (하),黑色的骨頭 下,Plot.json
Plot.11901.1,女仆的秘密任务 上,"The Maid's Secret Mission, Part Ⅰ",極秘任務はあまくかおる,메이드의 비밀 임무 (상),女僕的祕密任務 上,Plot.json
Plot.11902.1,女仆的秘密任务 中,"The Maid's Secret Mission, Part Ⅱ",極秘任務はあまくかおる,메이드의 비밀 임무 (중),女僕的祕密任務 中,Plot.json
Plot.11903.1,女仆的秘密任务 下,"The Maid's Secret Mission, Part Ⅲ",極秘任務はあまくかおる,메이드의 비밀 임무 (하),女僕的祕密任務 下,Plot.json
Plot.12001.1,课后的秘密论文 上,"After-Class Paper Writing, Part Ⅰ",カリスマ教師の気苦労,방과 후의 비밀 논문 (상),課後的祕密論文 上,Plot.json
Plot.12002.1,课后的秘密论文 中,"After-Class Paper Writing, Part Ⅱ",カリスマ教師の気苦労,방과 후의 비밀 논문 (중),課後的祕密論文 中,Plot.json
Plot.12003.1,课后的秘密论文 下,"After-Class Paper Writing, Part Ⅲ",カリスマ教師の気苦労,방과 후의 비밀 논문 (하),課後的祕密論文 下,Plot.json
Plot.12301.1,睡不着的小守护者 上,"The Sleepless Guardian, Part Ⅰ",去る者と寄り添う者,잠이 오지 않는 숲의 수호자 (상),睡不著的小守護者 上,Plot.json
Plot.12302.1,睡不着的小守护者 中,"The Sleepless Little Guardian, Part Ⅱ",去る者と寄り添う者,잠이 오지 않는 숲의 수호자 (중),睡不著的小守護者 中,Plot.json
Plot.12303.1,睡不着的小守护者 下,"The Sleepless Guardian, Part Ⅲ",去る者と寄り添う者,잠이 오지 않는 숲의 수호자 (하),睡不著的小守護者 下,Plot.json
Plot.12501.1,胜利者法则 上,"A Bonding Duel, Part Ⅰ",配達員は二度決闘する,승자의 법칙 (상),勝利者法則 上,Plot.json
Plot.12502.1,胜利者法则 中,"A Bonding Duel, Part Ⅱ",配達員は二度決闘する,승자의 법칙 (중),勝利者法則 中,Plot.json
Plot.12503.1,胜利者法则 下,"A Bonding Duel, Part Ⅲ",配達員は二度決闘する,승자의 법칙 (하),勝利者法則 下,Plot.json
Plot.12601.1,蝶说 上,"Miss Butterfly, Part Ⅰ",蝶に誘われて,나비 이야기 (상),蝶說 上,Plot.json
Plot.12602.1,蝶说 中,"Miss Butterfly, Part Ⅱ",蝶に誘われて,나비 이야기 (중),蝶說 中,Plot.json
Plot.12603.1,蝶说 下,"Miss Butterfly, Part Ⅲ",蝶に誘われて,나비 이야기 (하),蝶說 下,Plot.json
Plot.12701.1,机敏信使不会受伤 上,"The Nimble yet Unbreakable Messenger, Part Ⅰ",森のうっかりさん,민첩한 집배원은 다치지 않는다 (상),機靈信使不會受傷 上,Plot.json
Plot.12702.1,机敏信使不会受伤 中,"The Nimble yet Unbreakable Messenger, Part Ⅱ",森のうっかりさん,민첩한 집배원은 다치지 않는다 (중),機靈信使不會受傷 中,Plot.json
Plot.12703.1,机敏信使不会受伤 下,"The Nimble yet Unbreakable Messenger, Part Ⅲ",森のうっかりさん,민첩한 집배원은 다치지 않는다 (하),機靈信使不會受傷 下,Plot.json
Plot.13001.1,不一样的多娜 上,"The Different Donna, Part Ⅰ",ヨロズ配達の大黒柱,색다른 토나(상),不一樣的多娜 上,Plot.json
Plot.13002.1,不一样的多娜 中,"The Different Donna, Part Ⅱ",ヨロズ配達の大黒柱,색다른 토나(중),不一樣的多娜 中,Plot.json
Plot.13003.1,不一样的多娜 下,"The Different Donna, Part Ⅲ",ヨロズ配達の大黒柱,색다른 토나(하),不一樣的多娜 下,Plot.json
Plot.13201.1,不良少女的一天 上,"A Delinquent's Day, Part Ⅰ",灰の華,불량소녀의 하루 (상),不良少女的一天 上,Plot.json
Plot.13202.1,不良少女的一天 中,"A Delinquent's Day, Part Ⅱ",灰の華,불량소녀의 하루 (중),不良少女的一天 中,Plot.json
Plot.13203.1,不良少女的一天 下,"A Delinquent's Day, Part Ⅲ",灰の華,불량 소녀의 하루 (하),不良少女的一天 下,Plot.json
Plot.13301.1,风中密语 上,"Whispers in the Wind, Part Ⅰ",風に揺れる気持ち,바람 속 비밀 이야기 (상),風中密語 上,Plot.json
Plot.13302.1,风中密语 中,"Whispers in the Wind, Part Ⅱ",風に揺れる気持ち,바람 속 비밀 이야기 (중),風中密語 中,Plot.json
Plot.13303.1,风中密语 下,"Whispers in the Wind, Part Ⅲ",風に揺れる気持ち,바람 속 비밀 이야기 (하),風中密語 下,Plot.json
Plot.13401.1,初雪来时 上,"First Snow, Part Ⅰ",雪に刻む足跡,첫눈이 내릴 때 (상),初雪來時 上,Plot.json
Plot.13402.1,初雪来时 中,"First Snow, Part Ⅱ",雪に刻む足跡,첫눈이 내릴 때 (중),初雪來時 中,Plot.json
Plot.13403.1,初雪来时 下,"First Snow, Part Ⅲ",雪に刻む足跡,첫눈이 내릴 때 (하),初雪來時 下,Plot.json
Plot.13501.1,魔女的特别专访 上,"A Special Report, Part Ⅰ",魔女のビッグニュース★,마녀의 특종 취재 (상),魔女的特別採訪 上,Plot.json
Plot.13502.1,魔女的特别专访 中,"A Special Report, Part Ⅱ",魔女のビッグニュース★,마녀의 특종 취재 (중),魔女的特別採訪 中,Plot.json
Plot.13503.1,魔女的特别专访 下,"A Special Report, Part Ⅲ",魔女のビッグニュース★,마녀의 특종 취재 (하),魔女的特別採訪 下,Plot.json
Plot.13701.1,后辈的烦恼日 上,Something's on Her Mind (Part Ⅰ),お嬢様巡遊者の憂鬱,후배의 고민 많은 하루 (상),後輩的煩惱日 上,Plot.json
Plot.13702.1,后辈的烦恼日 中,Something's on Her Mind (Part Ⅱ),お嬢様巡遊者の憂鬱,후배의 고민 많은 하루 (중),後輩的煩惱日 中,Plot.json
Plot.13703.1,后辈的烦恼日 下,Something's on Her Mind (Part Ⅲ),お嬢様巡遊者の憂鬱,후배의 고민 많은 하루 (하),後輩的煩惱日 下,Plot.json
Plot.14001.1,斯帕克拉的烦恼 上,"Sparkla's Troubles, Part I",スパクルの悩み,스파클의 고민 (상),斯帕克拉的煩惱 上,Plot.json
Plot.14002.1,斯帕克拉的烦恼 中,"Sparkla's Troubles, Part II",スパクルの悩み,스파클의 고민 (중),斯帕克拉的煩惱 中,Plot.json
Plot.14003.1,斯帕克拉的烦恼 下,"Sparkla's Troubles, Part III",スパクルの悩み,스파클의 고민 (하),斯帕克拉的煩惱 下,Plot.json
Plot.14101.1,荒村惊魂 上,"The Haunted Village, Part Ⅰ",呪われた廃村,버려진 마을의 공포 (상),荒村驚魂 上,Plot.json
Plot.14102.1,荒村惊魂 中,"The Haunted Village, Part Ⅱ",呪われた廃村,버려진 마을의 공포 (중),荒村驚魂 中,Plot.json
Plot.14103.1,荒村惊魂 下,"The Haunted Village, Part Ⅲ",呪われた廃村,버려진 마을의 공포 (하),荒村驚魂 下,Plot.json
Plot.14201.1,“约会”风波 上,"The ""Date"", Part Ⅰ",ドリンクの誘惑,데이트 소동 (상),「約會」風波 上,Plot.json
Plot.14202.1,“约会”风波 中,"The ""Date"", Part Ⅱ",ドリンクの誘惑,데이트 소동 (중),「約會」風波 中,Plot.json
Plot.14203.1,“约会”风波 下,"The ""Date"", Part Ⅲ",ドリンクの誘惑,데이트 소동 (하),「約會」風波 下,Plot.json
Plot.14301.1,我所认识的你 上,"The You I Know, Part Ⅰ",見えない素顔,내가 알고 있는 너(상),我所認識的你 上,Plot.json
Plot.14302.1,我所认识的你 中,"The You I Know, Part Ⅱ",見えない素顔,내가 알고 있는 너(중),我所認識的你 中,Plot.json
Plot.14303.1,我所认识的你 下,"The You I Know, Part Ⅲ",見えない素顔,내가 알고 있는 너(하),我所認識的你 下,Plot.json
Plot.14401.1,人刀合一的修行 上,"Training for Oneness, Part Ⅰ",人刀一如の修行,인도합일 수행 (상),人刀合一的修行 上,Plot.json
Plot.14402.1,人刀合一的修行 中,"Training for Oneness, Part Ⅱ",人刀一如の修行,인도합일 수행 (중),人刀合一的修行 中,Plot.json
Plot.14403.1,人刀合一的修行 下,"Training for Oneness, Part Ⅲ",人刀一如の修行,인도합일의 수행 (하),人刀合一的修行 下,Plot.json
Plot.14501.1,千面演者 上,Performer of Myriad Faces I,千の貌を持つ女,천의 얼굴을 가진 배우 (상),千面演者 上,Plot.json
Plot.14502.1,千面演者 中,Performer of Myriad Faces II,千の貌を持つ女,천의 얼굴을 가진 배우 (중),千面演者 中,Plot.json
Plot.14503.1,千面演者 下,Performer of Myriad Faces III,千の貌を持つ女,천의 얼굴을 가진 배우 (하),千面演者 下,Plot.json
Plot.14701.1,星与心的回响 上,"Echo of Hearts and Stars, Part Ⅰ",胸を焦がすレゾナンス,별과 마음의 공명 (상),星與心的迴響 上,Plot.json
Plot.14702.1,星与心的回响 中,"Echo of Hearts and Stars, Part Ⅱ",胸を焦がすレゾナンス,별과 마음의 공명 (중),星與心的迴響 中,Plot.json
Plot.14703.1,星与心的回响 下,"Echo of Hearts and Stars, Part Ⅲ",胸を焦がすレゾナンス,별과 마음의 공명 (하),星與心的迴響 下,Plot.json
Plot.14901.1,项圈与绳索 上,"Collar and Rope, Part Ⅰ",スイートタイム,소울 칼라와 밧줄 (상),項圈與繩索 上,Plot.json
Plot.14902.1,项圈与绳索 中,"Collar and Rope, Part Ⅱ",スイートタイム,소울 칼라와 밧줄 (중),項圈與繩索 中,Plot.json
Plot.14903.1,项圈与绳索 下,"Collar and Rope, Part Ⅲ",スイートタイム,소울 칼라와 밧줄 (하),項圈與繩索 下,Plot.json
Plot.15001.1,闯祸的薯条 上,"The Great Fry-tastrophe, Part Ⅰ",ぜんぶ芋のせいだ,말썽 피운 감자튀김 (상),闖禍的薯條 上,Plot.json
Plot.15002.1,闯祸的薯条 中,"The Great Fry-tastrophe, Part Ⅱ",ぜんぶ芋のせいだ,말썽 피운 감자튀김 (중),闖禍的薯條 中,Plot.json
Plot.15003.1,闯祸的薯条 下,"The Great Fry-tastrophe, Part Ⅲ",ぜんぶ芋のせいだ,말썽 피운 감자튀김 (하),闖禍的薯條 下,Plot.json
Plot.15501.1,气味的痕迹 上,"The Nostalgic Scent, Part Ⅰ",思い出はいつもそこに,냄새의 흔적 (상),氣味的線索 上,Plot.json
Plot.15502.1,气味的痕迹 中,"The Nostalgic Scent, Part Ⅱ",思い出はいつもそこに,냄새의 흔적 (중),氣味的線索 中,Plot.json
Plot.15503.1,气味的痕迹 下,"The Nostalgic Scent, Part Ⅲ",思い出はいつもそこに,냄새의 흔적 (하),氣味的線索 下,Plot.json
Plot.15601.1,小房间大扫除 上,"Big Cleanup Job in a Small Room, Part Ⅰ",本当の友だち,작은 방 대청소 (상),小房間大掃除 上,Plot.json
Plot.15602.1,小房间大扫除 中,"Big Cleanup Job in a Small Room, Part Ⅱ",本当の友だち,작은 방 대청소 (중),小房間大掃除 中,Plot.json
Plot.15603.1,小房间大扫除 下,"Big Cleanup Job in a Small Room, Part Ⅲ",本当の友だち,작은 방 대청소 (하),小房間大掃除 下,Plot.json
Plot.15701.1,二人三脚 上,Three-Legged Race Ⅰ,妹心とプレゼント,2인 3각 (상),兩人三腳 上,Plot.json
Plot.15702.1,二人三脚 中,Three-Legged Race Ⅱ,妹心とプレゼント,2인 3각 (중),兩人三腳 中,Plot.json
Plot.15703.1,二人三脚 下,Three-Legged Race Ⅲ,妹心とプレゼント,2인 3각 (하),兩人三腳 下,Plot.json
Plot.15801.1,派送的礼物 上,"Gifts on Delivery, Part Ⅰ",プレゼント狂騒曲,배송될 선물 (상),派送的禮物 上,Plot.json
Plot.15802.1,派送的礼物 中,"Gifts on Delivery, Part Ⅱ",プレゼント狂騒曲,배송될 선물 (중),派送的禮物 中,Plot.json
Plot.15803.1,派送的礼物 下,"Gifts on Delivery, Part Ⅲ",プレゼント狂騒曲,배송될 선물 (하),派送的禮物 下,Plot.json
Plot.15901.1,消食秘方 上,Secret Digestive Recipe I,薬と毒は紙一重,소화 비법 (상),消食秘方 上,Plot.json
Plot.15902.1,消食秘方 中,Secret Digestive Recipe II,薬と毒は紙一重,소화 비법 (중),消食秘方 中,Plot.json
Plot.15903.1,消食秘方 下,Secret Digestive Recipe III,薬と毒は紙一重,소화 비법 (하),消食秘方 下,Plot.json
Plot.16001.1,奔忙的假期 上,A Hustling Holiday Ⅰ,忙しい君の休ませ方,바쁜 휴가 (상),奔忙的假期 上,Plot.json
Plot.16002.1,奔忙的假期 中,A Hustling Holiday Ⅱ,忙しい君の休ませ方,바쁜 휴가 (중),奔忙的假期 中,Plot.json
Plot.16003.1,奔忙的假期 下,A Hustling Holiday Ⅲ,忙しい君の休ませ方,바쁜 휴가 (하),奔忙的假期 下,Plot.json
StarTowerTalk.913301.1,波西亚,Portia,ポーシア,포셔,波西亞,StarTowerTalk.json
StarTowerTalk.917201.1,贝缇丽,Beatrixa,ベアトリス,베아트리스,貝緹麗,StarTowerTalk.json
StarTowerTalk.917301.1,珀尔娜,Bernina,ヴェルナー,베르너,珀爾娜,StarTowerTalk.json
StarTowerTalk.917401.1,维嘉尔,Virigia,ヴェルジュ,베르주,維嘉爾,StarTowerTalk.json
Story.100.1,重返孤儿院,Return to the Orphanage,孤児院への道のり,다시 찾은 보육원,重返孤兒院,Story.json
Story.101.1,梦醒时分,The Awakening Reset,夢の終わり,꿈에서 깨어날 때,夢醒時分,Story.json
Story.102.1,过去的痕迹,Traces of the Past,過去の痕跡,과거의 흔적,過去的痕跡,Story.json
Story.103.1,消失的绿洲,Vanished Oasis,消えたオアシス,사라진 오아시스호,消失的綠洲,Story.json
Story.104.1,桥洞下,Under the Bridge,橋の下,다리 밑,橋洞下,Story.json
Story.105.1,灰城区的风,Winds of Ash District,アッシュエリアの風,애시 에리어의 바람,灰城區的風,Story.json
Story.106.1,飞翔的选择,Flying from the Ash,飛ぶことを選んだ,비상의 선택,飛翔的選擇,Story.json
Story.107.1,不同的许愿,A Different Kind of Wish,別々の願い,다른 소원,不同的許願,Story.json
Story.108.1,调查结果,Investigation Report,調査結果,조사 결과,調查結果,Story.json
Story.109.1,饭后甜点,After-Dinner Dessert,食後デザート,식후 디저트,飯後甜點,Story.json
Story.110.1,没有旅人的未来,A Future Without Trekkers,未来のない巡遊者,여행가가 없는 미래,沒有旅人的未來,Story.json
Story.111.1,填补记忆的方式,How Memories Are Mended,記憶を補填する方法,기억을 채우는 방식,填補記憶的方式,Story.json
Story.112.1,最终解释权,Final Interpretation,規則の解釈,최종 해석권,最終解釋權,Story.json
Story.201.1,逃出包围,Escape the Encirclement,包囲網を抜けて,포위망 탈출,逃出包圍,Story.json
Story.202.1,灾变的星骸,The Stellaroid of the Cataclysm,異変と星骸,재앙의 성해,災變的星骸,Story.json
Story.203.1,宿敌重逢,Reunion with An Old Enemy,宿敵、再び,숙적과의 재회,宿敵重逢,Story.json
Story.204.1,公司与绿洲,Loxy and the Company,カンパニーとオアシス,컴퍼니와 오아시스,公司與綠洲,Story.json
Story.205.1,深夜潜入,Secrets in the Dark,深夜の作戦行動,심야 잠입,深夜潛入,Story.json
Story.206.1,变装侦查,Disguised Investigation,偵察任務,변장 수사,變裝偵查,Story.json
Story.207.1,永恒,Eternity,変わらないもの,영원,永恆,Story.json
Story.208.1,暗夜中的视线,Eyes in the Dark,暗夜中の視線,어둠 속의 시선,暗夜中的視線,Story.json
Story.209.1,等下班,After Hours,退勤時間,퇴근을 기다리며,等下班,Story.json
Story.210.1,黑色少女,Black-haired Girl,黒の少女,검은 소녀,黑色少女,Story.json
Story.211.1,仁义与刀,Code of Honor,主と刀,의와 칼,道義與刀,Story.json
Story.212.1,公司的权力,Company Privilege,印章の力,컴퍼니의 권력,公司的權力,Story.json
Story.213.1,特许经营,Exclusive Franchise,4つの権利,특허 경영,特許經營,Story.json
Story.214.1,灵魂交易,Soul Trading,魂の取引,영혼 거래,靈魂交易,Story.json
Story.215.1,一小时战争,An One Hour War,一時間戦争,순간의 전쟁,一小時戰爭,Story.json
Story.216.1,实现愿望的方法,How Wishes Are Fulfilled,動き出すセカイ,소원 성취 방법,實現願望的方法,Story.json
Story.217.1,新的起点,A New Beginning,新たな出発点,새로운 시작,新的起點,Story.json
Story.301.1,实力评估,Measure of Power,実力判定,실력 평가,實力評估,Story.json
Story.302.1,猛进之灵,Spirit of Brutality,激突、破砕ノ牙,돌진하는 혼령,猛進之靈,Story.json
Story.304.1,手机,The Phone,ヴェータ 前編,휴대폰,手機,Story.json
Story.305.1,维塔,Vita,ヴェータ 後編,비타,維塔,Story.json
Story.306.1,三大魔物,The Big Three,三大依頼,3대 마물,三大魔物,Story.json
Story.307.1,森林深处的“仙人”,The Hidden Lord in the Forest,森のクレーンマスター,숲 속의 ‘고수’,森林深處的「仙人」,Story.json
Story.308.1,花令旅团,Petal Bloom,花咲旅団,하나사키 여단,花令旅團,Story.json
Story.309.1,失败的讨伐,A Failed Hunt,すれ違い,실패한 토벌,失敗的討伐,Story.json
Story.310.1,心理阴影,Trauma,苦い過去,트라우마,心理陰影,Story.json
Story.311.1,心理疗法,Psychological Therapy,メンタルトレーニング,심리 치료,心理療癒手法,Story.json
Story.312.1,特训,Special Training,高負荷トレーニング？,특훈,特訓,Story.json
Story.313.1,刺激疗法,Shock Therapy,ショック療法？,자극 치료,刺激療法,Story.json
Story.314.1,不被需要的弱者,The Unwanted Weakling,恐怖に打ち勝つ方法,불필요한 약자,不被需要的弱者,Story.json
Story.315.1,讨伐队,The Hunting Squad,行動開始！,토벌대,討伐隊,Story.json
Story.316.1,相信的心,A Trusting Heart,開花のとき,믿음,相信的心,Story.json
Story.317.1,胜利与交易,Victory and Trade,師弟関係,승리와 거래,勝利與交易,Story.json
Story.318.1,最后的魔物,The Last Monster,束の間の平穏,마지막 마물,最後的魔物,Story.json
Story.401.1,突破重围,Breaking Through,光の道,포위망을 돌파하다,突破重圍,Story.json
Story.402.1,最后的魔物,The Last Monster,悲哀ノ徒花,마지막 마물,最後的魔物,Story.json
Story.403.1,旅人往事,The Old Days,ナツカという巡遊者,여행가의 지난 이야기,旅人往事,Story.json
Story.404.1,她的选择,Her Choice,蠢く影,그녀의 선택,她的選擇,Story.json
Story.405.1,同归,All to the End,背中を追って,함께 돌아오다,同歸,Story.json
Story.406.1,夜谈,Night Talk,夜の森,야담,夜談,Story.json
Story.407.1,野营,Camping,散歩の小道,야영,野營,Story.json
Story.408.1,单兵作战,One Trekker Army,単独行動,단독 작전,單兵作戰,Story.json
Story.409.1,过去的你,The Past You,絆の力,과거의 자신,過去的你,Story.json
Story.410.1,完全压制,Complete Suppression,完全包囲,압도적인 지배,完全壓制,Story.json
Story.411.1,想要保护的东西,What We Wish to Protect,契約の代償,지키고 싶은 것,想要保護的東西,Story.json
Story.412.1,外乡人,The Outsider,偽りの平和,이방인,外鄉人,Story.json
Story.413.1,一场看气氛的雨,A Rain That Reads the Air,温かい雨,상황에 맞춰 내리는 비,一場看氣氛的雨,Story.json
Story.414.1,必有回响,An Effort Being Answered,激動の渦,결코 헛되지 않으리,必有迴響,Story.json
Story.415.1,梦想彼岸,Far Side of the Dream,絵空事,꿈의 저편,夢想彼岸,Story.json
