category,source,target,tgt_lng
05_favor_item,MX-Ration C-Type Dessert Flavor,MX-ration C型甜點口味,zh-TW
05_favor_item,MX-레이션 C형 디저트 맛,MX-ration C型甜點口味,zh-TW
05_favor_item,แป้งทำขนมแบบ C MX-เรชั่น,MX-ration C型甜點口味,zh-TW
05_favor_item,抹茶味弹珠汽水,抹茶口味彈珠汽水,zh-TW
05_favor_item,抹茶味の瓶ラムネ,抹茶口味彈珠汽水,zh-TW
05_favor_item,Matcha Ramune,抹茶口味彈珠汽水,zh-TW
05_favor_item,말차맛 라무네,抹茶口味彈珠汽水,zh-TW
05_favor_item,น้ำรามูเนะรสชาเขียว,抹茶口味彈珠汽水,zh-TW
05_favor_item,果冻软垫,果凍軟墊,zh-TW
05_favor_item,ゼリーズの枕,果凍軟墊,zh-TW
05_favor_item,Jellies Cushion,果凍軟墊,zh-TW
05_favor_item,젤리즈 쿠션,果凍軟墊,zh-TW
05_favor_item,หมอนเจลลี่,果凍軟墊,zh-TW
05_favor_item,超绝兔子侦探 ～被烟雾遮掩的温泉滑倒事件～,超絕兔子偵探~被煙霧遮掩的溫泉滑倒事件~,zh-TW
05_favor_item,跳躍探偵ウサギ 〜霧に包まれた温泉での滑落〜,超絕兔子偵探~被煙霧遮掩的溫泉滑倒事件~,zh-TW
05_favor_item,Extraordinary Cottontail Detective- Case of the Misty Hot Spring Slide -,超絕兔子偵探~被煙霧遮掩的溫泉滑倒事件~,zh-TW
05_favor_item,초절 토끼 탐정~안개로 가려진 온천 미끄덩 사건~,超絕兔子偵探~被煙霧遮掩的溫泉滑倒事件~,zh-TW
05_favor_item,หนังสือกระต่ายยอดนักสืบ [คดีในหมอกน้ำพุร้อน],超絕兔子偵探~被煙霧遮掩的溫泉滑倒事件~,zh-TW
05_favor_item,O-Fit,O-奧比特,zh-TW
05_favor_item,O-フィット,O-奧比特,zh-TW
05_favor_item,Ring Bit,O-奧比特,zh-TW
05_favor_item,O-오피트,O-奧比特,zh-TW
05_favor_item,O-ริงฟิต,O-奧比特,zh-TW
05_favor_item,藏宝图,藏寶圖,zh-TW
05_favor_item,埋蔵金の地図,藏寶圖,zh-TW
05_favor_item,Buried Treasure Map,藏寶圖,zh-TW
05_favor_item,매장금의 지도,藏寶圖,zh-TW
05_favor_item,แผนที่ขุมทรัพย์,藏寶圖,zh-TW
05_favor_item,cosplay用旋圈眼镜,cosplay用的圈圈眼鏡,zh-TW
05_favor_item,コスプレ用ぐるぐるメガネ,cosplay用的圈圈眼鏡,zh-TW
05_favor_item,Cosplayer Coke-Bottle Glasses,cosplay用的圈圈眼鏡,zh-TW
05_favor_item,코스프레용 뱅뱅이 안경,cosplay用的圈圈眼鏡,zh-TW
05_favor_item,แว่นแฟนซีลายวน,cosplay用的圈圈眼鏡,zh-TW
05_favor_item,世界上最没用的机器盒,世界上最沒用的機器,zh-TW
05_favor_item,世界で最も無駄な絡繰りボックス,世界上最沒用的機器,zh-TW
05_favor_item,World&#x27;s Most Useless Gadget,世界上最沒用的機器,zh-TW
05_favor_item,세상에서 가장 쓸데없는 기계,世界上最沒用的機器,zh-TW
05_favor_item,เครื่องที่ไร้ประโยชน์ ที่สุดในโลก,世界上最沒用的機器,zh-TW
05_favor_item,绑着蝴蝶结的熊娃娃,綁著蝴蝶結的熊娃娃,zh-TW
05_favor_item,リボンのついた熊のぬいぐるみ,綁著蝴蝶結的熊娃娃,zh-TW
05_favor_item,Teddy Bear with Bow,綁著蝴蝶結的熊娃娃,zh-TW
05_favor_item,리본이 달린 곰인형,綁著蝴蝶結的熊娃娃,zh-TW
05_favor_item,ตุ๊กตาหมีผูกโบว์,綁著蝴蝶結的熊娃娃,zh-TW
05_favor_item,预售电影双人票,電影預售票,zh-TW
05_favor_item,映画の前売りペアチケット,電影預售票,zh-TW
05_favor_item,Movie Ticket,電影預售票,zh-TW
05_favor_item,영화 예매권,電影預售票,zh-TW
05_favor_item,ตั๋วหนังแบบ จองล่วงหน้า,電影預售票,zh-TW
05_favor_item,30色颜料组合,30色顏料組合,zh-TW
05_favor_item,30色の絵の具セット,30色顏料組合,zh-TW
05_favor_item,30-Color Paint Set,30色顏料組合,zh-TW
05_favor_item,30색 물감 세트,30色顏料組合,zh-TW
05_favor_item,เซ็ตสีน้ำ 30 สี,30色顏料組合,zh-TW
05_favor_item,古典诗集,古典詩集,zh-TW
05_favor_item,古典の詩集,古典詩集,zh-TW
05_favor_item,Classical Poetry Anthology,古典詩集,zh-TW
05_favor_item,고전 시집,古典詩集,zh-TW
05_favor_item,บทกวีคลาสสิก,古典詩集,zh-TW
05_favor_item,可爱餐具组合,可愛器皿組合,zh-TW
05_favor_item,可愛い食器セット,可愛器皿組合,zh-TW
05_favor_item,Cute Dishware Set,可愛器皿組合,zh-TW
05_favor_item,귀여운 그릇 세트,可愛器皿組合,zh-TW
05_favor_item,เซ็ตจานชามลายน่ารัก,可愛器皿組合,zh-TW
05_favor_item,智力开发魔方,智力開發用拼圖方塊,zh-TW
05_favor_item,頭脳開発キューブパズル,智力開發用拼圖方塊,zh-TW
05_favor_item,Brain Teaser Puzzle Cube,智力開發用拼圖方塊,zh-TW
05_favor_item,두뇌개발용 퍼즐 큐브,智力開發用拼圖方塊,zh-TW
05_favor_item,รูบิคลับสมอง,智力開發用拼圖方塊,zh-TW
05_favor_item,大きなホールケーキ,大型蛋糕,zh-TW
05_favor_item,Large Whole Cake,大型蛋糕,zh-TW
05_favor_item,대형 홀 케이크,大型蛋糕,zh-TW
05_favor_item,เค้กก้อนใหญ่,大型蛋糕,zh-TW
05_favor_item,高级自助餐招待券,高級自助餐招待券,zh-TW
05_favor_item,ハイクラスビュッフェ招待券,高級自助餐招待券,zh-TW
05_favor_item,Luxury Buffet Ticket,高級自助餐招待券,zh-TW
05_favor_item,고급 뷔페 초대권,高級自助餐招待券,zh-TW
05_favor_item,บัตรบุฟเฟ่ต์หรู,高級自助餐招待券,zh-TW
05_favor_item,食虫植物盆栽,食蟲植物花盆,zh-TW
05_favor_item,食虫植物の植木鉢,食蟲植物花盆,zh-TW
05_favor_item,Potted Bug-Eating Plant,食蟲植物花盆,zh-TW
05_favor_item,식충식물 화분,食蟲植物花盆,zh-TW
05_favor_item,กระถางต้นไม้กินแมลง,食蟲植物花盆,zh-TW
05_favor_item,看上去很高级的欲望之坛,看起來很貴的金箔慾望之罈,zh-TW
05_favor_item,高級そうな欲望のつぼ,看起來很貴的金箔慾望之罈,zh-TW
05_favor_item,Extravagant Gilded Jar of Greed,看起來很貴的金箔慾望之罈,zh-TW
05_favor_item,비싸보이는 금박 욕망의 항아리,看起來很貴的金箔慾望之罈,zh-TW
05_favor_item,ไหทองคำที่ดูแพง,看起來很貴的金箔慾望之罈,zh-TW
05_favor_item,发条八音盒,發條音樂盒,zh-TW
05_favor_item,ぜんまい式オルゴール,發條音樂盒,zh-TW
05_favor_item,Wind-Up Music Box,發條音樂盒,zh-TW
05_favor_item,태엽장치 오르골,發條音樂盒,zh-TW
05_favor_item,กล่องดนตรีไขลาน,發條音樂盒,zh-TW
05_favor_item,刺绣手帕,刺繡手帕,zh-TW
05_favor_item,刺繍付きのハンカチ,刺繡手帕,zh-TW
05_favor_item,Embroidered Handkerchief,刺繡手帕,zh-TW
05_favor_item,자수가 놓인 손수건,刺繡手帕,zh-TW
05_favor_item,ผ้าเช็ดหน้าปักลาย,刺繡手帕,zh-TW
05_favor_item,百科全书,百科辭典,zh-TW
05_favor_item,百科事典,百科辭典,zh-TW
05_favor_item,Encyclopedia,百科辭典,zh-TW
05_favor_item,백과사전,百科辭典,zh-TW
05_favor_item,สารานุกรม,百科辭典,zh-TW
05_favor_item,The·Supplement,健康輔助食品,zh-TW
05_favor_item,ザ・サプリメント,健康輔助食品,zh-TW
05_favor_item,Health Food Supplement,健康輔助食品,zh-TW
05_favor_item,건강보조식품,健康輔助食品,zh-TW
05_favor_item,อาหารเสริมเพื่อสุขภาพ,健康輔助食品,zh-TW
05_favor_item,夏忆泳圈,夏天用泳圈,zh-TW
05_favor_item,夏模様の浮き輪,夏天用泳圈,zh-TW
05_favor_item,Summer Floaty,夏天用泳圈,zh-TW
05_favor_item,여름용 튜브,夏天用泳圈,zh-TW
05_favor_item,ห่วงยางฤดูร้อน,夏天用泳圈,zh-TW
05_favor_item,蕾丝枕头,蕾絲枕頭,zh-TW
05_favor_item,レースの枕,蕾絲枕頭,zh-TW
05_favor_item,Lace Pillow,蕾絲枕頭,zh-TW
05_favor_item,레이스 베개,蕾絲枕頭,zh-TW
05_favor_item,หมอนลูกไม้,蕾絲枕頭,zh-TW
05_favor_item,街头混混 第1卷,街頭混混系列第1本,zh-TW
05_favor_item,ストリートオブヤンキー1巻,街頭混混系列第1本,zh-TW
05_favor_item,Streets of Thugs Vol. 1,街頭混混系列第1本,zh-TW
05_favor_item,스트리트 오브 불량배 1권,街頭混混系列第1本,zh-TW
05_favor_item,เส้นทางสายนักเลง เล่ม 1,街頭混混系列第1本,zh-TW
05_favor_item,莎慕艾菈「The·Beyond」,莎姆艾菈「The．Beyond」,zh-TW
05_favor_item,サミュエラ「ザ・ビヨンド」,莎姆艾菈「The．Beyond」,zh-TW
05_favor_item,Samuela &quot;The Beyond&quot;,莎姆艾菈「The．Beyond」,zh-TW
05_favor_item,사무엘라 &lt;더 비욘드&gt;,莎姆艾菈「The．Beyond」,zh-TW
05_favor_item,ซามูเอล &lt;เดอะ บียอนด์&gt;,莎姆艾菈「The．Beyond」,zh-TW
05_favor_item,复古蛋形工艺品,高級蛋形工藝品,zh-TW
05_favor_item,レトロな卵の工芸品,高級蛋形工藝品,zh-TW
05_favor_item,Antique Egg Handicraft,高級蛋形工藝品,zh-TW
05_favor_item,고풍스러운 달걀 공예품,高級蛋形工藝品,zh-TW
05_favor_item,งานฝีมือไข่โบราณ,高級蛋形工藝品,zh-TW
05_favor_item,正宗千层芭菲,Café．Mille-feuille的正宗百匯,zh-TW
05_favor_item,ミルフィーユの正統派パフェ,Café．Mille-feuille的正宗百匯,zh-TW
05_favor_item,Mille-Feuille Traditional Parfait,Café．Mille-feuille的正宗百匯,zh-TW
05_favor_item,밀피유의 정통 파르페,Café．Mille-feuille的正宗百匯,zh-TW
05_favor_item,มิลเฟยพาร์เฟ่ต์,Café．Mille-feuille的正宗百匯,zh-TW
05_favor_item,エイ～ブックレア,A～Book Rare,zh-TW
05_favor_item,Airbook Rare,A～Book Rare,zh-TW
05_favor_item,에이~북 레어,A～Book Rare,zh-TW
05_favor_item,แอร์บุ๊ก แรร์,A～Book Rare,zh-TW
05_favor_item,时髦梳子,時髦梳子,zh-TW
05_favor_item,おしゃれなくし,時髦梳子,zh-TW
05_favor_item,Sophisticated Hairbrush,時髦梳子,zh-TW
05_favor_item,세련된 머리빗,時髦梳子,zh-TW
05_favor_item,หวีที่มีสไตล์,時髦梳子,zh-TW
05_favor_item,富有营养的综合维生素软糖,營養滿分綜合維他命果凍,zh-TW
05_favor_item,栄養満載の総合ビタミンゼリー,營養滿分綜合維他命果凍,zh-TW
05_favor_item,Nutrient-Packed Multivitamin Gummies,營養滿分綜合維他命果凍,zh-TW
05_favor_item,영양가득 종합 비타민 젤리,營養滿分綜合維他命果凍,zh-TW
05_favor_item,เยลลี่วิตามินรวม,營養滿分綜合維他命果凍,zh-TW
05_favor_item,最高级枫树盆栽,最高級楓樹盆栽,zh-TW
05_favor_item,最高級の楓の盆栽,最高級楓樹盆栽,zh-TW
05_favor_item,Finest Maple Bonsai,最高級楓樹盆栽,zh-TW
05_favor_item,최고급 단풍나무 분재,最高級楓樹盆栽,zh-TW
05_favor_item,บอนไซต้นเมเปิลฟอร์มดี,最高級楓樹盆栽,zh-TW
05_favor_item,针线包,針線組合,zh-TW
05_favor_item,裁縫キット,針線組合,zh-TW
05_favor_item,Sewing Kit,針線組合,zh-TW
05_favor_item,반짇고리 키트,針線組合,zh-TW
05_favor_item,ชุดกล่องอุปกรณ์เย็บผ้า,針線組合,zh-TW
05_favor_item,音乐演奏会门票,音樂演奏會門票,zh-TW
05_favor_item,音楽演奏会入場券,音樂演奏會門票,zh-TW
05_favor_item,Music Concert Ticket,音樂演奏會門票,zh-TW
05_favor_item,음악 연주회 입장권,音樂演奏會門票,zh-TW
05_favor_item,ตั๋วเข้าชมการแสดงดนตรี,音樂演奏會門票,zh-TW
05_favor_item,一日三次哑铃套装,一天三次啞鈴組合,zh-TW
05_favor_item,1日3回ダンベルセット,一天三次啞鈴組合,zh-TW
05_favor_item,Three Times a Day Dumbbell Set,一天三次啞鈴組合,zh-TW
05_favor_item,하루 세 번 덤벨 세트,一天三次啞鈴組合,zh-TW
05_favor_item,เซ็ตดัมเบล เช้า กลางวัน เย็น,一天三次啞鈴組合,zh-TW
05_favor_item,桌游「THE·人生」,桌遊「The．人生」,zh-TW
05_favor_item,ボードゲーム「ザ・人生」,桌遊「The．人生」,zh-TW
05_favor_item,Board Game &quot;The Life&quot;,桌遊「The．人生」,zh-TW
05_favor_item,보드 게임 &lt;더 인생&gt;,桌遊「The．人生」,zh-TW
05_favor_item,บอร์ดเกม &lt;นี่แหละชีวิต&gt;,桌遊「The．人生」,zh-TW
05_favor_item,아름다운 꽃다발,美しい花束,zh-TW
05_favor_item,初音未来的写真卡,初音未來的寫真卡,zh-TW
05_favor_item,初音ミクのフォトカード,初音未來的寫真卡,zh-TW
05_favor_item,Hatsune Miku Photo Card,初音未來的寫真卡,zh-TW
05_favor_item,하츠네 미쿠의 포토 카드,初音未來的寫真卡,zh-TW
05_favor_item,โฟโต้การ์ดของฮัตสึเนะ มิกุ,初音未來的寫真卡,zh-TW
05_favor_item,闪耀花束,閃耀花束,zh-TW
05_favor_item,きらめきの花束,閃耀花束,zh-TW
05_favor_item,Shiny Bouquet,閃耀花束,zh-TW
05_favor_item,반짝이는 꽃다발,閃耀花束,zh-TW
05_favor_item,ช่อดอกไม้แวววาว,閃耀花束,zh-TW
06_location,アビドス高等学校,阿拜多斯高中,zh-TW
06_location,Abydos High School,阿拜多斯高中,zh-TW
06_location,아비도스 고등학교,阿拜多斯高中,zh-TW
06_location,โรงเรียนมัธยมอะบิดอส,阿拜多斯高中,zh-TW
06_location,赤冬事务局,赤冬事務局,zh-TW
06_location,レッドウィンター事務局,赤冬事務局,zh-TW
06_location,Red Winter Office,赤冬事務局,zh-TW
06_location,붉은겨울 사무국,赤冬事務局,zh-TW
06_location,สำนักเลขาธิการเรดวินเทอร์,赤冬事務局,zh-TW
06_location,赤冬联邦学园,赤冬聯邦學園,zh-TW
06_location,レッドウィンター連邦学園,赤冬聯邦學園,zh-TW
06_location,Red Winter Federal Academy,赤冬聯邦學園,zh-TW
06_location,붉은겨울 연방학원,赤冬聯邦學園,zh-TW
06_location,สถาบันสหพันธ์เรดวินเทอร์,赤冬聯邦學園,zh-TW
06_location,玄武商会,玄武商會,zh-TW
06_location,Black Tortoise Promenade,玄武商會,zh-TW
06_location,현무상회,玄武商會,zh-TW
06_location,ย่านการค้าเทพเต่าดำ,玄武商會,zh-TW
06_location,白鲸市场,白鯨市場,zh-TW
06_location,白イルカ市場,白鯨市場,zh-TW
06_location,Beluga Market,白鯨市場,zh-TW
06_location,흰돌고래 시장,白鯨市場,zh-TW
06_location,ตลาดโลมาขาว,白鯨市場,zh-TW
06_location,山海经高级中学,山海經高級中學,zh-TW
06_location,山海経高級中学校,山海經高級中學,zh-TW
06_location,Shanhaijing Academy,山海經高級中學,zh-TW
06_location,산해경 고급중학교,山海經高級中學,zh-TW
06_location,โรงเรียนมัธยมซานไห่จิง,山海經高級中學,zh-TW
06_location,【失乐园度假村】群岛,「失樂園渡假勝地」群島,zh-TW
06_location,「ロスト・パラダイス・リゾート」群島,「失樂園渡假勝地」群島,zh-TW
06_location,Lost Paradise Resort Archipelago,「失樂園渡假勝地」群島,zh-TW
06_location,<로스트 파라다이스 리조트> 군도,「失樂園渡假勝地」群島,zh-TW
06_location,หมู่เกาะ <ลอสต์ พาราไดซ์ รีสอร์ต>,「失樂園渡假勝地」群島,zh-TW
06_location,【阿特拉哈西斯方舟】,「阿特拉哈西斯的方舟」,zh-TW
06_location,「アトラ・ハシースの箱舟」,「阿特拉哈西斯的方舟」,zh-TW
06_location,The Ark of Atrahasis,「阿特拉哈西斯的方舟」,zh-TW
06_location,<아트라하시스의 방주>,「阿特拉哈西斯的方舟」,zh-TW
06_location,<เรืออะทราฮาซิส>,「阿特拉哈西斯的方舟」,zh-TW
07_terminology,突击,STRIKER,zh-TW
07_terminology,支援,SPECIAL,zh-TW
07_terminology,爆发,爆炸,zh-TW
07_terminology,爆発,爆炸,zh-TW
07_terminology,Explosive,爆炸,zh-TW
07_terminology,폭발,爆炸,zh-TW
07_terminology,ระเบิด,爆炸,zh-TW
07_terminology,贯穿,貫通,zh-TW
07_terminology,Piercing,貫通,zh-TW
07_terminology,관통,貫通,zh-TW
07_terminology,เจาะเกราะ,貫通,zh-TW
07_terminology,Mystic,神秘,zh-TW
07_terminology,신비,神秘,zh-TW
07_terminology,ลึกลับ,神秘,zh-TW
07_terminology,普通,常規,zh-TW
07_terminology,ノーマル,常規,zh-TW
07_terminology,Normal,常規,zh-TW
07_terminology,일반,常規,zh-TW
07_terminology,ทั่วไป,常規,zh-TW
07_terminology,振动,振動,zh-TW
07_terminology,Sonic,振動,zh-TW
07_terminology,진동,振動,zh-TW
07_terminology,สั่นสะเทือน,振動,zh-TW
07_terminology,轮换,輪換,zh-TW
07_terminology,様々,輪換,zh-TW
07_terminology,Varies,輪換,zh-TW
07_terminology,다양함,輪換,zh-TW
07_terminology,หลากหลาย,輪換,zh-TW
07_terminology,轻装甲,輕型護甲,zh-TW
07_terminology,軽装備,輕型護甲,zh-TW
07_terminology,Light,輕型護甲,zh-TW
07_terminology,경장갑,輕型護甲,zh-TW
07_terminology,เกราะเบา,輕型護甲,zh-TW
07_terminology,重装甲,重型裝甲,zh-TW
07_terminology,Heavy,重型裝甲,zh-TW
07_terminology,중장갑,重型裝甲,zh-TW
07_terminology,เกราะหนัก,重型裝甲,zh-TW
07_terminology,特殊装甲,特殊裝甲,zh-TW
07_terminology,Special,特殊裝甲,zh-TW
07_terminology,특수장갑,特殊裝甲,zh-TW
07_terminology,เกราะพิเศษ,特殊裝甲,zh-TW
07_terminology,弹力装甲,彈性裝甲,zh-TW
07_terminology,弾力装甲,彈性裝甲,zh-TW
07_terminology,Elastic,彈性裝甲,zh-TW
07_terminology,탄력장갑,彈性裝甲,zh-TW
07_terminology,เกราะยืดหยุ่น,彈性裝甲,zh-TW
07_terminology,一般装甲,常規護甲,zh-TW
07_terminology,通常装甲,常規護甲,zh-TW
07_terminology,Normal,常規護甲,zh-TW
07_terminology,일반장갑,常規護甲,zh-TW
07_terminology,เกราะทั่วไป,常規護甲,zh-TW
07_terminology,结构物,結構物,zh-TW
07_terminology,構造物,結構物,zh-TW
07_terminology,Structure,結構物,zh-TW
07_terminology,구조물,結構物,zh-TW
07_terminology,สิ่งปลูกสร้าง,結構物,zh-TW
07_terminology,Light Armor,輕型護甲,zh-TW
07_terminology,Heavy Armor,重型裝甲,zh-TW
07_terminology,Special Armor,特殊裝甲,zh-TW
07_terminology,Elastic Armor,彈性裝甲,zh-TW
07_terminology,Normal Armor,常規護甲,zh-TW
07_terminology,เกราะปกติ,常規護甲,zh-TW
07_terminology,输出,輸出,zh-TW
07_terminology,アタッカー,輸出,zh-TW
07_terminology,Dealer,輸出,zh-TW
07_terminology,딜러,輸出,zh-TW
07_terminology,タンク,坦克,zh-TW
07_terminology,Tank,坦克,zh-TW
07_terminology,탱커,坦克,zh-TW
07_terminology,Tanker,坦克,zh-TW
07_terminology,治疗,補師,zh-TW
07_terminology,ヒーラー,補師,zh-TW
07_terminology,Healer,補師,zh-TW
07_terminology,힐러,補師,zh-TW
07_terminology,辅助,輔助,zh-TW
07_terminology,サポーター,輔助,zh-TW
07_terminology,Support,輔助,zh-TW
07_terminology,서포터,輔助,zh-TW
07_terminology,Supporter,輔助,zh-TW
07_terminology,T.S,戰術支援,zh-TW
07_terminology,T.S.,戰術支援,zh-TW
07_terminology,街区,市區,zh-TW
07_terminology,市街地,市區,zh-TW
07_terminology,Street,市區,zh-TW
07_terminology,시가지,市區,zh-TW
07_terminology,เขตเมือง,市區,zh-TW
07_terminology,野外,室外,zh-TW
07_terminology,屋外,室外,zh-TW
07_terminology,Outdoor,室外,zh-TW
07_terminology,야외,室外,zh-TW
07_terminology,กลางแจ้ง,室外,zh-TW
07_terminology,室内,室內,zh-TW
07_terminology,屋内,室內,zh-TW
07_terminology,Indoor,室內,zh-TW
07_terminology,실내,室內,zh-TW
07_terminology,ในอาคาร,室內,zh-TW
07_terminology,普通攻击,普通攻擊,zh-TW
07_terminology,通常攻撃,普通攻擊,zh-TW
07_terminology,Normal Attack,普通攻擊,zh-TW
07_terminology,일반 공격,普通攻擊,zh-TW
07_terminology,การโจมตีทั่วไป,普通攻擊,zh-TW
07_terminology,普通攻击(增强),普通攻擊(增強),zh-TW
07_terminology,通常攻撃（強化版）,普通攻擊(增強),zh-TW
07_terminology,Normal Attack (Augmented),普通攻擊(增強),zh-TW
07_terminology,일반 공격(강화),普通攻擊(增強),zh-TW
07_terminology,การโจมตีทั่วไป (เสริมพลัง),普通攻擊(增強),zh-TW
07_terminology,EXスキル,EX技能,zh-TW
07_terminology,EX Skill,EX技能,zh-TW
07_terminology,EX 스킬,EX技能,zh-TW
07_terminology,สกิล EX,EX技能,zh-TW
07_terminology,普通技能,基本技能,zh-TW
07_terminology,ノーマルスキル,基本技能,zh-TW
07_terminology,Basic Skill,基本技能,zh-TW
07_terminology,기본 스킬,基本技能,zh-TW
07_terminology,สกิลพื้นฐาน,基本技能,zh-TW
07_terminology,普通技能＋,基本技能＋,zh-TW
07_terminology,ノーマルスキル＋,基本技能＋,zh-TW
07_terminology,Basic Skill+,基本技能＋,zh-TW
07_terminology,기본 스킬+,基本技能＋,zh-TW
07_terminology,สกิลพื้นฐาน+,基本技能＋,zh-TW
07_terminology,被动技能,強化技能,zh-TW
07_terminology,パッシブスキル,強化技能,zh-TW
07_terminology,Enhanced Skill,強化技能,zh-TW
07_terminology,강화 스킬,強化技能,zh-TW
07_terminology,สกิลติดตัว,強化技能,zh-TW
07_terminology,被动技能＋,強化技能＋,zh-TW
07_terminology,パッシブスキル＋,強化技能＋,zh-TW
07_terminology,Enhanced Skill+,強化技能＋,zh-TW
07_terminology,강화 스킬+,強化技能＋,zh-TW
07_terminology,สกิลติดตัว+,強化技能＋,zh-TW
07_terminology,サブスキル,子技能,zh-TW
07_terminology,Sub Skill,子技能,zh-TW
07_terminology,서브 스킬,子技能,zh-TW
07_terminology,สกิลรอง,子技能,zh-TW
07_terminology,通常攻撃,普攻,zh-TW
07_terminology,Normal Attack,普攻,zh-TW
07_terminology,일반 공격,普攻,zh-TW
07_terminology,การโจมตีทั่วไป,普攻,zh-TW
07_terminology,EX,EX技能,zh-TW
07_terminology,ノーマル,基本技能,zh-TW
07_terminology,Basic,基本技能,zh-TW
07_terminology,기본,基本技能,zh-TW
07_terminology,พื้นฐาน,基本技能,zh-TW
07_terminology,ノーマル＋,基本技能＋,zh-TW
07_terminology,Basic+,基本技能＋,zh-TW
07_terminology,기본+,基本技能＋,zh-TW
07_terminology,พื้นฐาน+,基本技能＋,zh-TW
07_terminology,パッシブ,強化技能,zh-TW
07_terminology,Enhanced,強化技能,zh-TW
07_terminology,강화,強化技能,zh-TW
07_terminology,ติดตัว,強化技能,zh-TW
07_terminology,パッシブ＋,強化技能＋,zh-TW
07_terminology,Enhanced+,強化技能＋,zh-TW
07_terminology,강화+,強化技能＋,zh-TW
07_terminology,ติดตัว+,強化技能＋,zh-TW
07_terminology,サブ,子技能,zh-TW
07_terminology,Sub,子技能,zh-TW
07_terminology,서브,子技能,zh-TW
07_terminology,รอง,子技能,zh-TW
07_terminology,等级,等級,zh-TW
07_terminology,レベル,等級,zh-TW
07_terminology,Level,等級,zh-TW
07_terminology,레벨,等級,zh-TW
07_terminology,เลเวล,等級,zh-TW
07_terminology,最大体力,生命值,zh-TW
07_terminology,最大HP,生命值,zh-TW
07_terminology,Max HP,生命值,zh-TW
07_terminology,최대 체력,生命值,zh-TW
07_terminology,HP สูงสุด,生命值,zh-TW
07_terminology,攻击力,攻擊力,zh-TW
07_terminology,攻撃力,攻擊力,zh-TW
07_terminology,ATK,攻擊力,zh-TW
07_terminology,공격력,攻擊力,zh-TW
07_terminology,ค่าโจมตี,攻擊力,zh-TW
07_terminology,防御力,防禦力,zh-TW
07_terminology,DEF,防禦力,zh-TW
07_terminology,방어력,防禦力,zh-TW
07_terminology,ค่าป้องกัน,防禦力,zh-TW
07_terminology,治疗力,治癒力,zh-TW
07_terminology,Healing,治癒力,zh-TW
07_terminology,치유력,治癒力,zh-TW
07_terminology,ค่ารักษา,治癒力,zh-TW
07_terminology,命中値,命中值,zh-TW
07_terminology,Accuracy,命中值,zh-TW
07_terminology,명중 수치,命中值,zh-TW
07_terminology,ค่าความแม่นยำ,命中值,zh-TW
07_terminology,闪避值,迴避值,zh-TW
07_terminology,回避値,迴避值,zh-TW
07_terminology,Evasion,迴避值,zh-TW
07_terminology,회피 수치,迴避值,zh-TW
07_terminology,ค่าหลบหลีก,迴避值,zh-TW
07_terminology,暴击值,暴擊值,zh-TW
07_terminology,会心値,暴擊值,zh-TW
07_terminology,Crit,暴擊值,zh-TW
07_terminology,치명 수치,暴擊值,zh-TW
07_terminology,ค่าคริ,暴擊值,zh-TW
07_terminology,暴击伤害,暴擊傷害,zh-TW
07_terminology,会心ダメージ,暴擊傷害,zh-TW
07_terminology,Crit DMG,暴擊傷害,zh-TW
07_terminology,치명 대미지,暴擊傷害,zh-TW
07_terminology,ความเสียหายคริ,暴擊傷害,zh-TW
07_terminology,受恢复率,受回復率強化,zh-TW
07_terminology,被回復率,受回復率強化,zh-TW
07_terminology,Recovery Boost,受回復率強化,zh-TW
07_terminology,받는 회복 효과 강화율,受回復率強化,zh-TW
07_terminology,อัตราเร่งการฟื้นฟู,受回復率強化,zh-TW
07_terminology,群控强化,群控強化力,zh-TW
07_terminology,CC強化力,群控強化力,zh-TW
07_terminology,CC Power,群控強化力,zh-TW
07_terminology,군중 제어 강화력,群控強化力,zh-TW
07_terminology,ประสิทธิภาพกดขี่,群控強化力,zh-TW
07_terminology,群控抵抗,群控抵抗力,zh-TW
07_terminology,CC抵抗力,群控抵抗力,zh-TW
07_terminology,CC RES,群控抵抗力,zh-TW
07_terminology,군중 제어 저항력,群控抵抗力,zh-TW
07_terminology,ต้านทานกดขี่,群控抵抗力,zh-TW
07_terminology,暴击抵抗力,暴擊抵抗值,zh-TW
07_terminology,会心発生抵抗力,暴擊抵抗值,zh-TW
07_terminology,Crit RES,暴擊抵抗值,zh-TW
07_terminology,치명 저항력,暴擊抵抗值,zh-TW
07_terminology,ต้านทานคริ,暴擊抵抗值,zh-TW
07_terminology,暴击伤害抵抗率,暴擊傷害抵抗率,zh-TW
07_terminology,会心ダメージ抵抗率,暴擊傷害抵抗率,zh-TW
07_terminology,Crit DMG RES,暴擊傷害抵抗率,zh-TW
07_terminology,치명 대미지 저항률,暴擊傷害抵抗率,zh-TW
07_terminology,อัตราต้านทานความเสียหายคริ,暴擊傷害抵抗率,zh-TW
07_terminology,稳定值,穩定值,zh-TW
07_terminology,安定値,穩定值,zh-TW
07_terminology,Stability,穩定值,zh-TW
07_terminology,안정 수치,穩定值,zh-TW
07_terminology,ค่าความเสถียร,穩定值,zh-TW
07_terminology,稳定率,穩定率,zh-TW
07_terminology,安定率,穩定率,zh-TW
07_terminology,Stability Rate,穩定率,zh-TW
07_terminology,안정률,穩定率,zh-TW
07_terminology,ค่าความเสถียร,穩定率,zh-TW
