category,category_label,id,zh-CN,ja-JP,zh-TW,en-US,ko-KR,th-TH,src_table
15_stage,关卡,Stage.Campaign.1171102,伊甸园咖啡厅,パラダイスカフェ,樂園咖啡廳,Paradise Cafe,파라다이스 카페,คาเฟ่พาราไดซ์,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1171103,伊甸园餐厅,パラダイスレストラン,樂園餐廳,Paradise Restaurant,파라다이스 레스토랑,ร้านอาหารพาราไดซ์,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1171104,伊甸园大厅中心,パラダイスホール中央,樂園大廳中央,Paradise Hall,파라다이스 홀,พาราไดซ์ฮอลล์,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1171105,伊甸园大厅顶层,パラダイスホール最上階,樂園大廳頂層,Paradise Top Floor,파라다이스 최상층,พาราไดซ์ชั้นบนสุด,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1172101,伊甸园活动室「J」,パラダイスイベントホール「J」,樂園活動大廳「J」,Paradise Event Hall J,파라다이스 이벤트관J,ลานกิจกรรมพาราไดซ์ J,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1172102,伊甸园活动室「Q」,パラダイスイベントホール「Q」,樂園活動大廳「Q」,Paradise Event Hall Q,파라다이스 이벤트관Q,ลานกิจกรรมพาราไดซ์ Q,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1172103,伊甸园活动室「K」,パラダイスイベントホール「K」,樂園活動大廳「K」,Paradise Event Hall K,파라다이스 이벤트관K,ลานกิจกรรมพาราไดซ์ K,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1181101,D.U.失陷公路西部地区,D.U.ロストハイウェイ西地区,D.U.失落高速公路西地區,D.U. Lostway West,D.U. 로스트웨이 서부,ถนนร้าง D.U. ตะวันตก,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1181102,D.U.失陷公路十字路口,D.U.ロストハイウェイ交差点,D.U.失落高速公路交叉口,D.U. Lostway Intersection,D.U. 로스트웨이 교차로,สี่แยกถนนร้าง D.U.,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1181103,被遗弃的开发地区,捨てられた開発区域,被捨棄的開發區域,Abandoned Development District,버려진 개발지구,เขตพัฒนาที่ถูกทิ้งร้าง,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1181104,D.U.失陷公路东部地区,D.U.ロストハイウェイ東地区,D.U.失落高速公路東地區,D.U. Lostway East,D.U. 로스트웨이 동부,ถนนร้าง D.U. ฝั่งตะวันออก,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1181105,旧第56业务区,旧第56業務地区,舊56號商業區,(Former) Business District 56,(구) 56번 업무지구,(เดิม) เขตธุรกิจที่ 56,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1181401,旧第34号商业区,旧第34番商業地区,,旧第34番商業地区,(구) 34번 상업지구,旧第34番商業地区,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1182101,失陷公路第1区域,ロストハイウェイ第1区域,失落高速公路第1區域,Lost Highway Zone 1,로스트 하이웨이 1구역,ทางด่วนร้าง พื้นที่ 1,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1182102,失陷公路第2区域,ロストハイウェイ第2区域,失落高速公路第2區域,Lost Highway Zone 2,로스트 하이웨이 2구역,ทางด่วนร้าง พื้นที่ 2,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1182103,失陷公路第3区域,ロストハイウェイ第3区域,失落高速公路第3區域,Lost Highway Zone 3,로스트 하이웨이 3구역,ทางด่วนร้าง พื้นที่ 3,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1191101,雪原地区第1区域,雪原地区第1エリア,雪原地區第1區域,Snowfield District Area 1,설원 지구 제1 지역,เขตดินแดนหิมะที่ 1,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1191102,雪原铁路上行线,雪原鉄道・上り,雪原鐵道．上行,Snowfield Northbound Arterial,설원 지구 간선철도 상행선,รถไฟดินแดนหิมะ สายเหนือ,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1191103,雪原地区第2区域,雪原地区第2エリア,雪原地區第2區域,Snowfield District Area 2,설원 지구 제2 지역,เขตดินแดนหิมะที่ 2,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1191104,北麓中央线,北麓中央線,北麓中央線,Hokuroku Central Line,호쿠로쿠 중앙선,รถไฟสายโฮคุโรคุ,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1191105,雪原地区第3区域,雪原地区第3エリア,雪原地區第3區域,Snowfield District Area 3,설원 지구 제3 지역,เขตดินแดนหิมะที่ 3,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1192101,新雪干线,新雪本線,新雪本線,Shinsetsu Main Line,신세츠 본선,สายหลักชินเซ็ตสึ,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1192102,阳依山,陽依山,陽依山,Mt. Biyori,비요리산,ภูเขาฮิโยริ,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1192103,明雾山,明霧山,明霧山,Mt. Nomyogiri,노묘기리산,ภูเขาโนโมกิริ,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1201101,Shine Town 3楼走廊,シャインタウン3階・廊下,光耀城3樓．走廊,Shiny Town 3F Hallway,샤인 타운 3층 복도,ไชน์ ทาวน์ ทางเชื่อมชั้น 3,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1201102,Triple Blue运动中心,トリプルブルースポーツセンター,三重藍運動中心,Triple Blue Sports Center,트리플 블루 스포츠센터,ทริปเปิล บลู สปอร์ตเซนเตอร์,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1201103,Scramble City 12楼走廊,スクランブルシティ12階・廊下,混雜城12樓．走廊,Scramble City 12F Hallway,스크램블 시티 12층 복도,สแครมเบิล ซิตี้ ทางเดินชั้น 12,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1201104,似睡非睡体育馆,微睡みのギムナジウム,夢幻體育館,Dream Gymnasium,드림 김나지움,ดรีม ยิมเนเซียม,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1201105,Cocoon Bill 32楼走廊,コクーンビル32階・廊下,蟲繭大樓32樓．走廊,Cocoon Building 32F Hallway,코쿤 빌딩 32층 복도,โคคูน บิลดิ้ง ทางเดินชั้น 32,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1202101,Triple Blue第1综合运动区,トリプルブルー第1総合運動区域,三重藍第1綜合運動區域,Triple Blue Sports Zone 1,트리플 블루 제1종합운동구역,พื้นที่ออกกำลังกายรวม ทริปเปิล บลู โซน 1,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1202102,Triple Blue第2综合运动区,トリプルブルー第2総合運動区域,三重藍第2綜合運動區域,Triple Blue Sports Zone 2,트리플 블루 제2종합운동구역,พื้นที่ออกกำลังกายรวม ทริปเปิล บลู โซน 2,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1202103,Shine Town 1楼回廊,シャインタウン1階・回廊,光耀城1樓．迴廊,Shiny Town 1F Corridor,샤인 타운 1층 회랑,ไชน์ ทาวน์ ทางเชื่อมชั้น 1,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1211101,阿里乌斯本馆入口,アリウス本館入口,奧利斯本館入口,Arius Main Building Entrance,아리우스 본관 입구,ทางเข้าอาคารส่วนกลาง อาเรียส,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1211102,旧城区出口,旧市街地出口,舊市區出口,Old Town Exit,구시가지 출구,ทางออกเขตเมืองเก่า,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1211103,和平之门广场,ポルタパシス広場,波塔帕西斯廣場,Porta Pacis Plaza,포르타 파시스 광장,จัตุรัสปอร์ตาปาซิส,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1211104,暗影大道出口,影通り出口,暗影大道出口,Shadowed Street Exit,그림자 거리 출구,ทางออกเส้นทางลับ,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1211105,特鲁大教堂附近,トレウ大聖堂・周辺,托列烏大教堂．外圍,Near Toledo Cathedral,토레우 성당 인근,บริเวณวิหารทอร์เรอู,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1211401,阶梯街・中央路,階段通り・中央路,,階段通り・中央路,계단의 거리 중앙로,階段通り・中央路,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1212101,入圣之路,聖人への道,聖人之路,Road of the Prelate,교부의 길,ถนนแห่งนักบุญ,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1212102,虔诚之路,堆積への道,堆積之路,Sedimentary Street,퇴적의 거리,ถนนแห่งการทับถม,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1212103,朝圣之路,バシリカへの道,宗座聖殿之路,Road to the Basilica,바실리카로 가는 길,ถนนสู่มหาวิหาร,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1221101,梅利哈沙滩,メリエハビーチ,,メリエハビーチ,메리에하 해변,メリエハビーチ,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1221102,希塞德沙滩,シーサイドビーチ,,シーサイドビーチ,시사이드 비치,シーサイドビーチ,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1221103,大洋宫,オーシャンパレス,,オーシャンパレス,오션 팰리스,オーシャンパレス,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1221104,The Bay 301路,ザ・ベイ301路,,ザ・ベイ301路,더 베이 301로,ザ・ベイ301路,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1221105,水边公园北路,水辺公園北路,,水辺公園北路,수변공원 북로,水辺公園北路,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1222101,梅利哈沙滩月见街,メリエハビーチの月見通り,,メリエハビーチの月見通り,메리에하 해변 달맞이 길,メリエハビーチの月見通り,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1222102,云流街,雲掛け通り,,雲掛け通り,구름걸이 길,雲掛け通り,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1222103,瞭望台入径,展望台進入路,,展望台進入路,전망대 진입로,展望台進入路,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1231101,ルビーマンション東側の廊下,ルビーマンション東側の廊下,,ルビーマンション東側の廊下,루비 맨션 동편 복도,ルビーマンション東側の廊下,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1231102,ルビーマンション中央ロビー,ルビーマンション中央ロビー,,ルビーマンション中央ロビー,루비 맨션 중앙 로비,ルビーマンション中央ロビー,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1231103,旧廊下進入路,旧廊下進入路,,旧廊下進入路,구 복도 진입로,旧廊下進入路,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1231104,ゲストルーム出入口,ゲストルーム出入口,,ゲストルーム出入口,게스트 룸 출입로,ゲストルーム出入口,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1231105,セーフルーム連絡通路,セーフルーム連絡通路,,セーフルーム連絡通路,세이프 룸 연결로,セーフルーム連絡通路,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1232101,ルビーマンション回廊出入口,ルビーマンション回廊出入口,,ルビーマンション回廊出入口,루비 맨션 회랑 출입로,ルビーマンション回廊出入口,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1232102,秘密の廊下・東側,秘密の廊下・東側,,秘密の廊下・東側,비밀 복도 동편,秘密の廊下・東側,stages.json:Campaign
15_stage,关卡,Stage.Campaign.1232103,マンション玄関進入路,マンション玄関進入路,,マンション玄関進入路,맨션 현관 진입로,マンション玄関進入路,stages.json:Campaign
15_stage,关卡,Stage.Event.8012301,樱亭3番地,桜亭3番地,櫻花町第3番地,Cherry Blossom Grounds Building 3,벚꽃정 제3번지,ซุ้มซากุระ เลขที่ 3,stages.json:Event
15_stage,关卡,Stage.Event.8012302,樱亭12番地,桜亭12番地,櫻花町第12番地,Cherry Blossom Grounds Building 12,벚꽃정 제12번지,ซุ้มซากุระ เลขที่ 12,stages.json:Event
15_stage,关卡,Stage.Event.8012303,狐狸市场中心,キツネ市場中心部,狐狸市場中心部,Fox Market Central Area,여우시장 중심부,ใจกลางตลาดคิสึเนะ,stages.json:Event
15_stage,关卡,Stage.Event.8012304,狐狸市场东街,キツネ市場東通り,狐狸市場東大街,Fox Market East Street,여우시장 동쪽 거리,ถนนด้านตะวันออก ตลาดคิสึเนะ,stages.json:Event
15_stage,关卡,Stage.Event.8012305,狐狸市场南侧尽头,キツネ市場南の外れ,狐狸市場南側外圍,Fox Market Southern Outskirts,여우시장 남쪽 외곽,ถนนด้านใต้ ตลาดคิสึเนะ,stages.json:Event
15_stage,关卡,Stage.Event.8012306,百夜春樱花祭中心广场,百夜ノ春ノ桜花祭・中央広場,百夜櫻祭中央廣場,Hyakkiyako Cherry Blossom Festival Central Square,백야앵제 중앙 광장,เทศกาลแห่งค่ำคืนสีขาว จัตุรัสกลาง,stages.json:Event
15_stage,关卡,Stage.Event.8012307,【挑战】 VS 百鬼夜行魑魅魍魉！,【チャレンジ】vs百鬼夜行の魑魅一座！,[挑戰] vs 百鬼夜行的妖怪劇團！,[Challenge] vs Hyakkiyako Mouryo Gang!,[도전] vs 백귀야행 이매망량즈!,[ท้าทาย] vs กลุ่มปีศาจร้อยเสน่ห์เฮียกคิยาโค!,stages.json:Event
15_stage,关卡,Stage.Event.8022101,白胡子大道,白ひげ通り,白鬍子大道,White Mustache Road,흰 수염 대로,ถนนหนวดขาว,stages.json:Event
15_stage,关卡,Stage.Event.8022102,企鹅高速公路第1区域,ペンギン高速道-エリア1,企鵝高速公路1區,Penguin Highway Zone 1,펭귄 하이웨이 1구역,ทางด่วนเพนกวิน พื้นที่ 1,stages.json:Event
15_stage,关卡,Stage.Event.8022103,白海豚市场,白イルカ市場,白鯨市場,Beluga Market,흰돌고래 시장,ตลาดโลมาขาว,stages.json:Event
15_stage,关卡,Stage.Event.8022104,黑胡子大道,黒ひげ通り,黑鬍子大道,Black Mustache Road,검은 수염 대로,ถนนหนวดดำ,stages.json:Event
15_stage,关卡,Stage.Event.8022105,企鹅高速公路第3区域,ペンギン高速道-エリア3,企鵝高速公路3區,Penguin Highway Zone 3,펭귄 하이웨이 3구역,ทางด่วนเพนกวิน พื้นที่ 3,stages.json:Event
15_stage,关卡,Stage.Event.8022106,黑海豚市场,黒イルカ市場,黑鯨市場,Black Dolphin Market,흑돌고래 시장,ตลาดโลมาดำ,stages.json:Event
15_stage,关卡,Stage.Event.8022107,人字胡大道,カイゼルひげ通り,紅鬍子大道,Red Mustache Road,붉은 수염 대로,ถนนหนวดแดง,stages.json:Event
15_stage,关卡,Stage.Event.8023101,闪耀雪岭,らんらん雪嶺,咯吱咯吱雪山,Gari Gari Snowy Mountains,가리가리 설산,ภูเขาหิมะคาริคาริ,stages.json:Event
15_stage,关卡,Stage.Event.8023301,愉悦雪岭,るんるん雪嶺,硬邦邦雪山,Kachi Kachi Snowy Mountains,카치카치 설산,ภูเขาหิมะคาจิคาจิ,stages.json:Event
15_stage,关卡,Stage.Event.8023302,切里诺会长就任纪念街,チェリノ会長就任記念ストリート,潔莉諾會長就任紀念路,Cherino Inauguration Street,체리노 회장 취임 기념로,ที่ระลึกการรับตำแหน่งของประธานเชริโน่,stages.json:Event
15_stage,关卡,Stage.Event.8032301,海岸道路66号,海岸通り66号線,海岸大道66號線,Ocean Side Road 66,해안도로 66번,ถนนชายฝั่งหมายเลข 66,stages.json:Event
15_stage,关卡,Stage.Event.8032302,星砂海滩东部,星砂ビーチ東エリア,星沙海灘東區,East Shiny Sand Beach,반짝모래 해수욕장 동편,หาดทรายระยิบระยับฝั่งตะวันออก,stages.json:Event
15_stage,关卡,Stage.Event.8032303,星砂海滩西部,星砂ビーチ西エリア,星沙海灘西區,West Shiny Sand Beach,반짝모래 해수욕장 서편,หาดทรายระยิบระยับฝั่งตะวันตก,stages.json:Event
15_stage,关卡,Stage.Event.8032104,幻梦海滩中心,トリックビーチ中央エリア,詭計海灘中央區域,Deception Beach,속임수 해변,ชายหาดลวงหลอก,stages.json:Event
15_stage,关卡,Stage.Event.8032305,海胆生息区域,ウニ生息区域,海膽棲息地,Sea Urchin Inhabited Area,성게 출몰지역,เขตที่พบเม่นทะเล,stages.json:Event
15_stage,关卡,Stage.Event.8032306,水母出没区域,クラゲ出没区域,水母出沒區,Jellyfish Inhabited Area,해파리 출몰지역,เขตที่พบแมงกะพรุน,stages.json:Event
15_stage,关卡,Stage.Event.8032307,河豚生息区域,フグ生息区域,河豚棲息地,Thorny Pufferfish Inhabited Area,가시복어 출몰지역,เขตที่พบปลาปักเป้า,stages.json:Event
15_stage,关卡,Stage.Event.8032108,鲨鱼生息区域,サメ生息区域,鯊魚棲息地,Shark Boulder Area,상어바위 일대,บริเวณหินฉลาม,stages.json:Event
15_stage,关卡,Stage.Event.8032309,长满了海带的海岸,ワカメだらけの海岸,滿是裙帶菜的海岸,Seaweed Beach,미역잔뜩 모래사장,ชายหาดสาหร่ายทะเล,stages.json:Event
15_stage,关卡,Stage.Event.8032310,长满了石莼的海岸,アオサだらけの海岸,滿是海萵苣的海岸,Green Laver Beach,파래잔뜩 모래사장,ชายหาดสาหร่ายเขียว,stages.json:Event
15_stage,关卡,Stage.Event.8032311,充满了岩蟹的海岸,イワガニだらけの海岸,滿是岩蟹的海岸,Blue Crab Beach,꽃게잔뜩 모래사장,ชายหาดปูม้า,stages.json:Event
15_stage,关卡,Stage.Event.8032112,远处的灯塔,離れの灯台,遠處的燈塔,Beach by Vista Point,전망대 앞 바다,ทะเลหน้าจุดชมวิว,stages.json:Event
15_stage,关卡,Stage.Event.8033301,鲸鱼海岸中心,クジラ海岸中央エリア,鯨魚海岸中央區域,Whale Mouth Beach,고래입 해변,ชายหาดปากปลาวาฬ,stages.json:Event
15_stage,关卡,Stage.Event.8033302,置锚岩滩,いかりの岩場（奥地）,碇岩場(內地),Water Ghost Boulder Area,물귀신 바위 일대,บริเวณหินพรายน้ำ,stages.json:Event
15_stage,关卡,Stage.Event.8033103,禁泳第1区域,遊泳禁止区域第1エリア,禁止游泳區域第1區域,No Swimming Area No.1,수영 금지 구역 1번,พื้นที่ห้ามว่ายน้ำที่ 1,stages.json:Event
15_stage,关卡,Stage.Event.8042301,再开发预定地区C,再開発予定地区C,都更預定C區,Reconstruction Planned Area C,재개발 예정 C구역,พื้นที่เตรียมพัฒนาใหม่ C,stages.json:Event
15_stage,关卡,Stage.Event.8042302,阿拉巴海岸西部,アラバ海岸西エリア,阿拉巴海邊西邊,West Araba Beach,아라바 해변 서쪽,ชายหาดอาราบะฝั่งตะวันตก,stages.json:Event
15_stage,关卡,Stage.Event.8042303,贫民窟第1地区,スラム街第1地区,貧民窟區第1地區,Araba Slum Area 1,아라바 슬럼지구 1번지,เขตสลัมอาราบะเลขที่ 1,stages.json:Event
15_stage,关卡,Stage.Event.8042304,贫民窟第3地区,スラム街第3地区,貧民窟區第3地區,Araba Slum Area 3,아라바 슬럼지구 3번지,เขตสลัมอาราบะเลขที่ 3,stages.json:Event
15_stage,关卡,Stage.Event.8042305,风纪委员会救助训练预定地,風紀委員会の救助訓練予定地,風紀委員會救難訓練預定地,Prefect Team Rescue Training Area,선도부 구조훈련 예정지,ศูนย์ฝึกอบรมคณะกรรมการวินัย,stages.json:Event
15_stage,关卡,Stage.Event.8042306,贫民窟禁止进入区域C,スラム街立入禁止区域C,貧民區出入限制區域C,Slum Restricted Area C,슬럼지구 출입제한구역C,พื้นที่ห้ามเข้าเขตสลัม C,stages.json:Event
15_stage,关卡,Stage.Event.8042307,贫民窟禁止进入区域F,スラム街立入禁止区域F,貧民區出入限制區域F,Slum Restricted Area F,슬럼지구 출입제한구역F,พื้นที่ห้ามเข้าเขตสลัม F,stages.json:Event
15_stage,关卡,Stage.Event.8042308,阿拉巴海岸中心,アラバ海岸中央エリア,阿拉巴海邊中心,Araba Beach Central Area,아라바 해변 중심부,ใจกลางชายหาดอาราบะ,stages.json:Event
15_stage,关卡,Stage.Event.8042309,贫民窟北区,スラム街北区,阿拉巴貧民區北方街道,North Araba Slum Street,아라바 슬럼지구 북쪽 거리,ถนนฝั่งเหนือเขตสลัมอาราบะ,stages.json:Event
15_stage,关卡,Stage.Event.8042310,阿拉巴海岸东部,アラバ海岸東エリア,阿拉巴海邊東邊,East Araba Beach,아라바 해변 동쪽,ชายหาดอาราบะฝั่งตะวันออก,stages.json:Event
15_stage,关卡,Stage.Event.8043301,温泉开发预定区域,温泉開発予定区域,阿拉巴溫泉開發計畫區,Araba Hot Springs Construction Area,아라바 온천개발 계획구역,พื้นที่แผนพัฒนาน้ำพุร้อนอาราบะ,stages.json:Event
15_stage,关卡,Stage.Event.8043302,风纪委员会步行训练预定地,風紀委員会の歩行訓練予定地,風紀委員會行軍訓練預定地,Prefect Team March Training Area,선도부 행군훈련 예정지,ศูนย์ฝึกขบวนคณะกรรมการวินัย,stages.json:Event
15_stage,关卡,Stage.Event.8043303,贫民窟中心广场,スラム街中央広場,阿拉巴貧民區中央廣場,Araba Slum Central Plaza,아라바 슬럼지구 중앙광장,จัตุรัสกลางเขตสลัมอาราบะ,stages.json:Event
15_stage,关卡,Stage.Event.8052301,东北大道1街,北東大路1丁目,北東大道1街,1st Northeast Road,북동대로 1가,ถนนตะวันออกเฉียงเหนือสาย 1,stages.json:Event
15_stage,关卡,Stage.Event.8052302,兰花街道90-7号,蘭の通り道90-7番,蘭花街道90-7,90-7 Orchid Road,난초거리 90-7,ถนนกล้วยไม้ 90-7,stages.json:Event
15_stage,关卡,Stage.Event.8052303,东南大道6街,南東大路6丁目,東南大道6街,6th Southeast Road,동남대로 6가,ถนนตะวันออกเฉียงใต้สาย 6,stages.json:Event
15_stage,关卡,Stage.Event.8052304,菊花街道52-9号,菊の通り道52-9番,菊花街道52-9,52-9 Chrysanthemum Road,국화거리 52-9,ถนนดอกเบญจมาศ 52-9,stages.json:Event
15_stage,关卡,Stage.Event.8052305,西南大道3街,南西大路3丁目,南希大道3街,3rd Southwest Road,남서대로 3가,ถนนตะวันตกเฉียงใต้สาย 3,stages.json:Event
15_stage,关卡,Stage.Event.8052306,美食家胡同,美食家横町,美食家巷子,Gourmet Alley,미식가의 골목,ตรอกนักชิม,stages.json:Event
15_stage,关卡,Stage.Event.8052307,西北大道5街,北西大路5丁目,北西大道5街,5th Northwest Road,북서대로 5가,ถนนตะวันตกเฉียงเหนือสาย 5,stages.json:Event
15_stage,关卡,Stage.Event.8052308,玄武商会北街,玄武商会の北通り,玄武商會北邊街道,North Black Tortoise Road,현무상회 북쪽 거리,ถนนย่านการค้าเทพเต่าดำ ฝั่งเหนือ,stages.json:Event
15_stage,关卡,Stage.Event.8052309,冷竹街道63-8号,竹の通り道63-8番,黑竹散步路,Black Bamboo Stroll Path,검은 대나무 산책로,ทางเดินไม้ไผ่ดำ,stages.json:Event
15_stage,关卡,Stage.Event.8052310,玄武商会南街,玄武商会の南通り,玄武商會南邊街道,South Black Tortoise Road,현무상회 남쪽 거리,ถนนย่านการค้าเทพเต่าดำ ฝั่งใต้,stages.json:Event
15_stage,关卡,Stage.Event.8052311,红菇步行街,赤茸遊歩道,紅菇散步路,Red Mushroom Stroll Path,붉은 버섯 산책로,ทางเดินเห็ดแดง,stages.json:Event
15_stage,关卡,Stage.Event.8052312,玄武商会办事处前,玄武商会の事務所前,玄武商人會辦公室前,In Front of Black Tortoise Promenade Office,현무 상인회 사무실 앞,หน้าสำนักงานย่านการค้าเทพเต่าดำ,stages.json:Event
15_stage,关卡,Stage.Event.8053301,玄武商会胡同口,玄武商会の路地裏,玄武商會後巷,Black Tortoise Back Alley,현무상회 뒷골목,ตรอกหลังย่านการค้าเทพเต่าดำ,stages.json:Event
15_stage,关卡,Stage.Event.8053302,中央大道4街,中央大路4丁目,中央大道4街,Central Road 4th St.,중앙대로 4거리,ถนนหลักสาย 4,stages.json:Event
15_stage,关卡,Stage.Event.8053303,红龙大桥,赤竜大橋,紅龍大橋,Red Dragon Bridge,붉은 용 대교,สะพานมังกรแดง,stages.json:Event
15_stage,关卡,Stage.Event.8062101,白港湾,ホワイトハーバー,港口白色景觀,White View Marina,정박지 화이트뷰,ท่าจอดเรือไวต์วิว,stages.json:Event
15_stage,关卡,Stage.Event.8062102,白海岸,ホワイトコースト,白色景觀海岸,White View Beach,화이트뷰 해안가,ชายทะเลไวต์วิว,stages.json:Event
15_stage,关卡,Stage.Event.8062103,白沙丘,ホワイトデューンズ,白色景觀沙丘,White View Sand Dune,화이트뷰 사구,เนินทรายไวต์วิว,stages.json:Event
15_stage,关卡,Stage.Event.8062104,白潟湖,ホワイトラグーン,白色景觀潟湖,White View Lagoon,화이트뷰 석호,ไวต์วิวลากูน,stages.json:Event
15_stage,关卡,Stage.Event.8062105,白沙滩入口,ホワイトビーチ入口,白色景觀海水浴場入口,White View Beach Entrance,화이트뷰 해수욕장 입구,ทางเข้าชายหาดไวต์วิว,stages.json:Event
15_stage,关卡,Stage.Event.8062106,白沙滩,ホワイトビーチ,白色景觀海水浴場,White View Beach,화이트뷰 해수욕장,ชายหาดไวต์วิว,stages.json:Event
15_stage,关卡,Stage.Event.8062107,海岸沙滩东部,コーストビーチ・イースト,海岸沙灘東面,East Coastal Sand Beach,해안 사빈 동편,หาดทรายฝั่งตะวันออก,stages.json:Event
15_stage,关卡,Stage.Event.8062108,海岸沙滩西部,コーストビーチ・ウェスト,海岸沙灘西面,West Coastal Sand Beach,해안 사빈 서편,หาดทรายฝั่งตะวันตก,stages.json:Event
15_stage,关卡,Stage.Event.8062109,海岸沙滩中心,コーストビーチ・セントラル,海岸沙灘盡頭,Edge of the Coastal Sand Beach,해안 사빈의 끝자락,สุดเขตหาดทราย,stages.json:Event
15_stage,关卡,Stage.Event.8063301,皇家套房区,ロイヤルゾーン,皇家套房區,Royal Room Zone,로얄 룸 존,โซนห้องรอยัล,stages.json:Event
15_stage,关卡,Stage.Event.8063102,海洋中庭,オーシャン・アトリウム,海洋中庭,Ocean Atrium,오션 아트리움,โอเชียนอาเทรียม,stages.json:Event
15_stage,关卡,Stage.Event.8063303,VIP大厅,VIPホール,VIP大廳,VIP Hall,VIP 홀,ห้อง VIP,stages.json:Event
15_stage,关卡,Stage.Event.8082301,露天浴池「棕熊」,露天風呂「ブラウンベアー」,棕熊露天溫泉,Brown Bear Open-Air Bath,갈색 곰의 노천탕,บ่อน้ำบราวน์แบร์,stages.json:Event
15_stage,关卡,Stage.Event.8082302,露天浴池「赤熊」,露天風呂「レッドベアー」,赤熊露天溫泉,Red Bear Open-Air Bath,붉은 곰의 노천탕,บ่อน้ำเรดแบร์,stages.json:Event
15_stage,关卡,Stage.Event.8082303,温泉乡第58号桥,温泉郷58号橋,溫泉浴場58號便橋,Hot Springs Resort No. 58 Bridge,온천장 58호 가교,สะพานเชื่อมออนเซ็น 58,stages.json:Event
15_stage,关卡,Stage.Event.8082104,温泉乡第227号桥,温泉郷227号橋,溫泉浴場227號便橋,Hot Springs Resort No. 227 Bridge,온천장 227호 가교,สะพานเชื่อมออนเซ็น 227,stages.json:Event
15_stage,关卡,Stage.Event.8082305,水豚溪谷,カピバラ谷,水豚溪谷,Capybara Valley,카피바라의 계곡,หุบเขาแคพิบารา,stages.json:Event
15_stage,关卡,Stage.Event.8082306,水豚池塘,カピバラ池,水豚池塘,Capybara Pond,카피바라의 연못,สระน้ำแคพิบารา,stages.json:Event
15_stage,关卡,Stage.Event.8082307,东部庭院「地钱」,東の庭園「ゼニゴケ」,地錢庭園東面,East Umbrella Liverwort Garden,우산이끼 정원 동편,สวนลิเวอร์เวิร์ดฝั่งตะวันออก,stages.json:Event
