id,term,src_table
I18N.187fbf8a1dab7220,Pilih,I18N/i18n.txt
I18N.188540d7feefcddb,Kalah,I18N/i18n.txt
I18N.188809a9c6b1873e,Lanjutkan,I18N/i18n.txt
I18N.1889f43ae47bf269,Not obtained,I18N/i18n.txt
I18N.188ff6d617551cd7,Beli semua kostum kasual (_num1_/_num2_) dan dapatkan bonus,I18N/i18n.txt
I18N.189028c1ae477288,Penuhi syarat 3★ untuk membuka Raid.,I18N/i18n.txt
I18N.1891ed6051385e24,Nama,I18N/i18n.txt
I18N.189d26da7e97dc7a,Tap untuk menonton,I18N/i18n.txt
I18N.18a050e42fb7ce4c,Topik masih terkunci.,I18N/i18n.txt
I18N.18a38cf0ebff4d6a,Seret camilan ke staf untuk langsung menaikkan Mood.,I18N/i18n.txt
I18N.18a91ff61a647b6f,Hadiah,I18N/i18n.txt
I18N.18ad6ccbd5d4d5b2,Sisa waktu:,I18N/i18n.txt
I18N.18ae9fb6a0cc6385,Terbatas,I18N/i18n.txt
I18N.18b2a83280d5f309,Terjual Habis,I18N/i18n.txt
I18N.18b58f08eae725e0,Kembali,I18N/i18n.txt
I18N.18b5c676bb7e56b0,Lanjutkan,I18N/i18n.txt
I18N.18b7283deedc102f,Stage Terkunci.,I18N/i18n.txt
I18N.18d423e9ffd302f6,Dapat diklaim,I18N/i18n.txt
I18N.18d47075655afd03,Terkunci,I18N/i18n.txt
I18N.18daa2a90fb254f0,Berulang…,I18N/i18n.txt
I18N.18e0a16511369702,Tidak ada equipment,I18N/i18n.txt
I18N.18e280d6bf86932b,Event dalam progres,I18N/i18n.txt
I18N.18e68140dd996472,"Jadi, acara apa hari ini, Linn sayang?",I18N/i18n.txt
I18N.18f0e72f03d9b431,/,I18N/i18n.txt
I18N.18f77bb0f2029013,Hadiah Ke-3,I18N/i18n.txt
I18N.18fbe1badd368d7c,Combatant,I18N/i18n.txt
I18N.18fe834bf3fe5b7d,Hadiah belum diklaim,I18N/i18n.txt
I18N.190068b9599f2e8f,Akumulasi,I18N/i18n.txt
I18N.1904a79a995ee48f,Gunakan headphone untuk pengalaman terbaik.,I18N/i18n.txt
I18N.190842adde3a7664,Mode Tak Terbatas,I18N/i18n.txt
I18N.190a00f18452b158,Semua hadiah diterima!,I18N/i18n.txt
I18N.19109d12187d76d2,MISI,I18N/i18n.txt
I18N.19280d52fa2181a5,Esensial…,I18N/i18n.txt
I18N.192b2e0dd6ec31e5,Felinian Fairyland,I18N/i18n.txt
I18N.192c2079496a34ef,Max Stat,I18N/i18n.txt
I18N.192ddbb470117fd6,Off,I18N/i18n.txt
I18N.192f43d6b01e64ef,Jual Batch,I18N/i18n.txt
I18N.19362b0ffc43bd56,Misi,I18N/i18n.txt
I18N.1936f4d9103f537e,Kelas tidak cocok. Set ini tidak bisa digunakan.,I18N/i18n.txt
I18N.193afd8db4baa7f5,Kumpulkan _num_ kartu untuk membuka.,I18N/i18n.txt
I18N.193e48255b8dcc05,Perekrutan Gratis,I18N/i18n.txt
I18N.194101aff9c93e26,Peluncuran Server Terbatas,I18N/i18n.txt
I18N.19412a719a527450,Sweet Symphony dan Kitty Chemistry <color=#ff7b11>TIDAK AKAN</color> mendapatkan rerun setelah event ini.,I18N/i18n.txt
I18N.194d6427a6a6f0a0,Battle,I18N/i18n.txt
I18N.194dfb46e8cbaadf,"Biro Investigasi StormEye di Catto City, atau yang lebih dikenal dengan StormEye, memainkan peran penting dalam menjaga_NEW_LINE_keselamatan dan ketertiban umum. Satuan Penyidikan Khususnya bertugas untuk mengatasi berbagai fenomena terkait Anomali di seluruh Catto City, menyelidiki Wabah, dan menstabilkan Partikel Pathos di Catto City.",I18N/i18n.txt
I18N.195187ff0524958c,Hadiah Utama,I18N/i18n.txt
I18N.1955be4c84970925,"Insiden telah diselesaikan, dan tamu telah meninggalkan Cafe.",I18N/i18n.txt
I18N.195655cd74215ca9,Dimiliki,I18N/i18n.txt
I18N.195817bb435d6bf4,Masih terkunci.,I18N/i18n.txt
I18N.1969251872a97156,Target sedang sibuk.,I18N/i18n.txt
I18N.197aefe78c212edd,Syarat Stat belum terpenuhi.,I18N/i18n.txt
I18N.19873b1d971bf450,menit,I18N/i18n.txt
I18N.1988fce87fa60395,Rekrut,I18N/i18n.txt
I18N.198d7aaa856951e7,(Tersisa: <color=#ff4d4d>_day_</color>),I18N/i18n.txt
I18N.19904b003154706d,Periode Event:,I18N/i18n.txt
I18N.19959d61717538ee,Summon,I18N/i18n.txt
I18N.1997153dc573f9c6,Stage belum selesai. Tidak bisa masuk mode tantangan.,I18N/i18n.txt
I18N.199f2793e7bad44d,Terbatas,I18N/i18n.txt
I18N.19ab8fa108e99679,Blessing,I18N/i18n.txt
I18N.19acb3f82bdc7d11,Dimiliki,I18N/i18n.txt
I18N.19b25f1f178842f6,Formasi,I18N/i18n.txt
I18N.19ba1a34b570bfa7,Event Summon,I18N/i18n.txt
I18N.19be3126110a5b05,Total Tips Mingguan,I18N/i18n.txt
I18N.19c08af97e0a76ff,"Saat malam semakin larut dan emosi manusia menjadi lebih rapuh, SEBI telah menerapkan Patroli Malam untuk menekan penyebaran wabah.",I18N/i18n.txt
I18N.19c8fda2cb18cf2d,Mood maksimum meningkat ke _num_,I18N/i18n.txt
I18N.19ca0d5b33a95082,Verifikasi tanda tangan gagal.,I18N/i18n.txt
I18N.19d5cdddd8c7f7c4,Musim Dimulai,I18N/i18n.txt
I18N.19d8c96627ae7e28,Max,I18N/i18n.txt
I18N.19e23216a3ee8e44,Probabilitas,I18N/i18n.txt
I18N.19e34591563f3c89,Lintas-Server,I18N/i18n.txt
I18N.19f6375eefa9b062,Muat ulang Gratis:,I18N/i18n.txt
I18N.1a112ba31df9d018,Hadiah,I18N/i18n.txt
I18N.1a23d048d10b92a6,Tebus Giftcode,I18N/i18n.txt
I18N.1a27b1f0b75809b2,Peringkat Saya dalam Klan,I18N/i18n.txt
I18N.1a2d645d9f3af227,Klaim Semua,I18N/i18n.txt
I18N.1a346a71fbf081a7,Login,I18N/i18n.txt
I18N.1a34c8ea27eb0269,Nama,I18N/i18n.txt
I18N.1a365078b4e4a7e5,Stok,I18N/i18n.txt
I18N.1a3cca5bd947e074,Waktu tersisa sebelum buka,I18N/i18n.txt
I18N.1a4409c00bbb3255,Mode Tak Terbatas,I18N/i18n.txt
I18N.1a454644515e94cd,Terima Cepat,I18N/i18n.txt
I18N.1a546d2c0bcc6f32,Keluar,I18N/i18n.txt
I18N.1a562f9b3a3e1bf0,Tim Power,I18N/i18n.txt
I18N.1a69cb1ccda7db6e,Asisten,I18N/i18n.txt
I18N.1a6f1964674d977f,Partner,I18N/i18n.txt
I18N.1a6f4df69d2fd038,Terdapat _num_ EXP afeksi yang lebih. Yakin ingin mengirimnya sebagai hadiah?,I18N/i18n.txt
I18N.1a759fc162134fee,Gabungkan,I18N/i18n.txt
I18N.1a7a8c1799074cc6,Berhasil ditambahkan.,I18N/i18n.txt
I18N.1a7af0540d2aa13f,Voucher Gacha,I18N/i18n.txt
I18N.1a7f2baf3928038e,Rekap Cerita,I18N/i18n.txt
I18N.1a8355646cbe9d01,Afeksi Maksimal,I18N/i18n.txt
I18N.1a856d5d952ecb93,Seri,I18N/i18n.txt
I18N.1a8969aaa3fd78ac,Terkunci,I18N/i18n.txt
I18N.1a952ccb4aa8f159,Bonus Karakter,I18N/i18n.txt
I18N.1aa50aa0246839f8,Hadiah untuk Peringkat %s,I18N/i18n.txt
I18N.1aad5fdb04702c95,Combatant belum didapatkan.,I18N/i18n.txt
I18N.1ab822204f77ddd4,Hadiah Peringkat Keseluruhan_NEW_LINE_,I18N/i18n.txt
I18N.1ac197f99f54942e,Raid,I18N/i18n.txt
I18N.1acdaf56f159ec4c,Kesulitan Trial of the Ancestors 1 diselesaikan,I18N/i18n.txt
I18N.1ace1be990516510,Pilih satu entri untuk direset.,I18N/i18n.txt
I18N.1ad092e04076e685,Ruangan ini tidak ada.,I18N/i18n.txt
I18N.1ad6f9d95b0fd9f6,Kontribusi,I18N/i18n.txt
I18N.1ad718f4b5402cac,Baru,I18N/i18n.txt
I18N.1ad7d9820d240946,Tukar ×1,I18N/i18n.txt
I18N.1ad7e64a214a9802,Tingkat kesulitan,I18N/i18n.txt
I18N.1ad81d547ffc03e1,Event Summon,I18N/i18n.txt
I18N.1ada48d152bb7395,Event Summon,I18N/i18n.txt
I18N.1ade8b98c974b4b4,Lewati,I18N/i18n.txt
I18N.1afcbd0c9a6f146a,Kamu memiliki mata uang event yang cukup.,I18N/i18n.txt
I18N.1b02cfad307ba405,Ekspres sedang bekerja.,I18N/i18n.txt
I18N.1b095082aa77b201,Bonus Harian,I18N/i18n.txt
I18N.1b15a16ee76b75ce,TIPS: Sentuh dan tahan joran. Lepaskan saat pelampung masuk ke zona merah agar tali tidak putus.,I18N/i18n.txt
I18N.1b15ccc4e6d32d22,Terpilih,I18N/i18n.txt
I18N.1b212789a7d194d7,Terdaftar,I18N/i18n.txt
I18N.1b226068f15e70e3,Penawaran Spesial,I18N/i18n.txt
I18N.1b22aa3275aea498,Hadiah,I18N/i18n.txt
I18N.1b23d5799b35da1f,Event Berakhir dalam,I18N/i18n.txt
I18N.1b341751d1ca8a29,Detail Boss,I18N/i18n.txt
I18N.1b34584deb69cd75,Terbatas,I18N/i18n.txt
I18N.1b3ab0a8d7b3171e,Pergi Top-up,I18N/i18n.txt
I18N.1b3d53ac44f7eefb,Saat ini:,I18N/i18n.txt
I18N.1b3e23aea8d841b6,Simpan,I18N/i18n.txt
I18N.1b401538931f79f8,Path of Progress selesai.,I18N/i18n.txt
I18N.1b449756b311083a,Bind Sekarang,I18N/i18n.txt
I18N.1b45ec2968b55e61,Lanjutkan,I18N/i18n.txt
I18N.1b48c5a42831c895,Belum bergabung,I18N/i18n.txt
I18N.1b5685a199a93d99,Direkomendasikan,I18N/i18n.txt
I18N.1b5d610e990dcc1d,NOTIFIKASI,I18N/i18n.txt
I18N.1b622acc6db497c6,Percobaan %1,I18N/i18n.txt
I18N.1b6364a89fba87d6,"Gunakan angka langsung, tidak perlu satuan",I18N/i18n.txt
I18N.1b659e6b8d4bbc96,Tap dan pilih item apapun,I18N/i18n.txt
I18N.1b7471336f3bf721,Selesaikan misi saat ini untuk upgrade,I18N/i18n.txt
I18N.1b77f4996285906e,PEMASUKAN,I18N/i18n.txt
I18N.1b8013f9e4aaff6c,Hadiah akan diberikan kepada pelanggan email pertama kali.,I18N/i18n.txt
I18N.1b817cf9fa7829d8,Lanjutkan,I18N/i18n.txt
I18N.1b8b3482a27de91b,Gunakan _num_ _name_ untuk membuka,I18N/i18n.txt
I18N.1b9016baf4b1ba08,Undangan telah ditolak.,I18N/i18n.txt
I18N.1b91408b6321a78d,Undang,I18N/i18n.txt
I18N.1b94ebf180d78d1e,CAT FANTASY,I18N/i18n.txt
I18N.1ba882b145eec642,Dapatkan Poin Top-up,I18N/i18n.txt
I18N.1bb9fe6ced414f24,Gratis,I18N/i18n.txt
I18N.1bbf64eabf719e92,Stok:,I18N/i18n.txt
I18N.1bc3bb3e2a4d4232,Stat,I18N/i18n.txt
I18N.1bc8479e4062daeb,Akan Datang,I18N/i18n.txt
I18N.1bcdf65595153f4b,Level:,I18N/i18n.txt
I18N.1bcf76823c044632,_num_ sampai,I18N/i18n.txt
I18N.1bd697b5fae3436b,Lv.,I18N/i18n.txt
I18N.1be06e8e057cd085,Survei lengkap. Silakan cek hadiahnya di Mailbox,I18N/i18n.txt
I18N.1be797d7b0ca53c2,Lantai Tertinggi yang Diselesaikan:,I18N/i18n.txt
I18N.1bed12533c890d5c,"Pathos kamu sudah penuh. Coba cek, ya.",I18N/i18n.txt
I18N.1bf0ef17d9a5c9fa,Biaya Naik Bintang,I18N/i18n.txt
I18N.1bf2b8085b0af70f,Terjadi Error saat menyambung ulang. _num_,I18N/i18n.txt
I18N.1bfa4ecb55c9e540,Mind Zone,I18N/i18n.txt
I18N.1bfe9b7889c2e0f6,Tinggi,I18N/i18n.txt
I18N.1c01fc825bd25f69,Tap buff di atas perlengkapan,I18N/i18n.txt
I18N.1c02c9ff9f702daf,Kontrak,I18N/i18n.txt
I18N.1c09bfd9d3f8029c,Klaim Semua,I18N/i18n.txt
I18N.1c0d4a876d200f4d,Reset,I18N/i18n.txt
I18N.1c0dd4ba5271f635,Belum Selesai,I18N/i18n.txt
I18N.1c168bb0434b8525,Hari ke-7,I18N/i18n.txt
I18N.1c1e72d7411c888e,Pertama kali,I18N/i18n.txt
I18N.1c1f4fb2dbf9da68,Cerita Utama,I18N/i18n.txt
I18N.1c256008ec53ca72,Dalam progres,I18N/i18n.txt
I18N.1c28091b4fe2abb7,Pra-instalasi,I18N/i18n.txt
I18N.1c2a11ebaaf664d6,Combatants adalah istilah umum untuk prajurit yang diciptakan oleh Felinian dengan memanipulasi energi Pathos._NEW_LINE_Mereka adalah unit tempur khusus yang terbentuk dari Partikel Pathos saat Felinian meresonansi dengan emosi tertentu.,I18N/i18n.txt
I18N.1c3509a20e720410,Tidak cukup Catto Koin untuk melakukan pemesanan.,I18N/i18n.txt
I18N.1c40ee5a839839b6,Masukkan nama,I18N/i18n.txt
I18N.1c4d11b1292fa694,Cafe,I18N/i18n.txt
I18N.1c63ed3b35ec2b7e,Bisa diupgrade,I18N/i18n.txt
I18N.1c660907a0aa3739,Kamu,I18N/i18n.txt
I18N.1c66a542f37837c0,Terbatas,I18N/i18n.txt
I18N.1c6f0d990572171e,Pencarian,I18N/i18n.txt
I18N.1c7059b576b05654,Misi,I18N/i18n.txt
I18N.1c79c4bc30ba7ad9,Pemancingan Tidak Tersedia,I18N/i18n.txt
I18N.1c824cb4f0149545,Energi,I18N/i18n.txt
I18N.1c84bb418481d7bf,gelar2,I18N/i18n.txt
I18N.1c84cc3fc1af426c,Konversi EXP,I18N/i18n.txt
I18N.1c8cf175a5fc88f9,Item baru terbuka,I18N/i18n.txt
I18N.1c9372aa281f87a2,Pemenang,I18N/i18n.txt
I18N.1c9c5c7c92cb5dca,Gunakan bahan berikut untuk meningkatkan ke level _num_ dengan cepat?,I18N/i18n.txt
I18N.1ca4343cbc4346c5,Item ini akan langsung digunakan dari Inventaris.,I18N/i18n.txt
I18N.1ca729ee0ed869e6,Max Level,I18N/i18n.txt
I18N.1ca9438d7ebd6c95,Level Berikutnya Membutuhkan: _desc_,I18N/i18n.txt
I18N.1cb269db2442485f,Peringkat Klan,I18N/i18n.txt
I18N.1cb45a1477987b3f,Hadiah Utama,I18N/i18n.txt
I18N.1cbda3b3d2e81d8f,Bentuk Tim,I18N/i18n.txt
I18N.1cbf98248c4d137a,Dek Saya,I18N/i18n.txt
I18N.1ccf9a150821d6be,Peringkat Saya dalam Klan,I18N/i18n.txt
I18N.1cd2e643b0f9b0a1,Nama,I18N/i18n.txt
I18N.1ce0771a9993c3da,Kunjungan Acak,I18N/i18n.txt
I18N.1ce698e0f70761c5,(Bulan ini kamu dapat menambah Rp_num_ lagi),I18N/i18n.txt
I18N.1ce928473046c20e,Selesaikan cerita _levelName_ untuk membuka.,I18N/i18n.txt
I18N.1cedd3d9beb2ca23,Tap,I18N/i18n.txt
I18N.1cee4e18b1469951,Growth Supply,I18N/i18n.txt
I18N.1cf817c4a93e6757,10x,I18N/i18n.txt
I18N.1cf96f3dd74b4027,HARI,I18N/i18n.txt
I18N.1d02b6eb638e5468,Event Period:,I18N/i18n.txt
I18N.1d0a8377d584cc25,Summon x1,I18N/i18n.txt
I18N.1d18382f29bed0f6,Hadiah Keberangkatan,I18N/i18n.txt
I18N.1d25f2eba5b149f1,Combatant Bergabung,I18N/i18n.txt
I18N.1d27a3384d4812d9,Unlock Advanced Contract to get,I18N/i18n.txt
I18N.1d2e45ed453a1faa,Event Summon,I18N/i18n.txt
I18N.1d330102a09d5801,Direkomendasikan,I18N/i18n.txt
I18N.1d34719594d7cadd,Besok,I18N/i18n.txt
I18N.1d40a1f4bd20045f,Hadiah Misi,I18N/i18n.txt
I18N.1d472c28018c0304,Pertarungan CP,I18N/i18n.txt
I18N.1d4e59c52ee7b251,Hitung Mundur:,I18N/i18n.txt
I18N.1d515dfa34b714bf,Klaim,I18N/i18n.txt
I18N.1d6853447bc402bd,Summon x1,I18N/i18n.txt
I18N.1d6bf9741b4d6f92,Informasi,I18N/i18n.txt
I18N.1d78de0b88f9877e,Persyaratan belum terpenuhi.,I18N/i18n.txt
I18N.1d8889988a642edc,Meningkat,I18N/i18n.txt
I18N.1d8e15a9803c4b63,Klan Saya,I18N/i18n.txt
I18N.1d951bd4349e0944,Peluang dapat salah satu item berikut,I18N/i18n.txt
I18N.1d95bd42f2c3a602,Isi semua slot resep untuk menjual menu set.,I18N/i18n.txt
I18N.1d9d9c059c0704d5,Pergi Top-up,I18N/i18n.txt
I18N.1da8c6caf5acf2d0,Gunakan kunci untuk membuka lantai ini.,I18N/i18n.txt
I18N.1dc020f5f46482a2,Pencarian Auto,I18N/i18n.txt
I18N.1dc2ea71629d1349,Ikan,I18N/i18n.txt
I18N.1dd0c182b89b3f91,Stat Utama,I18N/i18n.txt
I18N.1ddfaa0c3aa13e6c,Suplai Basic,I18N/i18n.txt
I18N.1dee48a71ca5725c,Ikhtisar,I18N/i18n.txt
I18N.1df17bcda91fa7f0,Drop 3★,I18N/i18n.txt
I18N.1df1b0380ccdb5a4,Kondisi,I18N/i18n.txt
I18N.1df5b07b3ab33d05,Lv.,I18N/i18n.txt
I18N.1df79df746d1f302,- Tidak ada hadiah -,I18N/i18n.txt
I18N.1dfbd7383bfab582,Pembelian,I18N/i18n.txt
I18N.1dff5f05408140b0,Hitam,I18N/i18n.txt
I18N.1e000c7a3729f726,Tukar,I18N/i18n.txt
I18N.1e01a9d9e29de956,Final,I18N/i18n.txt
I18N.1e037558253eea62,Tidak bisa pilih lebih dari 3 jenis bahan.,I18N/i18n.txt
I18N.1e16798288000e3b,Kembali,I18N/i18n.txt
I18N.1e1ccd15cb6f7ddf,THEATRE OF OPERATIONS,I18N/i18n.txt
I18N.1e212d6664d1e18e,Kualitas Makanan,I18N/i18n.txt
I18N.1e2574c79d68ffe2,Apakah kamu yakin ingin menggunakan _name1_*_cnt1_ untuk _name2_*_cnt2_?,I18N/i18n.txt
I18N.1e2a822028a3c1fd,Besok,I18N/i18n.txt
I18N.1e33717e778689ad,s,I18N/i18n.txt
I18N.1e3d4973265dac3f,Tetapkan,I18N/i18n.txt
I18N.1e50b2b244e6429c,Putar ulang,I18N/i18n.txt
I18N.1e632dce96122b68,Telah diklaim,I18N/i18n.txt
I18N.1e65944ed1ad3e8f,Sel,I18N/i18n.txt
I18N.1e692521a14d74ee,Event Berakhir,I18N/i18n.txt
I18N.1e697c675dbc24e8,Ke-10,I18N/i18n.txt
I18N.1e69bf452246db64,Battle beruntun selesai. Silakan cek hadiahnya.,I18N/i18n.txt
I18N.1e6c87888fc7fd5c,Tidak Tersedia Sekarang,I18N/i18n.txt
I18N.1e7561bfad623d27,Terjual Habis,I18N/i18n.txt
I18N.1e78410a7c75c4fa,Tap,I18N/i18n.txt
I18N.1e8a0c445292f9ef,Kurang dari 1 j,I18N/i18n.txt
I18N.1e8a1dc413d93480,Mulai Pertempuran,I18N/i18n.txt
I18N.1e95c9daee8da2ba,Memeriksa update…,I18N/i18n.txt
I18N.1ea7ef4c729ed237,Klaim,I18N/i18n.txt
I18N.1ea976a8d8341221,Minuman,I18N/i18n.txt
I18N.1eaa85168dac4980,Bahan upgrade Weapon,I18N/i18n.txt
I18N.1eaf338eef05e222,Sebelumnya,I18N/i18n.txt
I18N.1eb800169960cee6,Lewati Trial of the Ancestors terlebih dahulu,I18N/i18n.txt
I18N.1eba92cde1b99827,Hadiah Peringkat,I18N/i18n.txt
I18N.1ebbfdfd15226bba,Apakah kamu yakin ingin menggunakan _num_ _name_ dan menyelesaikan pesanan segera?,I18N/i18n.txt
I18N.1ec0281f2ddb8535,Memberikan 20% lebih banyak DMG terhadap 4 Pathos lainnya.,I18N/i18n.txt
I18N.1ec61fb005b9f6ee,Progres Saya,I18N/i18n.txt
I18N.1ec927e225dee156,Weapon Pathos:,I18N/i18n.txt
I18N.1ed095c38f3e041a,Mendapatkan <color=#EB8446><size=36>Pemenang</size></color>,I18N/i18n.txt
I18N.1ed9ed4c6c50c4be,LV._num_,I18N/i18n.txt
I18N.1edb5a82cdf04445,Login,I18N/i18n.txt
I18N.1ee2fb91a328c2b6,Kalahkan kesulitan sebelumnya untuk membuka.,I18N/i18n.txt
I18N.1eef713f55810031,Muat ulang pada,I18N/i18n.txt
I18N.1ef5138afcaf2aa0,Terjual Habis,I18N/i18n.txt
I18N.1ef867d33779d32b,Battle Cepat,I18N/i18n.txt
I18N.1ef8b0b0e00dd088,Berhasil,I18N/i18n.txt
I18N.1f15dfb49bc135fb,- Tidak ada hadiah -,I18N/i18n.txt
I18N.1f1ed63603781dab,Kamu,I18N/i18n.txt
I18N.1f29fe00c31b7b8b,Batal,I18N/i18n.txt
I18N.1f2abbc6919702af,SSR,I18N/i18n.txt
I18N.1f2d83d097c8e00a,Atribut,I18N/i18n.txt
I18N.1f31352a28a2febe,Dimiliki,I18N/i18n.txt
I18N.1f3cb8d898c83994,Progres:,I18N/i18n.txt
I18N.1f3d94c828d6a3b4,Semua hadiah Kontrak Advanced,I18N/i18n.txt
I18N.1f435415b02d3ee2,Dimiliki,I18N/i18n.txt
I18N.1f51a8eeee8e5dc4,Klan EXP,I18N/i18n.txt
I18N.1f5267b0604fcc5f,Apakah kamu yakin ingin mengeluarkan [_name_] dari Klan?,I18N/i18n.txt
I18N.1f57a62160c140c3,Karakter yang Berlaku,I18N/i18n.txt
I18N.1f57aeb951583067,Deck terbuka pada Lv. _num_,I18N/i18n.txt
I18N.1f5d94130ff70066,/,I18N/i18n.txt
I18N.1f5e11fe223cacb9,Terjual Habis,I18N/i18n.txt
I18N.1f6639e14cc38b48,Bonus Level Bintang,I18N/i18n.txt
I18N.1f7247a9f055345d,Misi Distrik,I18N/i18n.txt
I18N.1f7489034d073d15,Nada Sempurna,I18N/i18n.txt
I18N.1f7cbfd13e30a9b7,Rekam,I18N/i18n.txt
I18N.1f7d38e65fdbedcd,Dalam progres,I18N/i18n.txt
I18N.1f81f5e7a95922ce,Sen,I18N/i18n.txt
I18N.1f87515a6420d6bf,Sisa percobaan hari ini: _num_,I18N/i18n.txt
I18N.1f87f589db1f2600,Waktu Penutupan Entri:,I18N/i18n.txt
I18N.1f8f1b8a20d39f65,Tidak ada percobaan,I18N/i18n.txt
I18N.1f951da175ef21a9,Pilih hadiah pilihanmu terlebih dahulu.,I18N/i18n.txt
I18N.1fc26a687547bc55,Muat ulang daftar teman?,I18N/i18n.txt
I18N.1fc30e1738c0571c,Stok: _num_,I18N/i18n.txt
I18N.1fcc5fd3c5f55755,Terinfeksi,I18N/i18n.txt
I18N.1fd2caf12f1e14ad,Terpasang,I18N/i18n.txt
I18N.1fde44289aa14f52,Auto-Play tidak cukup.,I18N/i18n.txt
I18N.1fe2bf178799cff3,Pergi,I18N/i18n.txt
I18N.1fe4bfaf58d5623c,Kamu,I18N/i18n.txt
I18N.1fe63474e3a73e32,Reset,I18N/i18n.txt
I18N.1fea329e108bd85e,Menu utama,I18N/i18n.txt
I18N.1ff0d5059240f9e7,/,I18N/i18n.txt
I18N.1ff8c24ba01d4e12,Hasil Musim,I18N/i18n.txt
I18N.1ffff682c82aba74,Resonance,I18N/i18n.txt
I18N.2005fa547c1539ad,Peningkatan Equipment,I18N/i18n.txt
I18N.201142c5b839cb05,TANGAN,I18N/i18n.txt
I18N.201a12d8ff76b2f8,Pengiriman,I18N/i18n.txt
I18N.2022fd49a00965e0,Event Berakhir,I18N/i18n.txt
I18N.2026bdee99061cde,Total DMG,I18N/i18n.txt
I18N.202f2d072a64dfdd,Peringkat Saat ini,I18N/i18n.txt
I18N.203aa75d98c819a3,Terkunci,I18N/i18n.txt
I18N.20446ad32b6b2be7,Tiket Lotere,I18N/i18n.txt
I18N.2044a026a561120f,Direkomendasikan,I18N/i18n.txt
I18N.205119fc24f26f6a,Pilih item,I18N/i18n.txt
I18N.20561b21c5637eb1,Dapatkan Poin Top-up,I18N/i18n.txt
I18N.206706e772e3547e,Rate Konversi,I18N/i18n.txt
I18N.206ce2dea02f274b,Detail,I18N/i18n.txt
I18N.208a4c18df6c675b,Total DMG,I18N/i18n.txt
I18N.20959e5cf611ec73,Periksa perjanjian privasi,I18N/i18n.txt
I18N.2095b05c73e9c6b3,Masuk,I18N/i18n.txt
I18N.209fffb1f560ec97,0 hari _num1_ jam,I18N/i18n.txt
I18N.20a2cbfbb6e6518d,Klaim,I18N/i18n.txt
I18N.20a2d53ffc99da51,Masukkan nama Klan,I18N/i18n.txt
I18N.20a54b5324cdcd8f,Perkembangan Cerita,I18N/i18n.txt
I18N.20ac996b6f80d565,Default,I18N/i18n.txt
I18N.20b0a572d85f8669,Tidak ada peringkat saat ini,I18N/i18n.txt
I18N.20c3fa25feef940b,Konflik,I18N/i18n.txt
I18N.20d2e368fa298386,Kosong,I18N/i18n.txt
I18N.20d72370a8a5d507,Bab Terkunci,I18N/i18n.txt
I18N.20f5a025f69f8207,Deskripsi Gameplay,I18N/i18n.txt
I18N.20feaac6474b9a8c,Ganti Template,I18N/i18n.txt
I18N.210b8fe59329f5ef,Ikuti cerita event hingga Bab 9,I18N/i18n.txt
I18N.211247f88e08b751,Teman ini sedang offline. Tidak bisa battle sekarang.,I18N/i18n.txt
I18N.211e458285dcf30a,"Maaf, item ini sudah habis terjual!",I18N/i18n.txt
I18N.2120603c7e7c7113,Buket yang dibutuhkan untuk setiap peringkat,I18N/i18n.txt
I18N.2122676f2e94cbab,Buka penguncian entri setelah menempa _num_ kali lagi.,I18N/i18n.txt
I18N.21234a6bda412da8,(Durability tak terbatas),I18N/i18n.txt
I18N.212ca8dcd208a0de,Bintang Meowchelin,I18N/i18n.txt
I18N.213a0dcdc681e92d,Login,I18N/i18n.txt
I18N.213d442cc8558981,Lihat Tips,I18N/i18n.txt
I18N.213df988c08eab2a,Pilih Tingkat Kesulitan,I18N/i18n.txt
I18N.2148b6e746156966,Kamu,I18N/i18n.txt
I18N.214e299dd82e9a1d,Skill Manajemen,I18N/i18n.txt
I18N.21524fe2a9ad140a,Ada kelebihan _num_ EXP. Tetap naik level?,I18N/i18n.txt
I18N.21526734abbf83aa,Maksimum _length_ karakter,I18N/i18n.txt
I18N.215f37519c59c45d,Power _num_,I18N/i18n.txt
I18N.2167d09db519548e,Ikhtisar Bahan,I18N/i18n.txt
I18N.21684c051e1ad39c,Event Summon,I18N/i18n.txt
I18N.216b995b989725a5,Buff,I18N/i18n.txt
I18N.2171d150f955b2b7,Tidak aktif,I18N/i18n.txt
I18N.21753b5dcc0f76c8,Terjual Habis,I18N/i18n.txt
I18N.217c30e202c18f1c,Kartu Nama terkunci,I18N/i18n.txt
I18N.21848d4d4feace6e,KALAH,I18N/i18n.txt
I18N.2188144d1bbba9d6,Selesaikan _num_ untuk membuka.,I18N/i18n.txt
I18N.218af7e12aa2dbf5,/,I18N/i18n.txt
I18N.219ac3d0245ac875,Hadiah harian sudah diklaim.,I18N/i18n.txt
I18N.219fa17947a2eb4b,Fusi Inti,I18N/i18n.txt
I18N.21b756e72686d162,Tidak cukup ruang. Harap hapus beberapa barang sebelum melanjutkan.,I18N/i18n.txt
I18N.21bd7b7c757ac984,Makanan Basic,I18N/i18n.txt
I18N.21c30e9d78b2e9fa,Hitung Mundur,I18N/i18n.txt
I18N.21c8f9340dbf41b6,Edit,I18N/i18n.txt
I18N.21cf550d44e9da35,Tidak ada riwayat battle yang ditemukan.,I18N/i18n.txt
I18N.21d65e39d03734dd,Toko Luminox,I18N/i18n.txt
