id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
Item.199014.1,焦糖专属形象: 梦萌贝斯音,Caramel's exclusive appearance: Mellow Bass Echo,アナザーイメージ： ゆめかわベーシスト,캐러멜 전용 스킨 큐티 베이시스트,焦糖專屬形象： 甜夢貝斯音,Item.json (Type 2/Stype 2)
Item.199015.1,本期限定头像: 青葱岁月,Limited-Time Avatar: School Days,今期限定アイコン： 碧き想い出,이번 시즌 한정 프로필 청춘의 나날,本期限定大頭貼： 青蔥歲月,Item.json (Type 2/Stype 2)
Item.199016.1,特丽莎专属形象: 新人勇者前来报到,Teresa Appearance (2D): Rookie Hero Reporting In,アナザーイメージ： ビギナー勇者,테레사 전용 스킨 오늘부터 신입 용사!,特麗莎專屬形象： 新人勇者前來報到,Item.json (Type 2/Stype 2)
Item.199017.1,本期限定头像: 灰常不安,Limited-Time Avatar: Berry Unsettled,今期限定アイコン： こっそりコソコソ,이번 시즌 한정 프로필 불안한 마음,本期限定大頭貼： 灰常不安,Item.json (Type 2/Stype 2)
Item.199018.1,岭川专属形象: 郁蓊恒温室中憩,Ridge Appearance (2D): Repose in the Ever-Warm Shade,アナザーイメージ： 眠り姫の光合成,레이센 전용 스킨 잠자는 온실 속의 공주,嶺川專屬形象： 綠蔭深處睡美人,Item.json (Type 2/Stype 2)
Item.199019.1,本期限定头像: “刀”的决心,Limited-Time Avatar: A Sharpened Resolve,今期限定アイコン： 刀の葛藤,이번 시즌 한정 프로필 ‘칼’의 결심,本期限定大頭貼： 「刀」的決心,Item.json (Type 2/Stype 2)
Item.199020.1,等级奖励包含: 圣洁之滴 x1,Tier Bonus: Drop of Purity ×1,支援レベル報酬： 恩恵のしずくx1,레벨 보상 내용 성스러운 이슬 x1,等級獎勵包含： 聖潔之滴×1,Item.json (Type 2/Stype 2)
Item.199021.1,杏子专属形象: 漫游奇境的森林公主,Ann's exclusive appearance: Princess of the Wondrous Wilds,アナザーイメージ： 不思議の国のアンズ,안즈 전용 스킨 이상한 나라의 복슬 공주,杏子專屬形象: 漫步奇境的森林公主,Item.json (Type 2/Stype 2)
Item.199022.1,本期限定头像: 天使降临,Limited-Time Avatar: Angel Descends,今期限定アイコン： 法廷の天使,이번 시즌 한정 프로필 천사 강림,本期限定大頭貼: 天使降臨,Item.json (Type 2/Stype 2)
Item.199023.1,师渺专属形象: 辣就试试看吧！,Shimiao's exclusive appearance: Feeling Spicy? Take the Heat!,アナザーイメージ： 負けるな！マジカルガール！,시먀오 전용 스킨 매운맛 좀 볼래?!,師渺專屬形象： 辣就來試試！,Item.json (Type 2/Stype 2)
Item.199024.1,本期限定头像: 摸鱼大师,Limited-Time Avatar: Slacker Master,今期限定アイコン： サボりの達人,이번 시즌 한정 프로필 땡땡이 달인,本期限定大頭貼： 摸魚達人,Item.json (Type 2/Stype 2)
Item.199025.1,珂赛特专属形象: 夏日滋味，独享时分,Cosette Appearance (2D): A Taste of Summer All to Herself,アナザーイメージ： 夏の味を独り占め,코제트 전용 스킨 여름의 맛 나만의 시간,珂賽特專屬形象： 沁夏滋味，獨享時光,Item.json (Type 2/Stype 2)
Item.199026.1,本期限定头像: 树树鼠代表,Limited-Time Avatar: Shrubshrew Rep.,今期限定アイコン： ウッドモット会長,이번 시즌 한정 프로필 우드모트 대표,本期限定大頭貼： 樹樹鼠代表,Item.json (Type 2/Stype 2)
Item.199027.1,卡娜丝专属形象: 胜利的方程式,Canace Appearance (2D): The Formula for Victory,アナザーイメージ： 狙え、サービスエース！,카나체 전용 스킨 승리의 방정식,卡娜絲專屬形象： 勝利的方程式,Item.json (Type 2/Stype 2)
Item.199028.1,本期限定头像: 夏日幻想,Limited-Time Avatar: Summer Fantasy,今期限定アイコン： 8月32日,이번 시즌 한정 프로필 여름의 환상,本期限定大頭貼：夏日幻想,Item.json (Type 2/Stype 2)
Item.2.1,星之砂,Stellanite Dust,星ノ欠片,별의 파편,星之砂,Item.json (Type 1/Stype 1)
Item.20.1,干劲,Vigor,やる気,활력,活力,Item.json (Type 4/Stype 4)
Item.20997.1,随机首领旅人材料,Random Boss Trekker Material,巡遊者素材抽選箱,랜덤 보스 여행가 재료,隨機首領旅人材料,Item.json (Type 2/Stype 2)
Item.21.1,经验值,EXP,権限経験値,경험치,經驗值,Item.json (Type 5/Stype 5)
Item.21997.1,随机首领秘纹材料,Random Boss Disc Material,ロスレコ素材抽選箱,랜덤 보스 레코드 재료,隨機首領祕紋材料,Item.json (Type 2/Stype 13)
Item.22.1,补贴额度,Grant Tier,支援経験値,지원 증명서,補貼額度,Item.json (Type 1/Stype 1)
Item.23.1,旅行执照,Travel Permit,マイレージ,여행 면허증,旅行執照,Item.json (Type 1/Stype 1)
Item.24.1,探险专家凭证,Expert Permit,スーパーマイレージ,탐험 전문가 증명서,探險專家憑證,Item.json (Type 1/Stype 1)
Item.25.1,对决凭证,Duel Cert,ビクトリーメダル,대결 증명서,對決憑證,Item.json (Type 1/Stype 1)
Item.2701001.1,随机棋子,Random Piece,ランダムユニット,랜덤 말,隨機棋子,Item.json (Type 2/Stype 2)
Item.2701002.1,随机祝福,Random Blessing,ランダム祝福,랜덤 축복,隨機祝福,Item.json (Type 2/Stype 2)
Item.28.1,紧急讨伐令,Urgent Hunt Order,緊急討伐指令,긴급 토벌령,緊急討伐令,Item.json (Type 1/Stype 1)
Item.3.1,星之彩,Stellanite Lumina,星ノ結晶,별의 결정,星之彩,Item.json (Type 1/Stype 1)
Item.30001.1,旅人入门手册,Trekker's Guide,巡遊者入門ガイド,여행가 입문서,旅人入門手冊,Item.json (Type 2/Stype 2)
Item.30002.1,新手实习日志,Novice's Internship Journal,巡遊者初級ガイド,신입 실습 일기,新手實習日誌,Item.json (Type 2/Stype 2)
Item.31.1,保卫者奖章,Defender's Medal,義勇勲章,수호자 훈장,保衛者獎章,Item.json (Type 1/Stype 1)
Item.33001.1,神器许愿蛋,Artifact Wishing Egg,プライズエッグ,신기 소원의 알,神器許願蛋,Item.json (Type 2/Stype 2)
Item.33011.1,欢心爱烛,Love Candle,歓喜の着火装置,기쁨과 사랑의 촛불,歡心愛燭,Item.json (Type 2/Stype 2)
Item.33013.1,燃情蜜罐,Fiery Honeypot,激情の着火装置,정열의 꿀단지,燃情蜜罐,Item.json (Type 2/Stype 2)
Item.33021.1,卡片留影器,Card Photo Capturer,カード写真器,카드 사진기,卡片留影器,Item.json (Type 2/Stype 2)
Item.33023.1,超精密留影器,Ultra-Precision Photo Capturer,超精密写真器,초정밀 사진기,超精密留影器,Item.json (Type 2/Stype 2)
Item.33031.1,轻巧风枪,Portable Blower,頭髪乾燥機,가벼운 에어건,輕巧風槍,Item.json (Type 2/Stype 2)
Item.33033.1,奢豪风枪,Deluxe Blower,頭髪乾燥機・改（真）,럭셔리 에어건,奢豪風槍,Item.json (Type 2/Stype 2)
Item.33041.1,苹末风轮,Whisper Wind Spinner,そよ風製造機,산들바람 윈드 휠,苹末風輪,Item.json (Type 2/Stype 2)
Item.33043.1,迅焱风轮,Blazing Wind Spinner,暴風製造機,강풍 윈드 휠,迅炎風輪,Item.json (Type 2/Stype 2)
Item.33051.1,明日新星,Rising Star,明日の新星光,초신성,明日新星,Item.json (Type 2/Stype 2)
Item.33053.1,闪耀之巅,Shining Star,絢爛の超新星光,슈퍼스타,閃耀之巔,Item.json (Type 2/Stype 2)
Item.33061.1,星之刻,Stellanite Enchantment,一番星のオブジェ,별의 각인,星之刻,Item.json (Type 2/Stype 2)
Item.33063.1,宙之形,Cosmic Form,宙のオブジェ,우주의 자태,宙之形,Item.json (Type 2/Stype 2)
Item.33071.1,消暑碎碎冰,Summer Chill Crushed Ice,納涼かき氷機,시원한 빙수기,消暑碎碎冰,Item.json (Type 2/Stype 2)
Item.33073.1,清甜冰旋风,Sweet IceFurry,爆盛りかき氷機,달콤한 아이스크림 회오리,清甜冰炫風,Item.json (Type 2/Stype 2)
Item.33081.1,鎏金陶碗,Gilded Ceramic Bowl,金メッキのボウル,금박 도자기 찻그릇,鎏金陶碗,Item.json (Type 2/Stype 2)
Item.33083.1,玄灵药壶,Mystic Potion Kettle,玄霊の急須,신비한 약병,玄靈藥壺,Item.json (Type 2/Stype 2)
Item.33901.1,普通礼物自选盒,Common Choice Box,通常ギフト選択箱,일반 선물 선택 상자,普通禮物自選盒,Item.json (Type 2/Stype 32)
Item.33902.1,精美礼物自选盒,Exquisite Choice Box,高級ギフト選択箱,고급 선물 선택 상자,精美禮物自選盒,Item.json (Type 2/Stype 32)
Item.33903.1,豪华礼物自选盒,Deluxe Choice Box,豪華ギフト選択箱,럭셔리 선물 선택 상자,豪華禮物自選盒,Item.json (Type 2/Stype 32)
Item.33913.1,豪华礼物随机盒,Random Deluxe Gift Box,豪華ギフト抽選箱,럭셔리 선물 랜덤 상자,豪華禮物隨機盒,Item.json (Type 2/Stype 34)
Item.34.1,堕落的低语,Whispers of Decay,暗澹たる囁き,타락의 속삭임,墮落的低語,Item.json (Type 1/Stype 1)
Item.34000.1,回忆特写,Memory Snapshots,フォトメモ,추억 컷신,回憶特寫,Item.json (Type 2/Stype 2)
Item.35.1,飞升的喝彩,Acclaim of Ascension,万雷の喝采,비상의 갈채,飛升的喝采,Item.json (Type 1/Stype 1)
Item.35010.1,圣洁之滴,Drop of Purity,恩恵のしずく,성스러운 이슬,聖潔之滴,Item.json (Type 2/Stype 35)
Item.36.1,决战号令,Showdown Decree,決戦指令書,결전 명령,決戰號令,Item.json (Type 1/Stype 1)
Item.37.1,追猎者奖章,Hunter Medal,追跡者バッジ,추격자 훈장,追獵者獎章,Item.json (Type 1/Stype 1)
Item.38.1,追踪委托书,Tracking Permit,追跡依頼書,추적 의뢰서,追蹤委託書,Item.json (Type 16/Stype 1)
Item.39.1,围猎许可证,Hunt License,捕物ライセンス,사냥 허가증,圍獵許可證,Item.json (Type 17/Stype 1)
Item.40.1,贤才金币,Talent Gold,賢者のコイン,현자의 금화,賢才金幣,Item.json (Type 18/Stype 1)
Item.401.1,盈月星愿-星砂,Everbright Wishes: Stardust,星巡り定期券・星ノ欠片,별의 소원 택배-별의 파편,盈月星願-星砂,Item.json (Type 11/Stype 30)
Item.402.1,盈月星愿-攀登,Everbright Wishes: Ascent,星巡り定期券・やる気,별의 소원 택배-등반,盈月星願-攀登,Item.json (Type 11/Stype 30)
Item.50000.1,秘纹,Disc,ロスレコ,레코드,祕紋,Item.json (Type 2/Stype 2)
Item.51.1,星光的筑核,Starlight Core,星ノ神秘の欠片,별빛의 성핵 형성,星光的築核,Item.json (Type 2/Stype 2)
Item.510.1,雪愿限定招募礼券,Snowish Limited Ticket,シーズン限定旅券,이브 한정 티켓,雪願限定招募禮券,Item.json (Type 2/Stype 2)
Item.511.1,雪愿限定十连招募礼券,Snowish Exclusive 10x Draw Ticket,10連シーズン限定旅券,이브 한정 티켓(10회),雪願限定十連招募禮券,Item.json (Type 2/Stype 2)
Item.512.1,夜樱限定招募礼券,Night Blossom Limited Ticket,メモリアル旅券,밤벚꽃 한정 티켓,夜櫻限定招募禮券,Item.json (Type 2/Stype 2)
Item.513.1,盛夏限定招募礼券,Suntide Limited Ticket,シーズン限定旅券,여름 한정 티켓,盛夏限定招募禮券,Item.json (Type 2/Stype 2)
Item.61.1,每日权能点数,Daily Tyrant Points,王権ポイント,일일 로열 포인트,每日權能點數,Item.json (Type 2/Stype 2)
Item.63.1,每周权能点数,Weekly Tyrant Points,週間王権ポイント,주간 로열 포인트,每週權能點數,Item.json (Type 2/Stype 2)
Item.73101.1,鱿鱼米饼,Squid Rice Cracker,イカせんべい,오징어 쌀과자,魷魚米餅,Item.json (Type 2/Stype 2)
Item.73102.1,玻璃弹珠,Glass Marble,深緑のガラス玉,유리구슬,玻璃彈珠,Item.json (Type 2/Stype 2)
Item.73103.1,营养饭团,Healthy Rice Ball,栄養満点おにぎり,영양 가득 주먹밥,營養飯糰,Item.json (Type 2/Stype 2)
Item.73104.1,雪愿姜饼人,Snowish Gingerbread Cookie,ジンジャーマン,진저브레드,雪願薑餅人,Item.json (Type 2/Stype 2)
Item.73105.1,报销凭证,Expense Receipt,領収書,지출 증명,報帳憑證,Item.json (Type 2/Stype 2)
Item.73106.1,美味糖葫芦,Tasty Tanghulu,タンフールー,달콤한 탕후루,美味糖葫蘆,Item.json (Type 2/Stype 2)
Item.73107.1,应急罐头,Canned Ration,非常用缶詰,비상용 통조림,防災罐頭,Item.json (Type 2/Stype 2)
Item.73108.1,青枭片羽,Azure Feather,狂風ノ羽根,푸른 깃털,青梟片羽,Item.json (Type 2/Stype 2)
Item.73109.1,午夜来信,Midnight Letter,百合の香の書簡,심야 편지,午夜來信,Item.json (Type 2/Stype 2)
Item.73110.1,小兔子贴纸,Bunny Sticker,ウサギ（？）のシール,토끼 스티커,小兔兔貼紙,Item.json (Type 2/Stype 2)
Item.73111.1,多余的零件,Spare Part,なにかのネジ,잉여 부품,多餘的零件,Item.json (Type 2/Stype 2)
Item.73112.1,“暗黑魔弹”,"""Dark Magic Bullet""",漆黒の魔弾,“암흑 마력탄”,「暗黑魔彈」,Item.json (Type 2/Stype 2)
Item.73113.1,夏日海螺,Sunlit Conch,ヤドカリの家,바다 소라,夏日海螺,Item.json (Type 2/Stype 2)
Item.73114.1,弹珠汽水,Ramune Soda,ラムネ,구슬 사이다,彈珠汽水,Item.json (Type 2/Stype 2)
Item.73115.1,纸星星,Paper Star,手作りの星,종이별,紙星星,Item.json (Type 2/Stype 2)
Item.73201.1,攻略旌旗,Banner of Clearance,塔覇の証,공략 깃발,攻略旌旗,Item.json (Type 2/Stype 2)
Item.73202.1,联合理事会代币,United Council Token,連合理事会トークン,유니온 이사회 티켓,聯合理事會代幣,Item.json (Type 2/Stype 2)
Item.74201.1,欢庆时刻,Celebration Time,ロケット花火,축배의 순간,歡慶時刻,Item.json (Type 2/Stype 2)
Item.74202.1,一捧鲜花,A Bouquet,プチブーケ,꽃다발,一束鮮花,Item.json (Type 2/Stype 2)
Item.74203.1,飞天大火箭,Mega Rocket,シャロケット,하늘을 가르는 로켓,飛天大火箭,Item.json (Type 2/Stype 2)
Item.81001.1,罐装干劲汽水,Canned Vigor Soda,スタエナZERO（小）,에너지 드링크 캔,罐裝活力汽水,Item.json (Type 2/Stype 31)
Item.81002.1,瓶装干劲汽水,Bottled Vigor Soda,スタエナZERO（大）,에너지 드링크 병,瓶裝活力汽水,Item.json (Type 2/Stype 31)
Item.86002.1,虹彩秘纹自选包,Rainbow Disc Pack,★5ロスレコセレクション,레전더리 레코드 선택 패키지,虹彩祕紋自選包,Item.json (Type 2/Stype 33)
Item.86003.1,灿金秘纹自选包-第一系列,Gold Disc Pack: Series 1,★4ロスレコセレクションⅠ,골든 레코드 선택 패키지-시리즈 1,燦金祕紋自選包-第一系列,Item.json (Type 2/Stype 33)
Item.86004.1,精英简历自选包,Elite Resume Pack,★4巡遊者履歴書,정예 이력 선택 패키지,菁英履歷自選包,Item.json (Type 2/Stype 44)
Item.86005.1,尊享音韵精选集,Exclusive Melodic Collection,厳選ロスレコセレクション,프리미엄 멜로디 컬렉션,尊享音韻精選集,Item.json (Type 2/Stype 33)
Item.86009.1,闪耀简历自选包,Stellar Resume Pack,★5巡遊者履歴書,화려한 이력 선택 패키지,閃耀履歷自選包,Item.json (Type 2/Stype 44)
Item.86010.1,灿金秘纹自选包-第二系列,Gold Disc Pack: Series 2,★4ロスレコセレクションⅡ,골든 레코드 선택 패키지-시리즈 2,燦金祕紋自選包-第二系列,Item.json (Type 2/Stype 33)
Item.86011.1,灿金秘纹自选包-第三系列,Gold Disc Pack: Series 3,★4ロスレコセレクションⅢ,골든 레코드 선택 패키지-시리즈 3,燦金祕紋自選包-第三系列,Item.json (Type 2/Stype 33)
Item.86016.1,真格挑战领主素材奖励,Proving Grounds Overlord Material Rewards,首領討伐素材報酬,진리 도전 보스 재료 보상,真格挑戰領主材料獎勵,Item.json (Type 2/Stype 2)
Item.86017.1,真格挑战技能卡带奖励,Proving Grounds Skill Cartridge Rewards,首領討伐カセット報酬,진리 도전 스킬 카트리지 보상,真格挑戰技能卡帶獎勵,Item.json (Type 2/Stype 2)
Item.86018.1,灾变防线秘纹奖励,Cataclysm Survivor Disc Rewards,骸魔防衛戦ロスレコ報酬,재앙의 전선 레코드 보상,災變防線祕紋獎勵,Item.json (Type 2/Stype 2)
Item.86019.1,星塔探索秘纹奖励,Ascension Disc Rewards,星ノ塔探索ロスレコ報酬,별의 탑 탐색 레코드 보상,星塔探索祕紋獎勵,Item.json (Type 2/Stype 2)
Item.86020.1,猎影合围秘纹奖励,Operation: Shadow Siege Disc Rewards,連合大捕物帖ロスレコ報酬,쉐도우 헌터 레코드 보상,獵影重圍祕紋獎勵,Item.json (Type 2/Stype 2)
Item.90001.1,命运卡包,Destiny Pack,運命カードパック,운명의 카드팩,命運卡包,Item.json (Type 6/Stype 2)
Item.90003.1,潜能特饮,Potential Drink,素質メザメール,잠재력 특제 음료,潛能特飲,Item.json (Type 6/Stype 2)
ItemPackMark.1.1,素材,Material,素材,재료,材料,ItemPackMark.json
ItemPackMark.3.1,消耗品,Consumable,消耗品,소모품,消耗品,ItemPackMark.json
MallGem.gem.tier1.1,{0} 星之彩,{0} Stellanite Lumina,{0} 星ノ結晶,{0} 별의 결정,{0} 星之彩,MallGem.json
MallMonthlyCard.monthlyCard.small.1,盈月星愿·星砂,Everbright Wishes: Stardust,星巡り定期券・星ノ欠片,별의 소원 택배-별의 파편,盈月星願·星砂,MallMonthlyCard.json
MallMonthlyCard.monthlyCard.strength.1,盈月星愿·攀登,Everbright Wishes: Ascent,星巡り定期券・やる気,별의 소원 택배-등반,盈月星願·攀登,MallMonthlyCard.json
MallPackage.pac.world10.1,Lv10 养成助力套装,Lv. 10 Trekker Boost Set,権限レベル10 到達記念パック,Lv.10 성장 지원 세트,Lv10 養成助力套裝,MallPackage.json
MallPackage.pac.world15.1,Lv15 养成助力套装,Lv. 15 Trekker Boost Set,権限レベル15 到達記念パック,Lv.15 성장 지원 세트,Lv15 養成助力套裝,MallPackage.json
MallPackage.pac.world20.1,Lv20 战力倍增套装,Lv. 20 Power Boost Set,権限レベル20 到達記念パック,Lv.20 전력 증폭 세트,Lv20 戰力倍增套裝,MallPackage.json
MallPackage.pac.world25.1,Lv25 战力倍增套装,Lv. 25 Power Boost Set,権限レベル25 到達記念パック,Lv.25 전력 증폭 세트,Lv25 戰力倍增套裝,MallPackage.json
MallPackage.pac.world30.1,Lv30 战力倍增套装,Lv. 30 Power Boost Set,権限レベル30 到達記念パック,Lv.30 전력 증폭 세트,Lv30 戰力倍增套裝,MallPackage.json
MallPackage.pac.world5.1,Lv5 养成助力套装,Lv. 5 Trekker Boost Set,権限レベル5 到達記念パック,Lv.5 성장 지원 세트,Lv5 養成助力套裝,MallPackage.json
MallPackage.pack.01_disc_m.1,盈月特选 灿金闪碟套装,Wishing Special Gold Disc Set,今月のオススメ 煌金レコードパック,별의 소원 특선 골든 디스크 세트,盈月特選 燦金閃碟套裝,MallPackage.json
MallPackage.pack.01_disc_w.1,每周物资优选 秘纹调律组合,Weekly Special Disc Tuning Bundle,今週のオススメ ロスレコ育成パック,주간 특별 물자 레코드 튜닝 세트,每週物資優選 祕紋調律組合,MallPackage.json
MallPackage.pack.01_gift.1,刀影闪烁 倾心礼品组合,Blade's Glimmer Heartfelt Bundle,霞けぶる ギフトパック,번뜩이는 칼날 선물 세트,刀影閃爍 傾心禮品組合,MallPackage.json
MallPackage.pack.01_res.1,刀影闪烁 旅人养成组合,Blade's Glimmer Trekker Boost Bundle,霞けぶる 巡遊者育成パック,번뜩이는 칼날 여행가 성장 세트,刀影閃爍 旅人養成組合,MallPackage.json
MallPackage.pack.01_role_m.1,盈月特选 青空礼券套装,Wishing Special Cerulean Ticket Set,今月のオススメ 青空旅券パック,별의 소원 특선 하늘 티켓 세트,盈月特選 青空禮券套裝,MallPackage.json
MallPackage.pack.01_role_w.1,每周物资优选 旅人养成组合,Weekly Special Trekker Boost Pack,今週のオススメ 巡遊者育成パック,주간 특별 물자 여행가 성장 세트,每週物資優選 旅人養成組合,MallPackage.json
MallPackage.pack.02_disc.1,欢腾巨浪 灿金闪碟组合,Raging Tides Gold Disc Set,潮風薫る 煌金レコードパック,환희의 파도 골든 디스크 세트,歡騰巨浪 燦金閃碟組合,MallPackage.json
MallPackage.pack.02_gift.1,欢腾巨浪 倾心礼品组合,Raging Tides Heartfelt Bundle,潮風薫る ギフトパック,환희의 파도 선물 세트,歡騰巨浪 傾心禮品組合,MallPackage.json
MallPackage.pack.02_res.1,欢腾巨浪 旅人养成组合,Raging Tides Trekker Boost Bundle,潮風薫る 巡遊者育成パック,환희의 파도 여행가 성장 세트,歡騰巨浪 旅人養成組合,MallPackage.json
MallPackage.pack.02_role.1,欢腾巨浪 青空礼券组合,Raging Tides Cerulean Ticket Set,潮風薫る 青空旅券パック,환희의 파도 하늘 티켓 세트,歡騰巨浪 青空禮券組合,MallPackage.json
MallPackage.pack.03_disc.1,新芽绽放 灿金闪碟组合,New Blossom Gold Disc Set,ましろを飾る 煌金レコードパック,피어나는 새싹 골든 디스크 세트,新芽綻放 燦金閃碟組合,MallPackage.json
MallPackage.pack.03_gift.1,新芽绽放 倾心礼品组合,New Blossom Heartfelt Bundle,ましろを飾る ギフトパック,피어나는 새싹 선물 세트,新芽綻放 傾心禮品組合,MallPackage.json
MallPackage.pack.03_res.1,新芽绽放 旅人养成组合,New Blossom Trekker Boost Bundle,ましろを飾る 巡遊者育成パック,피어나는 새싹 여행가 성장 세트,新芽綻放 旅人養成組合,MallPackage.json
MallPackage.pack.03_role.1,新芽绽放 青空礼券组合,New Blossom Cerulean Ticket Set,ましろを飾る 青空旅券パック,피어나는 새싹 하늘 티켓 세트,新芽綻放 青空禮券組合,MallPackage.json
MallPackage.pack.04_disc.1,摇曳轻风 灿金闪碟组合,A Breezy Romance Gold Disc Set,新緑萌ゆる 煌金レコードパック,산들바람 골든 디스크 세트,搖曳輕風 燦金閃碟組合,MallPackage.json
MallPackage.pack.04_gift.1,摇曳轻风 倾心礼品组合,A Breezy Romance Heartfelt Bundle,新緑萌ゆる ギフトパック,산들바람 선물 세트,搖曳輕風 傾心禮品組合,MallPackage.json
MallPackage.pack.04_res.1,摇曳轻风 旅人养成组合,A Breezy Romance Trekker Boost Bundle,新緑萌ゆる 巡遊者育成パック,산들바람 여행가 성장 세트,搖曳輕風 旅人養成組合,MallPackage.json
MallPackage.pack.04_role.1,摇曳轻风 青空礼券组合,A Breezy Romance Cerulean Ticket Set,新緑萌ゆる 青空旅券パック,산들바람 하늘 티켓 세트,搖曳輕風 青空禮券組合,MallPackage.json
MallPackage.pack.05_disc.1,雪愿闪耀 特惠闪碟组合,Shimmering Snow Special Disc Set,雪花しんしん 煌金レコードパック,반짝이는 소원 스페셜 디스크 세트,雪願閃耀 特惠閃碟組合,MallPackage.json
MallPackage.pack.05_disc_l.1,雪愿闪耀 豪华闪碟组合,Shimmering Snow Deluxe Disc Set,雪花しんしん ロスレコガチャパックⅡ,반짝이는 소원 럭셔리 디스크 세트,雪願閃耀 豪華閃碟組合,MallPackage.json
MallPackage.pack.05_disc_res.1,雪愿闪耀 特惠星彩养成组合,Shimmering Snow Special Boost Bundle,雪花しんしん ロスレコ昇格パック,반짝이는 소원 스페셜 별빛 육성 세트,雪願閃耀 特惠星彩養成組合,MallPackage.json
MallPackage.pack.05_disc_s.1,雪愿闪耀 超值闪碟组合,Shimmering Snow Disc Value Set,雪花しんしん ロスレコガチャパックⅠ,반짝이는 소원 초특가 디스크 세트,雪願閃耀 超值閃碟組合,MallPackage.json
MallPackage.pack.05_gift.1,雪愿闪耀 倾心礼品组合,Shimmering Snow Heartfelt Bundle,雪花しんしん ギフトパック,반짝이는 소원 선물 세트,雪願閃耀 傾心禮品組合,MallPackage.json
MallPackage.pack.05_res.1,雪愿闪耀 旅人养成组合,Shimmering Snow Trekker Boost Bundle,雪花しんしん 巡遊者育成パック,반짝이는 소원 여행가 성장 세트,雪願閃耀 旅人養成組合,MallPackage.json
MallPackage.pack.05_role.1,雪愿闪耀 特惠礼券组合,Shimmering Snow Ticket Deal Set,雪花しんしん 青空旅券パック,반짝이는 소원 스페셜 티켓 세트,雪願閃耀 特惠禮券組合,MallPackage.json
MallPackage.pack.05_role_l.1,雪愿闪耀 豪华礼券组合,Shimmering Snow Deluxe Ticket Set,雪花しんしん 巡遊者ガチャパックⅡ,반짝이는 소원 럭셔리 티켓 세트,雪願閃耀 豪華禮券組合,MallPackage.json
MallPackage.pack.05_role_res.1,雪愿闪耀 豪华星彩养成组合,Shimmering Snow Deluxe Boost Bundle,雪花しんしん 巡遊者昇格パック,반짝이는 소원 럭셔리 별빛 육성 세트,雪願閃耀 豪華星彩養成組合,MallPackage.json
MallPackage.pack.05_role_s.1,雪愿闪耀 超值礼券组合,Shimmering Snow Ticket Value Set,雪花しんしん 巡遊者ガチャパックⅠ,반짝이는 소원 초특가 티켓 세트,雪願閃耀 超值禮券組合,MallPackage.json
MallPackage.pack.05_skill_res.1,雪愿闪耀 超值星彩养成组合,Shimmering Snow Boost Deal Bundle,雪花しんしん スキルカセットパック,반짝이는 소원 초특가 별빛 육성 세트,雪願閃耀 超值星彩養成組合,MallPackage.json
MallPackage.pack.06_disc.1,碧玉璀璨 特惠闪碟组合,Emerald's Brilliance Special Disc Set,紫翠薫る 煌金レコードパック,찬란한 에메랄드 스페셜 디스크 세트,碧玉璀璨 特惠閃碟組合,MallPackage.json
MallPackage.pack.06_disc_l.1,碧玉璀璨 豪华闪碟组合,Emerald's Brilliance Deluxe Disc Set,紫翠薫る ロスレコガチャパックⅡ,찬란한 에메랄드 럭셔리 디스크 세트,碧玉璀璨 豪華閃碟組合,MallPackage.json
MallPackage.pack.06_disc_s.1,碧玉璀璨 超值闪碟组合,Emerald's Brilliance Disc Value Set,紫翠薫る ロスレコガチャパックⅠ,찬란한 에메랄드 초특가 디스크 세트,碧玉璀璨 超值閃碟組合,MallPackage.json
MallPackage.pack.06_gift.1,碧玉璀璨 倾心礼品组合,Emerald's Brilliance Heartfelt Bundle,紫翠薫る ギフトパック,찬란한 에메랄드 선물 세트,碧玉璀璨 傾心禮品組合,MallPackage.json
MallPackage.pack.06_res.1,碧玉璀璨 旅人养成组合,Emerald's Brilliance Trekker Boost Bundle,紫翠薫る 巡遊者育成パック,찬란한 에메랄드 여행가 성장 세트,碧玉璀璨 旅人養成組合,MallPackage.json
MallPackage.pack.06_role.1,碧玉璀璨 特惠礼券组合,Emerald's Brilliance Ticket Deal Set,紫翠薫る 青空旅券パック,찬란한 에메랄드 스페셜 티켓 세트,碧玉璀璨 特惠禮券組合,MallPackage.json
MallPackage.pack.06_role_l.1,碧玉璀璨 豪华礼券组合,Emerald's Brilliance Deluxe Ticket Set,紫翠薫る 巡遊者ガチャパックⅡ,찬란한 에메랄드 럭셔리 티켓 세트,碧玉璀璨 豪華禮券組合,MallPackage.json
MallPackage.pack.06_role_s.1,碧玉璀璨 超值礼券组合,Emerald's Brilliance Ticket Value Set,紫翠薫る 巡遊者ガチャパックⅠ,찬란한 에메랄드 초특가 티켓 세트,碧玉璀璨 超值禮券組合,MallPackage.json
MallPackage.pack.07_disc.1,锦绣迎春 特惠闪碟组合,Splendid Spring Special Disc Set,新春万福 煌金レコードパック,새해맞이 스페셜 디스크 세트,錦繡迎春 特惠閃碟組合,MallPackage.json
MallPackage.pack.07_disc_l.1,锦绣迎春 豪华闪碟组合,Splendid Spring Deluxe Disc Set,新春万福 ロスレコガチャパックⅡ,새해맞이 럭셔리 디스크 세트,錦繡迎春 豪華閃碟組合,MallPackage.json
