id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
Item.2501013.1,提莉亚,Tilia,ティリア,틸리아,緹莉婭,Item.json (Type 18/Stype 49)
Item.2501016.1,拉露,Laru,ラール,라루,菈露,Item.json (Type 18/Stype 49)
Item.2501025.1,疲惫种业员工,Exhausted Employee,お疲れの農業スタッフ,피곤한 아그리 종사자,疲憊的種業員工,Item.json (Type 18/Stype 49)
Item.2501026.1,资深种业员工,Veteran Employee,ベテラン農業スタッフ,베테랑 아그리 종사자,資深的種業員工,Item.json (Type 18/Stype 49)
NPCAffinityGroup.913300.1,萍水相逢,Acquainted,巡り合い,낯선사이,萍水相逢,NPCAffinityGroup.json
NPCAffinityGroup.913305.1,相谈甚欢,Friendly,興味津々,화기애애,相談甚歡,NPCAffinityGroup.json
NPCAffinityGroup.913310.1,情投意合,Connected,以心伝心,찰떡궁합,情投意合,NPCAffinityGroup.json
NPCAffinityGroup.913315.1,心有灵犀,Devoted,金蘭の契,이심전심,心有靈犀,NPCAffinityGroup.json
NPCAffinityGroup.913320.1,亲密无间,Inseparable,運命の人,천생연분,親密無間,NPCAffinityGroup.json
NPCConfig.173174.1,维嘉尔&珀尔娜,Virigia & Bernina,ヴェルジュ＆ヴェルナー,베르주&베르너,維嘉爾&珀爾娜,NPCConfig.json
NPCConfig.3.1,波西亚,Portia,ポーシア,포셔,波西亞,NPCConfig.json
NPCConfig.4.1,强化机,Enhancement Machine,強化マシン,강화 머신,強化機,NPCConfig.json
NPCConfig.5.1,贝缇丽,Beatrixa,ベアトリス,베아트리스,貝緹麗,NPCConfig.json
NPCConfig.9173.1,珀尔娜,Bernina,ヴェルナー,베르너,珀爾娜,NPCConfig.json
NPCConfig.9174.1,维嘉尔,Virigia,ヴェルジュ,베르주,維嘉爾,NPCConfig.json
SoldierCharacter.2501021.1,卫队侍从,Guard Squire,帝国護衛護衛隊侍従,호위대 시종 기사,衛隊侍從,SoldierCharacter.json
SoldierCharacter.2501022.1,卫队骑士,Guard Knight,帝国護衛隊騎士,호위대 기사,衛隊騎士,SoldierCharacter.json
SoldierCharacter.2501023.1,卫队分团长,Guard Captain,帝国護衛隊分隊長,호위대 분단장,衛隊分團長,SoldierCharacter.json
SoldierCharacter.2501024.1,卫队军士长,Guard Sergeant,帝国護衛隊曹長,호위대 군사장,衛隊軍士長,SoldierCharacter.json
SoldierCharacter.2501025.1,疲惫种业员工,Exhausted Employee,やつれたアグリユニオン社員,피곤한 아그리 종사자,疲憊的種業員工,SoldierCharacter.json
SoldierCharacter.2501026.1,资深种业员工,Veteran Employee,ベテランアグリユニオン社員,베테랑 아그리 종사자,資深的種業員工,SoldierCharacter.json
SoldierCharacter.2501027.1,满月,Vollara,フォルモント,폴몬트,滿月,SoldierCharacter.json
SoldierCharacter.2501028.1,新月,Neuvira,ネールモント,넬몬트,新月,SoldierCharacter.json
SoldierCharacter.2501029.1,健壮球手,Sturdy Batter,ウィンドアッシュ戦闘員,건장한 구기 선수,健壯球員,SoldierCharacter.json
SoldierCharacter.2501030.1,灵巧技工,Clever Technician,ウィンドアッシュエンジニア,솜씨 좋은 수리공,靈巧技工,SoldierCharacter.json
SoldierCharacter.2501031.1,树树鼠战士,Shrubshrews Warrior,ウッドモット,우드모트 전사,樹樹鼠戰士,SoldierCharacter.json
SoldierCharacter.2501032.1,树树鼠堡垒,Citadel Shrubshrew,タワーモット,타워모트,樹樹鼠堡壘,SoldierCharacter.json
SoldierCharacter.2501033.1,猛进之灵,Spirit of Brutality,破砕ノ牙,돌진하는 혼령,猛進之靈,SoldierCharacter.json
SoldierCharacter.2501034.1,夏洛克,Sherlock,シャロ,샤로,夏洛克,SoldierCharacter.json
SoldierCharacter.2501035.1,吠啸枭,Howling Owl,ブリーズオウル,브리즈오울,吠嘯梟,SoldierCharacter.json
SoldierCharacter.2501036.1,犰鱼,Armadillo Fish,タヌキウオ,구어,犰魚,SoldierCharacter.json
SoldierCharacter.2501037.1,火狼,Firefang,フレイムウルフ,불의 늑대,火狼,SoldierCharacter.json
SoldierCharacter.2501038.1,毛毛号猫机长,Captain Ⅴacuum,もふもふ号・ネコ機長,털뭉치 호 고양이 캡틴,毛毛號貓機長,SoldierCharacter.json
SoldierCharacter.2501039.1,吸毛毛猫猫,Vacuum Kitty,もふもふネコ吸い,털 뿜뿜 고양이,吸毛毛貓貓,SoldierCharacter.json
SoldierCharacter.2501040.1,火爆轰炸鸡,Bomber Chicken,フライドチキンボンバー,폭탄닭,火爆轟炸雞,SoldierCharacter.json
SoldierPartner.10101.1,空白旅团,New Star,空白旅団,공백 여단,空白旅團,SoldierPartner.json
SoldierPartner.10501.1,齿轮转转,Gear Spinner,キュートフレンズ,돌아가는 톱니바퀴,齒輪轉轉,SoldierPartner.json
SoldierPartner.10801.1,自由旅人,Freelance Trekker,フリー巡遊者,자유 여행가,自由旅人,SoldierPartner.json
SoldierPartner.11101.1,森林朋友,Forest Friends,森の仲間たち,숲의 친구,森林朋友,SoldierPartner.json
SoldierPartner.11301.1,生存达人,Survival Expert,サバイバルの達人,생존의 달인,生存達人,SoldierPartner.json
SoldierPartner.11401.1,沐浴恩典,Divine Favor,恩恵の加護,축복의 세례,沐浴恩典,SoldierPartner.json
SoldierPartner.11501.1,百步穿杨,Dead Shot,百発百中,백발백중,百步穿楊,SoldierPartner.json
SoldierPartner.11601.1,巅峰战士,Apex Warrior,戦士の頂,최고의 전사,巔峰戰士,SoldierPartner.json
SoldierPartner.11701.1,魅力满溢,Charm Aura,魅力全開,매력 만점,魅力滿溢,SoldierPartner.json
SoldierPartner.11801.1,人多势众,United Force,数は力なり,인해전술,人多勢眾,SoldierPartner.json
SoldierPartner.11901.1,摸鱼高手,Master Slacker,サボりの釣果,땡땡이 고수,摸魚高手,SoldierPartner.json
SoldierPartnerGroup.11.1,森林朋友,Forest Friend,森の仲間たち,숲의 친구,森林朋友,SoldierPartnerGroup.json
SoldierSkin.2501021.1,卫队侍从,Guard Squire,護衛隊侍従,호위대 시종 기사,衛隊侍從,SoldierSkin.json
SoldierSkin.2501022.1,卫队骑士,Guard Knight,護衛隊騎士,호위대 기사,衛隊騎士,SoldierSkin.json
SoldierSkin.2501023.1,卫队分团长,Guard Captain,護衛隊分隊長,호위대 분단장,衛隊分團長,SoldierSkin.json
SoldierSkin.2501024.1,卫队军士长,Guard Sergeant,護衛隊曹長,호위대 군사장,衛隊軍士長,SoldierSkin.json
SoldierSkin.2501025.1,疲惫种业员工,Exhausted Employee,やつれた社員,피곤한 아그리 종사자,疲憊種業員工,SoldierSkin.json
SoldierSkin.2501026.1,资深种业员工,Veteran Employee,ベテラン社員,베테랑 아그리 종사자,資深種業員工,SoldierSkin.json
SoldierSkin.2501029.1,健壮球手,Sturdy Batter,戦闘員,건장한 구기 선수,健壯球員,SoldierSkin.json
SoldierSkin.2501030.1,灵巧技工,Clever Technician,エンジニア,솜씨 좋은 수리공,靈巧技工,SoldierSkin.json
TrialCharacter.10601.1,???,???,???,???,???,TrialCharacter.json
TrialCharacter.16001.1,薇洛,Suntide Willow,ウィロー（水着）,윌로,沐夏薇洛,TrialCharacter.json
TrialCharacter.200891.1,薇洛,Willow,ウィロー（水着）,윌로,薇洛,TrialCharacter.json
