id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
MonsterManual.5011131.1,幸运露比·灼热,Lucky Rubbi: Heat,ラッキーモッド（火）,럭키모트 (불),幸運露比·灼熱,MonsterManual.json
MonsterManual.5011141.1,幸运露比·呼啸,Lucky Rubbi: Gust,ラッキーモッド（風）,럭키모트 (바람),幸運露比·呼嘯,MonsterManual.json
MonsterManual.5011151.1,幸运露比·耀光,Lucky Rubbi: Radiance,ラッキーモッド（光）,럭키모트 (빛),幸運露比·耀光,MonsterManual.json
MonsterManual.5011161.1,幸运露比·暗影,Lucky Rubbi: Shadow,ラッキーモッド（闇）,럭키모트 (어둠),幸運露比·暗影,MonsterManual.json
MonsterManual.5012100.1,厚棺戎卫,Armored Coffin Sentinel,ナイトメアソリッド,나이트메어 솔리드,厚棺戎衛,MonsterManual.json
MonsterManual.5012111.1,厚棺戎卫·重岩,Armored Coffin Sentinel: Rock,ナイトメアソリッド（地）,나이트메어 솔리드 (땅),厚棺戎衛·重巖,MonsterManual.json
MonsterManual.5012121.1,厚棺戎卫·湍流,Armored Coffin Sentinel: Torrent,ナイトメアソリッド（水）,나이트메어 솔리드 (물),厚棺戎衛·湍流,MonsterManual.json
MonsterManual.5012131.1,厚棺戎卫·灼热,Armored Coffin Sentinel: Heat,ナイトメアソリッド（火）,나이트메어 솔리드 (불),厚棺戎衛·灼熱,MonsterManual.json
MonsterManual.5012141.1,厚棺戎卫·呼啸,Armored Coffin Sentinel: Gust,ナイトメアソリッド（風）,나이트메어 솔리드 (바람),厚棺戎衛·呼嘯,MonsterManual.json
MonsterManual.5012151.1,厚棺戎卫·耀光,Armored Coffin Sentinel: Radiance,ナイトメアソリッド（光）,나이트메어 솔리드 (빛),厚棺戎衛·耀光,MonsterManual.json
MonsterManual.5012161.1,厚棺戎卫·暗影,Armored Coffin Sentinel: Shadow,ナイトメアソリッド（闇）,나이트메어 솔리드 (어둠),厚棺戎衛·暗影,MonsterManual.json
MonsterManual.5013100.1,漩涡大冻,Whirling Great Glopo,ミックスゼリ,믹스젤리,漩渦大凍,MonsterManual.json
MonsterManual.5013111.1,漩涡大冻·重岩,Whirling Great Glopo: Rock,ミックスゼリ（地）,믹스젤리 (땅),漩渦大凍·重巖,MonsterManual.json
MonsterManual.5013121.1,漩涡大冻·湍流,Whirling Great Glopo: Torrent,ミックスゼリ（水）,믹스젤리 (물),漩渦大凍·湍流,MonsterManual.json
MonsterManual.5013131.1,漩涡大冻·灼热,Whirling Great Glopo: Heat,ミックスゼリ（火）,믹스젤리 (불),漩渦大凍·灼熱,MonsterManual.json
MonsterManual.5013141.1,漩涡大冻·呼啸,Whirling Great Glopo: Gust,ミックスゼリ（風）,믹스젤리 (바람),漩渦大凍·呼嘯,MonsterManual.json
MonsterManual.5013151.1,漩涡大冻·耀光,Whirling Great Glopo: Radiance,ミックスゼリ（光）,믹스젤리 (빛),漩渦大凍·耀光,MonsterManual.json
MonsterManual.5013161.1,漩涡大冻·暗影,Whirling Great Glopo: Shadow,ミックスゼリ（闇）,믹스젤리 (어둠),漩渦大凍·暗影,MonsterManual.json
MonsterManual.5014100.1,熔炉刽子手,Furnace Executioner,エクスメルター,엑스멜터,熔爐劊子手,MonsterManual.json
MonsterManual.5014111.1,熔炉刽子手·重岩,Furnace Executioner: Rock,エクスメルター（地）,엑스멜터 (땅),熔爐劊子手·重巖,MonsterManual.json
MonsterManual.5014121.1,熔炉刽子手·湍流,Furnace Executioner: Torrent,エクスメルター（水）,엑스멜터 (물),熔爐劊子手·湍流,MonsterManual.json
MonsterManual.5014131.1,熔炉刽子手·灼热,Furnace Executioner: Heat,エクスメルター（火）,엑스멜터 (불),熔爐劊子手·灼熱,MonsterManual.json
MonsterManual.5014141.1,熔炉刽子手·呼啸,Furnace Executioner: Gust,エクスメルター（風）,엑스멜터 (바람),熔爐劊子手·呼嘯,MonsterManual.json
MonsterManual.5014151.1,熔炉刽子手·耀光,Furnace Executioner: Radiance,エクスメルター（光）,엑스멜터 (빛),熔爐劊子手·耀光,MonsterManual.json
MonsterManual.5014161.1,熔炉刽子手·暗影,Furnace Executioner: Shadow,エクスメルター（闇）,엑스멜터 (어둠),熔爐劊子手·暗影,MonsterManual.json
MonsterManual.5015100.1,溅跃鲨鲨,Jumping Sharky,プラッシュシャーク,플래시 샤크,濺躍鯊鯊,MonsterManual.json
MonsterManual.5015111.1,溅跃鲨鲨·重岩,Jumping Sharky: Rock,プラッシュシャーク（地）,플래시 샤크 (땅),濺躍鯊鯊·重巖,MonsterManual.json
MonsterManual.5015121.1,溅跃鲨鲨·湍流,Jumping Sharky: Torrent,プラッシュシャーク（水）,플래시 샤크 (물),濺躍鯊鯊·湍流,MonsterManual.json
MonsterManual.5015131.1,溅跃鲨鲨·灼热,Jumping Sharky: Heat,プラッシュシャーク（火）,플래시 샤크 (불),濺躍鯊鯊·灼熱,MonsterManual.json
MonsterManual.5015141.1,溅跃鲨鲨·呼啸,Jumping Sharky: Gust,プラッシュシャーク（風）,플래시 샤크 (바람),濺躍鯊鯊·呼嘯,MonsterManual.json
MonsterManual.5015151.1,溅跃鲨鲨·耀光,Jumping Sharky: Radiance,プラッシュシャーク（光）,플래시 샤크 (빛),濺躍鯊鯊·耀光,MonsterManual.json
MonsterManual.5015161.1,溅跃鲨鲨·暗影,Jumping Sharky: Shadow,プラッシュシャーク（闇）,플래시 샤크 (어둠),濺躍鯊鯊·暗影,MonsterManual.json
MonsterManual.5016100.1,梦魇处刑人,Nightmare Executioner,ナイトメアデミス,나이트메어 데미스,夢魘處刑人,MonsterManual.json
MonsterManual.5016111.1,梦魇处刑人·重岩,Nightmare Executioner: Rock,ナイトメアデミス（地）,나이트메어 데미스 (땅),夢魘處刑人·重巖,MonsterManual.json
MonsterManual.5016121.1,梦魇处刑人·湍流,Nightmare Executioner: Torrent,ナイトメアデミス（水）,나이트메어 데미스 (물),夢魘處刑人·湍流,MonsterManual.json
MonsterManual.5016131.1,梦魇处刑人·灼热,Nightmare Executioner: Heat,ナイトメアデミス（火）,나이트메어 데미스 (불),夢魘處刑人·灼熱,MonsterManual.json
MonsterManual.5016141.1,梦魇处刑人·呼啸,Nightmare Executioner: Gust,ナイトメアデミス（風）,나이트메어 데미스 (바람),夢魘處刑人·呼嘯,MonsterManual.json
MonsterManual.5016151.1,梦魇处刑人·耀光,Nightmare Executioner: Radiance,ナイトメアデミス（光）,나이트메어 데미스 (빛),夢魘處刑人·耀光,MonsterManual.json
MonsterManual.5016161.1,梦魇处刑人·暗影,Nightmare Executioner: Shadow,ナイトメアデミス（闇）,나이트메어 데미스 (어둠),夢魘處刑人·暗影,MonsterManual.json
MonsterManual.5016166.1,梦魇行刑者,Nightmare Head Executioner,ナイトメアプリースト,나이트메어 프리스트,夢魘行刑者,MonsterManual.json
MonsterManual.5017126.1,冰鲜寄居蜥,Refrigerator Hermit Draklisk,フリーズリザード,프리즈 리자드,冷藏寄居蜥,MonsterManual.json
MonsterManual.5018105.1,空间行者,Space Walker,スペースウォーカー,스페이스 워커,空間行者,MonsterManual.json
MonsterManual.5018116.1,空间重峦行者,Mountainous Space Walker,スペースウォーカー（地）,스페이스 워커 (땅),空間重巒行者,MonsterManual.json
MonsterManual.5018126.1,空间巡游行者,Wandering Space Walker,スペースウォーカー（水）,스페이스 워커 (물),空間巡遊行者,MonsterManual.json
MonsterManual.5018136.1,空间流火行者,Blazing Space Walker,スペースウォーカー（火）,스페이스 워커 (불),空間流火行者,MonsterManual.json
MonsterManual.5018146.1,空间迅疾行者,Rapid Space Walker,スペースウォーカー（風）,스페이스 워커 (바람),空間迅疾行者,MonsterManual.json
MonsterManual.5018156.1,空间明辉行者,Luminous Space Walker,スペースウォーカー（光）,스페이스 워커 (빛),空間明輝行者,MonsterManual.json
MonsterManual.5018166.1,空间诡影行者,Shadowy Space Walker,スペースウォーカー（闇）,스페이스 워커 (어둠),空間詭影行者,MonsterManual.json
MonsterManual.5019100.1,热腾嘟嘟噜,Grumblegeist,モチルン,모치룬,熱騰嘟嘟嚕,MonsterManual.json
MonsterManual.5019111.1,热腾嘟嘟噜·重岩,Grumblegeist: Rock,モチルン（地）,모치룬 (땅),熱騰嘟嘟嚕·重巖,MonsterManual.json
MonsterManual.5019121.1,热腾嘟嘟噜·湍流,Grumblegeist: Torrent,モチルン（水）,모치룬 (물),熱騰嘟嘟嚕·湍流,MonsterManual.json
MonsterManual.5019131.1,热腾嘟嘟噜·灼热,Grumblegeist: Heat,モチルン（火）,모치룬 (불),熱騰嘟嘟嚕·灼熱,MonsterManual.json
MonsterManual.5019141.1,热腾嘟嘟噜·呼啸,Grumblegeist: Gust,モチルン（風）,모치룬 (바람),熱騰嘟嘟嚕·呼嘯,MonsterManual.json
MonsterManual.5019151.1,热腾嘟嘟噜·耀光,Grumblegeist: Radiance,モチルン（光）,모치룬 (빛),熱騰嘟嘟嚕·耀光,MonsterManual.json
MonsterManual.5019161.1,热腾嘟嘟噜·暗影,Grumblegeist: Shadow,モチルン（闇）,모치룬 (어둠),熱騰嘟嘟嚕·暗影,MonsterManual.json
MonsterManual.5020100.1,锋枪近侍,Spear-Wielding Attendant,リフュートランス,리퓨트 랜스,鋒槍近侍,MonsterManual.json
MonsterManual.5020111.1,锋枪近侍·重岩,Spear-Wielding Attendant: Rock,リフュートランス（地）,리퓨트 랜스 (땅),鋒槍近侍·重巖,MonsterManual.json
MonsterManual.5020121.1,锋枪近侍·湍流,Spear-Wielding Attendant: Torrent,リフュートランス（水）,리퓨트 랜스 (물),鋒槍近侍·湍流,MonsterManual.json
MonsterManual.5020131.1,锋枪近侍·灼热,Spear-Wielding Attendant: Heat,リフュートランス（火）,리퓨트 랜스 (불),鋒槍近侍·灼熱,MonsterManual.json
MonsterManual.5020141.1,锋枪近侍·呼啸,Spear-Wielding Attendant: Gust,リフュートランス（風）,리퓨트 랜스 (바람),鋒槍近侍·呼嘯,MonsterManual.json
MonsterManual.5020151.1,锋枪近侍·耀光,Spear-Wielding Attendant: Radiance,リフュートランス（光）,리퓨트 랜스 (빛),鋒槍近侍·耀光,MonsterManual.json
MonsterManual.5020161.1,锋枪近侍·暗影,Spear-Wielding Attendant: Shadow,リフュートランス（闇）,리퓨트 랜스 (어둠),鋒槍近侍·暗影,MonsterManual.json
MonsterManual.5021100.1,白炽剑士,Fiery Gaze Swordsman,バルブナイト,벌브 나이트,白熾劍士,MonsterManual.json
MonsterManual.5021111.1,白炽剑士·重岩,Fiery Gaze Swordsman: Rock,バルブナイト（地）,벌브 나이트 (땅),白熾劍士·重巖,MonsterManual.json
MonsterManual.5021121.1,白炽剑士·湍流,Fiery Gaze Swordsman: Torrent,バルブナイト（水）,벌브 나이트 (물),白熾劍士·湍流,MonsterManual.json
MonsterManual.5021131.1,白炽剑士·灼热,Fiery Gaze Swordsman: Heat,バルブナイト（火）,벌브 나이트 (불),白熾劍士·灼熱,MonsterManual.json
MonsterManual.5021141.1,白炽剑士·呼啸,Fiery Gaze Swordsman: Gust,バルブナイト（風）,벌브 나이트 (바람),白熾劍士·呼嘯,MonsterManual.json
MonsterManual.5021151.1,白炽剑士·耀光,Fiery Gaze Swordsman: Radiance,バルブナイト（光）,벌브 나이트 (빛),白熾劍士·耀光,MonsterManual.json
MonsterManual.5021161.1,白炽剑士·暗影,Fiery Gaze Swordsman: Shadow,バルブナイト（闇）,벌브 나이트 (어둠),白熾劍士·暗影,MonsterManual.json
MonsterManual.5022100.1,弹弹彩灯,Bouncing Fairy Light,ピコバルブ,피코 벌브,彈彈彩燈,MonsterManual.json
MonsterManual.5022111.1,弹弹彩灯·重岩,Bouncing Fairy Light: Rock,ピコバルブ（地）,피코 벌브 (땅),彈彈彩燈·重巖,MonsterManual.json
MonsterManual.5022121.1,弹弹彩灯·湍流,Bouncing Fairy Light: Torrent,ピコバルブ（水）,피코 벌브 (물),彈彈彩燈·湍流,MonsterManual.json
MonsterManual.5022131.1,弹弹彩灯·灼热,Bouncing Fairy Light: Heat,ピコバルブ（火）,피코 벌브 (불),彈彈彩燈·灼熱,MonsterManual.json
MonsterManual.5022141.1,弹弹彩灯·呼啸,Bouncing Fairy Light: Gust,ピコバルブ（風）,피코 벌브 (바람),彈彈彩燈·呼嘯,MonsterManual.json
MonsterManual.5022151.1,弹弹彩灯·耀光,Bouncing Fairy Light: Radiance,ピコバルブ（光）,피코 벌브 (빛),彈彈彩燈·耀光,MonsterManual.json
MonsterManual.5022161.1,弹弹彩灯·暗影,Bouncing Fairy Light: Shadow,ピコバルブ（闇）,피코 벌브 (어둠),彈彈彩燈·暗影,MonsterManual.json
MonsterManual.5022170.1,新春灯笼,Springseek Lantern,新春紅灯籠,새해 초롱,新春燈籠,MonsterManual.json
MonsterManual.5023100.1,挖掘高手,Master Digger,バルブディガー,벌브 디거,挖掘高手,MonsterManual.json
MonsterManual.5023111.1,挖掘高手·重岩,Master Digger: Rock,バルブディガー（地）,벌브 디거 (땅),挖掘高手·重巖,MonsterManual.json
MonsterManual.5023121.1,挖掘高手·湍流,Master Digger: Torrent,バルブディガー（水）,벌브 디거 (물),挖掘高手·湍流,MonsterManual.json
MonsterManual.5023131.1,挖掘高手·灼热,Master Digger: Heat,バルブディガー（火）,벌브 디거 (불),挖掘高手·灼熱,MonsterManual.json
MonsterManual.5023141.1,挖掘高手·呼啸,Master Digger: Gust,バルブディガー（風）,벌브 디거 (바람),挖掘高手·呼嘯,MonsterManual.json
MonsterManual.5023151.1,挖掘高手·耀光,Master Digger: Radiance,バルブディガー（光）,벌브 디거 (빛),挖掘高手·耀光,MonsterManual.json
MonsterManual.5023161.1,挖掘高手·暗影,Master Digger: Shadow,バルブディガー（闇）,벌브 디거 (어둠),挖掘高手·暗影,MonsterManual.json
MonsterManual.5024100.1,清扫助手,Assistant Sweeper,アシストスイーパー,어시스트 스위퍼,清掃助手,MonsterManual.json
MonsterManual.5024111.1,清扫助手·重岩,Assistant Sweeper: Rock,アシストスイーパー（地）,어시스트 스위퍼 (땅),清掃助手·重巖,MonsterManual.json
MonsterManual.5024121.1,清扫助手·湍流,Assistant Sweeper: Torrent,アシストスイーパー（水）,어시스트 스위퍼 (물),清掃助手·湍流,MonsterManual.json
MonsterManual.5024131.1,清扫助手·灼热,Assistant Sweeper: Heat,アシストスイーパー（火）,어시스트 스위퍼 (불),清掃助手·灼熱,MonsterManual.json
MonsterManual.5024141.1,清扫助手·呼啸,Assistant Sweeper: Gust,アシストスイーパー（風）,어시스트 스위퍼 (바람),清掃助手·呼嘯,MonsterManual.json
MonsterManual.5024151.1,清扫助手·耀光,Assistant Sweeper: Radiance,アシストスイーパー（光）,어시스트 스위퍼 (빛),清掃助手·耀光,MonsterManual.json
MonsterManual.5024161.1,清扫助手·暗影,Assistant Sweeper: Shadow,アシストスイーパー（闇）,어시스트 스위퍼 (어둠),清掃助手·暗影,MonsterManual.json
MonsterManual.5025100.1,利齿追猎者,Fanged Hunter,サーベルハンター,사벨 헌터,利齒追獵者,MonsterManual.json
MonsterManual.5025111.1,利齿追猎者·重岩,Fanged Hunter: Rock,サーベルハンター（地）,사벨 헌터 (땅),利齒追獵者·重巖,MonsterManual.json
MonsterManual.5025121.1,利齿追猎者·湍流,Fanged Hunter: Torrent,サーベルハンター（水）,사벨 헌터 (물),利齒追獵者·湍流,MonsterManual.json
MonsterManual.5025131.1,利齿追猎者·灼热,Fanged Hunter: Heat,サーベルハンター（火）,사벨 헌터 (불),利齒追獵者·灼熱,MonsterManual.json
MonsterManual.5025141.1,利齿追猎者·呼啸,Fanged Hunter: Gust,サーベルハンター（風）,사벨 헌터 (바람),利齒追獵者·呼嘯,MonsterManual.json
MonsterManual.5025151.1,利齿追猎者·耀光,Fanged Hunter: Radiance,サーベルハンター（光）,사벨 헌터 (빛),利齒追獵者·耀光,MonsterManual.json
MonsterManual.5025156.1,雷光追猎者,Flashstrike Hunter,ボルトハンター,볼트 헌터,雷光追獵者,MonsterManual.json
MonsterManual.5025161.1,利齿追猎者·暗影,Fanged Hunter: Shadow,サーベルハンター（闇）,사벨 헌터 (어둠),利齒追獵者·暗影,MonsterManual.json
MonsterManual.5025170.1,招财,Fortune,招財（ショウザイ）,재물 기원,招財,MonsterManual.json
MonsterManual.5025175.1,来福,Lucky,来福（ライフク）,행복 기원,來福,MonsterManual.json
MonsterManual.5026100.1,嬉笑壶灵,Gleeful Jar Spirit,ラフィングポット,래핑 포트,嬉笑壺靈,MonsterManual.json
MonsterManual.5026111.1,嬉笑壶灵·重岩,Gleeful Jar Spirit: Rock,ラフィングポット（地）,래핑 포트 (땅),嬉笑壺靈·重巖,MonsterManual.json
MonsterManual.5026121.1,嬉笑壶灵·湍流,Gleeful Jar Spirit: Torrent,ラフィングポット（水）,래핑 포트 (물),嬉笑壺靈·湍流,MonsterManual.json
MonsterManual.5026131.1,嬉笑壶灵·灼热,Gleeful Jar Spirit: Heat,ラフィングポット（火）,래핑 포트 (불),嬉笑壺靈·灼熱,MonsterManual.json
MonsterManual.5026141.1,嬉笑壶灵·呼啸,Gleeful Jar Spirit: Gust,ラフィングポット（風）,래핑 포트 (바람),嬉笑壺靈·呼嘯,MonsterManual.json
MonsterManual.5026151.1,嬉笑壶灵·耀光,Gleeful Jar Spirit: Radiance,ラフィングポット（光）,래핑 포트 (빛),嬉笑壺靈·耀光,MonsterManual.json
MonsterManual.5026161.1,嬉笑壶灵·暗影,Gleeful Jar Spirit: Shadow,ラフィングポット（闇）,래핑 포트 (어둠),嬉笑壺靈·暗影,MonsterManual.json
MonsterManual.5027100.1,爆裂香氛,Bursting Incense,コロコロン,코로코롱,爆裂香氛,MonsterManual.json
MonsterManual.5027111.1,爆裂香氛·重岩,Bursting Incense: Rock,コロコロン（地）,코로코롱 (땅),爆裂香氛·重巖,MonsterManual.json
MonsterManual.5027121.1,爆裂香氛·湍流,Bursting Incense: Torrent,コロコロン（水）,코로코롱 (물),爆裂香氛·湍流,MonsterManual.json
MonsterManual.5027131.1,爆裂香氛·灼热,Bursting Incense: Heat,コロコロン（火）,코로코롱 (불),爆裂香氛·灼熱,MonsterManual.json
MonsterManual.5027141.1,爆裂香氛·呼啸,Bursting Incense: Gust,コロコロン（風）,코로코롱 (바람),爆裂香氛·呼嘯,MonsterManual.json
MonsterManual.5027146.1,信风香氛,Tradewind Incense,フワコロコロン,둥실 코로코롱,信風香氛,MonsterManual.json
MonsterManual.5027151.1,爆裂香氛·耀光,Bursting Incense: Radiance,コロコロン（光）,코로코롱 (빛),爆裂香氛·耀光,MonsterManual.json
MonsterManual.5027161.1,爆裂香氛·暗影,Bursting Incense: Shadow,コロコロン（闇）,코로코롱 (어둠),爆裂香氛·暗影,MonsterManual.json
MonsterManual.5028100.1,飞旋利爪,Whirling Crawler,クローソルジャー,클로 솔저,飛旋利爪,MonsterManual.json
MonsterManual.5028111.1,飞旋利爪·重岩,Whirling Crawler: Rock,クローソルジャー（地）,클로 솔저 (땅),飛旋利爪·重巖,MonsterManual.json
MonsterManual.5028121.1,飞旋利爪·湍流,Whirling Crawler: Torrent,クローソルジャー（水）,클로 솔저 (물),飛旋利爪·湍流,MonsterManual.json
MonsterManual.5028131.1,飞旋利爪·灼热,Whirling Crawler: Heat,クローソルジャー（火）,클로 솔저 (불),飛旋利爪·灼熱,MonsterManual.json
MonsterManual.5028141.1,飞旋利爪·呼啸,Whirling Crawler: Gust,クローソルジャー（風）,클로 솔저 (바람),飛旋利爪·呼嘯,MonsterManual.json
MonsterManual.5028151.1,飞旋利爪·耀光,Whirling Crawler: Radiance,クローソルジャー（光）,클로 솔저 (빛),飛旋利爪·耀光,MonsterManual.json
MonsterManual.5028156.1,飞旋霹雳爪,Whirling Thunder Claw,クラウドソルジャー,클라우드 솔저,飛旋霹靂爪,MonsterManual.json
MonsterManual.5028161.1,飞旋利爪·暗影,Whirling Crawler: Shadow,クローソルジャー（闇）,클로 솔저 (어둠),飛旋利爪·暗影,MonsterManual.json
MonsterManual.5030146.1,毛绒誓约骑士,Fluffy Knight,ふわふわ誓約の騎士,솜털 서약의 기사,毛絨誓約騎士,MonsterManual.json
MonsterManual.5030166.1,毛绒戒律骑士,Fluffy Knight of Order,幽玄の魔獣騎士,솜털 규율 기사,毛絨戒律騎士,MonsterManual.json
MonsterManual.5031116.1,麦香铠龙,Delicious Dragon,麦香の鎧竜,보리향 갑옷 용,麥香鎧龍,MonsterManual.json
MonsterManual.5050166.1,渊海主宰,Abyssal Sea Sovereign,深層ノ主,심층의 주인,淵海主宰,MonsterManual.json
MonsterManual.5051126.1,深渊的谵妄,Abyss Silencer,不可侵ノ砦,심연의 섬망,深淵之譫妄,MonsterManual.json
MonsterManual.5051136.1,腐朽之谵妄,Rotting Silencer,不朽ノ砦,부패의 요새,腐朽之譫妄,MonsterManual.json
MonsterManual.5052166.1,怪诞舞者,Grotesque Dancer,怪奇ノ霊,기괴한 무용수,怪誕舞者,MonsterManual.json
MonsterManual.5053116.1,热嘟噜噗男爵,Count of the Duloos,空壺ノ王,뚜두뚜두 남작,熱嘟嚕噗男爵,MonsterManual.json
MonsterManual.5054136.1,味觉惊惧,Flavor Dread,狂気ノ料理人,광기의 요리사,味覺驚懼,MonsterManual.json
MonsterManual.5055100.1,香脆小蹄,Crispy Hooves,クリスピーミート,크리스피 미트,香脆小蹄,MonsterManual.json
MonsterManual.5055111.1,香脆小蹄·重岩,Crispy Hooves: Rock,クリスピーミート（地）,크리스피 미트 (땅),香脆小蹄·重巖,MonsterManual.json
MonsterManual.5055121.1,香脆小蹄·湍流,Crispy Hooves: Torrent,クリスピーミート（水）,크리스피 미트 (물),香脆小蹄·湍流,MonsterManual.json
MonsterManual.5055131.1,香脆小蹄·灼热,Crispy Hooves: Heat,クリスピーミート（火）,크리스피 미트 (불),香脆小蹄·灼熱,MonsterManual.json
MonsterManual.5055136.1,香脆不停蹄,Crispy Hooves Deluxe,フレグラミート,프레굴라 미트,香脆不停蹄,MonsterManual.json
MonsterManual.5055141.1,香脆小蹄·呼啸,Crispy Hooves: Gust,クリスピーミート（風）,크리스피 미트 (바람),香脆小蹄·呼嘯,MonsterManual.json
MonsterManual.5055151.1,香脆小蹄·耀光,Crispy Hooves: Radiance,クリスピーミート（光）,크리스피 미트 (빛),香脆小蹄·耀光,MonsterManual.json
MonsterManual.5055161.1,香脆小蹄·暗影,Crispy Hooves: Shadow,クリスピーミート（闇）,크리스피 미트 (어둠),香脆小蹄·暗影,MonsterManual.json
MonsterManual.5056100.1,气呼呼蒺藜,Grumpy Caltrop,プンスカプラント,씩씩대는 플랜트,氣呼呼蒺藜,MonsterManual.json
MonsterManual.5056111.1,气呼呼蒺藜·重岩,Grumpy Caltrop: Rock,プンスカプラント（地）,씩씩대는 플랜트 (땅),氣呼呼蒺藜·重巖,MonsterManual.json
MonsterManual.5056121.1,气呼呼蒺藜·湍流,Grumpy Caltrop: Torrent,プンスカプラント（水）,씩씩대는 플랜트 (물),氣呼呼蒺藜·湍流,MonsterManual.json
MonsterManual.5056131.1,气呼呼蒺藜·灼热,Grumpy Caltrop: Heat,プンスカプラント（火）,씩씩대는 플랜트 (불),氣呼呼蒺藜·灼熱,MonsterManual.json
MonsterManual.5056141.1,气呼呼蒺藜·呼啸,Grumpy Caltrop: Gust,プンスカプラント（風）,씩씩대는 플랜트 (바람),氣呼呼蒺藜·呼嘯,MonsterManual.json
MonsterManual.5056151.1,气呼呼蒺藜·耀光,Grumpy Caltrop: Radiance,プンスカプラント（光）,씩씩대는 플랜트 (빛),氣呼呼蒺藜·耀光,MonsterManual.json
MonsterManual.5056161.1,气呼呼蒺藜·暗影,Grumpy Caltrop: Shadow,プンスカプラント（闇）,씩씩대는 플랜트 (어둠),氣呼呼蒺藜·暗影,MonsterManual.json
MonsterManual.5057146.1,吹灰夫人,Lady Dust,扇風ノ姫,선풍의 공주,吹灰夫人,MonsterManual.json
MonsterManual.5058156.1,终宵萤辉,Evernight Emberflies,癒悦ノ光,어웨이크너,終宵螢輝,MonsterManual.json
MonsterManual.5060146.1,禁断丽容,Forbidden Beauty,美ノ巨匠,미의 거장,禁斷麗容,MonsterManual.json
MonsterManual.5080100.1,呼噜夏洛克,Sherlock the Sleepy,勝ち組シャロ,성공한 샤로,呼嚕夏洛克,MonsterManual.json
MonsterManual.7000105.1,剧院魅影·罗维娜,Opera Ghost: Rovina,劇場の幻影・ロアーナ,극장의 유령·로비나,劇院魅影·羅維娜,MonsterManual.json
MonsterManual.7002136.1,猫眼？？？,Chaton ???,シャトン？？？,샤통???,貓眼？？？,MonsterManual.json
MonsterManual.7002246.1,花原？？？,Nanoha???,ナノハ？？？,나노하???,花原？？？,MonsterManual.json
MonsterManual.7003156.1,火垂？？？,Firefly ???,ホタル？？？,호타루???,火垂？？？,MonsterManual.json
MonsterManual.7200105.1,赛尔西亚·疯狂战车,Celsia: Chariot of Frenzy,セルシア・狂気,셀시아·광기의 룩,賽爾西亞·瘋狂戰車,MonsterManual.json
MonsterManual.7200205.1,赛尔西亚·绝望战车,Celsia: Chariot of Despair,セルシア・絶望,셀시아·절망의 룩,賽爾西亞·絕望戰車,MonsterManual.json
MonsterManual.7201105.1,崇高傀儡·科佩里乌斯与奥林匹娅,Exalted Puppets: Coppelius & Olympia,高貴なる傀儡・コペリウス&オリンピア,숭고한 꼭두각시·코펠리우스와 올림피아,崇高傀儡·科佩里烏斯與奧林匹婭,MonsterManual.json
MonsterManual.9912101.1,揍我,Hit me!,サンドバッグ,날 때려,揍我,MonsterManual.json
RegionBoss.6101.1,寄生之庭-真格,Garden of Parasite: Proving Grounds,未恋ノ禍実-チャレンジ,기생의 정원-진리,寄生之庭-真格,RegionBoss.json
RegionBoss.6103.1,猛进之灵-真格,Tusk Stomper: Proving Grounds,破砕ノ牙-チャレンジ,돌진하는 혼령-진리,猛進之靈-真格,RegionBoss.json
RegionBoss.6104.1,魔侍巨像-真格,Spellbound Golem: Proving Grounds,太古ノ巨神兵-チャレンジ,태고의 거신병-진리,魔侍巨像-真格,RegionBoss.json
RegionBoss.6105.1,翠煌之刃-真格,Blade of Jade: Proving Grounds,翠煌ノ刃-チャレンジ,취황의 칼날-진리,翠煌之刃-真格,RegionBoss.json
RegionBoss.6106.1,流风美人-真格,Lithe Beauty: Proving Grounds,幻惑ノ花-チャレンジ,유풍의 미인-진리,流風美人-真格,RegionBoss.json
RegionBoss.6107.1,咕噜六角鲸-真格,Gobble Hexhorn Whale: Proving Grounds,激流ノ角鯨-チャレンジ,격류의 뿔고래-진리,咕嚕六角鯨-真格,RegionBoss.json
ScoreBossAbility.100000.1,测试用,!NONEED!,*****,더미328,!NONEED!,ScoreBossAbility.json
ScoreBossAbility.100001.1,星脉狂暴,Stellnanite Berserk,星脈狂暴,성맥·광폭,星脈狂暴,ScoreBossAbility.json
ScoreBossAbility.100002.1,灾厄火环,Pyro Blight,災厄の火の環,재앙 불의 고리,災厄火環,ScoreBossAbility.json
ScoreBossAbility.100003.1,淋漓酣战,Fervent Combat,白熱の死闘,시원한 결투,淋漓酣戰,ScoreBossAbility.json
ScoreBossAbility.100004.1,噬心暗环,Devouring Dark Ring,心を喰らう闇の環,심장을 삼키는 다크링,噬心暗環,ScoreBossAbility.json
ScoreBossAbility.100005.1,虚实转换,Reality Shift,虚実変転,허상과 실체의 전환,虛實轉換,ScoreBossAbility.json
ScoreBossAbility.100006.1,引雷入室,Call Down the Thunder,引雷招来,낙뢰 유도,引雷入室,ScoreBossAbility.json
ScoreBossAbility.100007.1,随势而动,Momentum,勢いに乗って,흐름대로,隨勢而動,ScoreBossAbility.json
ScoreBossAbility.100008.1,专注,Focus,専念,집중,專注,ScoreBossAbility.json
