id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
Item.511522.1,辉剑·萤火,Radiance Blade: Firefly,きらきらモード,휘검·반딧불,輝劍·螢火,Item.json (Type 6/Stype 42)
Item.511523.1,辉剑·煌刃,Radiance Blade: Blazing Edge,鬼さんこっち,휘검·찬란한 칼날,輝劍·煌刃,Item.json (Type 6/Stype 42)
Item.511524.1,辉剑·追斩,Radiance Blade: Pursuing Slash,おしおきモード,휘검·참격,輝劍·追斬,Item.json (Type 6/Stype 42)
Item.511525.1,积光成刃,Lightforged Blade,友だちの印,빛을 모은 칼날,積光成刃,Item.json (Type 6/Stype 41)
Item.511526.1,星芒坠落,Stellar Crash,追い打ちアバランチ,성망의 추락,星芒墜落,Item.json (Type 6/Stype 41)
Item.511527.1,归刃散华,Blade of Falling Petals,おかたづけ,검 끝에 피어난 꽃,歸刃散華,Item.json (Type 6/Stype 41)
Item.511528.1,重剑迅影,Blade Flash,びゅんびゅんモード,대검의 잔상,重劍迅影,Item.json (Type 6/Stype 41)
Item.511529.1,光流蓄锋,Luminous Onslaught,ピカピカチャージ,빛을 머금은 칼날,光流蓄鋒,Item.json (Type 6/Stype 41)
Item.511530.1,光涟扩散,Radiant Ripple,かごめかごめ,빛의 확산,光漣擴散,Item.json (Type 6/Stype 41)
Item.511531.1,绝光庇护,Sanctuary of Light,まもりたい気持ち,절대적 빛의 가호,絕光庇護,Item.json (Type 6/Stype 41)
Item.511532.1,天地同辉,Cosmic Brilliance,友だちの輪,천지의 광휘,天地同輝,Item.json (Type 6/Stype 41)
Item.511533.1,纯洁领域,Domain of Purity,遊び仲間,순결의 영역,純潔領域,Item.json (Type 6/Stype 41)
Item.511541.1,余辉留温,Persistent Warmth,ほたるび効果,잔빛의 따스함,餘暉留溫,Item.json (Type 6/Stype 41)
Item.511542.1,极耀明光,Ultimate Radiance,ホタルの本気,극한의 찬란한 빛,極耀明光,Item.json (Type 6/Stype 41)
Item.511543.1,碎星残芒,Radiance of Shattered Stars,はないちもんめ,부서진 별의 잔광,碎星殘芒,Item.json (Type 6/Stype 41)
Item.511601.1,枝繁叶茂,Let Nature Thrive,播種箱,무성한 가지,枝繁葉茂,Item.json (Type 6/Stype 42)
Item.511602.1,草木皆兵,Nature's Guard,豆鉄砲草,사방이 적군,草木皆兵,Item.json (Type 6/Stype 42)
Item.511603.1,种豆得瓜,A Fortunate Yield,大きな種,뿌린 대로 거두기,種豆得瓜,Item.json (Type 6/Stype 42)
Item.511604.1,节外生枝,Tangled Mess,不思議な種,가지의 가지,節外生枝,Item.json (Type 6/Stype 42)
Item.511605.1,增生枝条,Overgrowth,促成栽培,증식하는 가지,增生枝條,Item.json (Type 6/Stype 41)
Item.511606.1,缠绕根须,Vine Snare,絡む根っこ,얽혀 있는 뿌리,纏繞根鬚,Item.json (Type 6/Stype 41)
Item.511607.1,双生出芽,Twin Sprouts,双子葉類,쌍둥이 새싹,雙生出芽,Item.json (Type 6/Stype 41)
Item.511608.1,膨胀种壳,Bursting Pod,品種改良,씨앗의 팽창,膨脹種殼,Item.json (Type 6/Stype 41)
Item.511609.1,硬化球果,Hardened Cone,硬い種,단단한 열매,硬化毬果,Item.json (Type 6/Stype 41)
Item.511610.1,狂野生长,Wild Growth,いっぱい水やり,야성적인 성장,狂野生長,Item.json (Type 6/Stype 41)
Item.511611.1,滑铲进阶,Power Slide,農業で鍛えた足腰,슬라이딩 승급,滑鏟進階,Item.json (Type 6/Stype 41)
Item.511612.1,瓜熟蒂落,Full Bloom,気合い農法,잘 익은 열매,瓜熟蒂落,Item.json (Type 6/Stype 41)
Item.511613.1,生机勃勃,Verdant Vigor,収穫を守る決意,넘치는 생기,生機勃勃,Item.json (Type 6/Stype 41)
Item.511621.1,二度绽放,Reblossom,二期作,두 번째 만개,二度綻放,Item.json (Type 6/Stype 42)
Item.511622.1,草动风吹,Sense the Stir,種よ風に乗れ,바람에 흔들리는 풀잎,草動風吹,Item.json (Type 6/Stype 42)
Item.511623.1,揠苗助长,Hasty Growth,肥料注入,조급한 성장,揠苗助長,Item.json (Type 6/Stype 42)
Item.511624.1,移花接木,Misplaced Bloom,接ぎ木,꽃가지 접목,移花接木,Item.json (Type 6/Stype 42)
Item.511625.1,针刺之种,Needle Seed,尖った種,가시 씨앗,針刺之種,Item.json (Type 6/Stype 41)
Item.511626.1,锈蚀缠绕,Corrosive Vines,蔓植物,부식의 속박,鏽蝕纏繞,Item.json (Type 6/Stype 41)
Item.511627.1,落英缤纷,Bouquet Blast,大規模農法,꽃잎의 춤사위,落英繽紛,Item.json (Type 6/Stype 41)
Item.511628.1,苗壮根深,Sturdy Foundation,芽吹いた宿り木,강인한 뿌리와 줄기,苗壯根深,Item.json (Type 6/Stype 41)
Item.511629.1,根须蔓延,Root Grasp,止まらない繁茂,퍼져나가는 뿌리,根鬚蔓延,Item.json (Type 6/Stype 41)
Item.511630.1,爆裂球果,Cone Bomb,こぼれ種,폭열 열매,爆裂毬果,Item.json (Type 6/Stype 41)
Item.511631.1,瓜田李下,Ensnaring Ground,食料死守モード,의심의 씨앗,瓜田李下,Item.json (Type 6/Stype 41)
Item.511632.1,力挽狂澜,Turn the Tide,必死の抵抗,국면 전환,力挽狂瀾,Item.json (Type 6/Stype 41)
Item.511633.1,积土成山,Small Changes,農業は人海戦術,티끌 모아 태산,積土成山,Item.json (Type 6/Stype 41)
Item.511641.1,开花结果,Seed to Harvest,泥棒は許さない,꽃과 열매,開花結果,Item.json (Type 6/Stype 41)
Item.511642.1,草长莺飞,Spring's Embrace,賑やかな収穫祭,완연한 봄,草長鶯飛,Item.json (Type 6/Stype 41)
Item.511643.1,春耕秋收,Sow and Reap,食糧庫は堅守！,봄과 가을,春耕秋收,Item.json (Type 6/Stype 41)
Item.511701.1,储能·连,Energy Storage: Bind,蓄雷・連,에너지 축적·연속,儲能·連,Item.json (Type 6/Stype 42)
Item.511702.1,储能·结,Energy Storage: Knot,蓄雷・結,에너지 축적·연결,儲能·結,Item.json (Type 6/Stype 42)
Item.511703.1,储能·引,Energy Storage: Channel,蓄雷・引,에너지 축적·인력,儲能·引,Item.json (Type 6/Stype 42)
Item.511704.1,储能·浮,Energy Storage: Ascend,蓄雷・浮,에너지 축적·부력,儲能·浮,Item.json (Type 6/Stype 42)
Item.511705.1,充电循环,Charge Cycle,天雷降臨,충전 순환,充電循環,Item.json (Type 6/Stype 41)
Item.511706.1,放电测试,Discharge Test,雷鳴呼応,방전 테스트,放電測試,Item.json (Type 6/Stype 41)
Item.511707.1,储能集成,Integrated Energy Storage,蓄雷統合,에너지 축적 및 결합,儲能整合,Item.json (Type 6/Stype 41)
Item.511708.1,热管理,Heat Management,雷加減調整,열 관리,熱管理,Item.json (Type 6/Stype 41)
Item.511709.1,回收再利用,Recycle and Reuse,エコクッキング,회수 및 재활용,回收再利用,Item.json (Type 6/Stype 41)
Item.511710.1,配电管理,Power Distribution,客さばき名人,전력 관리,配電管理,Item.json (Type 6/Stype 41)
Item.511711.1,漏电防护,Leakage Protection,千客万来,누전 방호,漏電防護,Item.json (Type 6/Stype 41)
Item.511712.1,左零右火上接地,"Neutral Left, Live Right, Ground Below",クレーマー対応,균형의 회로,白中紅火綠接地,Item.json (Type 6/Stype 41)
Item.511713.1,导体转化,Conductor Conversion,シフト管理,전도체 전환,導體轉換,Item.json (Type 6/Stype 41)
Item.511721.1,雷动·元,Thunderbolt: Dragon,雷導・元,뇌동·삼원패,雷動·元,Item.json (Type 6/Stype 42)
Item.511722.1,雷动·竹,Thunderbolt: Bamboo,雷導・増,뇌동·삭수패,雷動·竹,Item.json (Type 6/Stype 42)
Item.511723.1,雷动·万,Thunderbolt: Character,雷導・万,뇌동·만수패,雷動·萬,Item.json (Type 6/Stype 42)
Item.511724.1,雷动·筒,Thunderbolt: Circle,雷導・筒,뇌동·통수패,雷動·筒,Item.json (Type 6/Stype 42)
Item.511725.1,一色三节高,Sequential Triplets,三連刻,삼연각,一色三連刻,Item.json (Type 6/Stype 41)
Item.511726.1,门前清自摸,Self-drawn Concealed Hand,門前清自摸和,멘젠쯔모,門清自摸,Item.json (Type 6/Stype 41)
Item.511727.1,杠上开花,Win upon a Kong,嶺上開花,영상개화,槓上開花,Item.json (Type 6/Stype 41)
Item.511728.1,一条龙,Complete Sequence,一気通貫,일기통관,一條龍,Item.json (Type 6/Stype 41)
Item.511729.1,三相逢,Triple Chows,三色同順,삼색동순,三相逢,Item.json (Type 6/Stype 41)
Item.511730.1,断幺九,No Ones No Nines,断么九,탕야오,斷么九,Item.json (Type 6/Stype 41)
Item.511731.1,游刃有余,Effortless Mastery,余裕綽々,식은 죽 먹기,游刃有餘,Item.json (Type 6/Stype 41)
Item.511732.1,小小店长,Little Manager,小さな店長,가게 점장,小小店長,Item.json (Type 6/Stype 41)
Item.511733.1,交际达人,Social Butterfly,おもてなし精神,사교의 달인,交際達人,Item.json (Type 6/Stype 41)
Item.511741.1,天上麒麟,Heavenly Kirin,天上の獣,천상의 기린,天上麒麟,Item.json (Type 6/Stype 41)
Item.511742.1,百兽之宗,Lord of Beasts,百獣の祖,백수의 왕,百獸之宗,Item.json (Type 6/Stype 41)
Item.511743.1,四灵之瑞,Auspicious Spirit,四霊の瑞,사신수의 가호,四靈之瑞,Item.json (Type 6/Stype 41)
Item.511801.1,影幕镰舞,Shadow Reaper's Dance,闇鎌の円舞,어둠 낫의 무희,影幕鐮舞,Item.json (Type 6/Stype 42)
Item.511802.1,骨影裂魂,Soul Splitter,骨影裂魂,혼을 찢는 본 쉐도우,骨影裂魂,Item.json (Type 6/Stype 42)
Item.511803.1,影潜侵袭,Shadow Invasion,闇夜の斬撃,그림자 잠입,影潛侵襲,Item.json (Type 6/Stype 42)
Item.511804.1,影刃幻动,Phantom Blade,夜刃の幻影,환영의 그림자 칼날,影刃幻動,Item.json (Type 6/Stype 42)
Item.511805.1,隐夜疾行,Night Cruise,暗夜疾走,어둠 속 질주,隱夜疾行,Item.json (Type 6/Stype 41)
Item.511806.1,灵魂扣锁,Soul Buckle,生死の掟,영혼의 구속,靈魂扣鎖,Item.json (Type 6/Stype 41)
Item.511807.1,魂影困缚,Chained Shadow,魂の束縛,영혼 그림자 결박,魂影困縛,Item.json (Type 6/Stype 41)
Item.511808.1,游魂吐息,Roaming Spectre,夜霧の誘い,유혼의 숨결,遊魂吐息,Item.json (Type 6/Stype 41)
Item.511809.1,晦暗爆发,Obscure Eruption,疾病への探究心,어둠의 폭발,晦暗爆發,Item.json (Type 6/Stype 41)
Item.511810.1,暗幕掠影,Dark Veil,患者発見,암막의 잔상,暗幕掠影,Item.json (Type 6/Stype 41)
Item.511811.1,秘法之刃,Arcane Blade,高難易度オペ,비법의 칼날,祕法之刃,Item.json (Type 6/Stype 41)
Item.511812.1,幽影遁形,Shadow Escape,観察眼,흔적 없는 그림자,幽影遁形,Item.json (Type 6/Stype 41)
Item.511813.1,黑暗迅隐,Shadow Dash,適切な処置,어둠 속 은신,黑暗迅隱,Item.json (Type 6/Stype 41)
Item.511822.1,破骨乱舞,Skeleton Frenzy,破骨乱舞,파골난무,破骨亂舞,Item.json (Type 6/Stype 42)
Item.511823.1,激素秘药,Hormone Elixir,特製ホルモン剤,신비의 활성제,激素祕藥,Item.json (Type 6/Stype 42)
Item.511824.1,毒素浸染,Toxin Infusion,毒にも薬にも,독소 침투,毒素浸染,Item.json (Type 6/Stype 42)
Item.511826.1,放血治疗,Bloodletting Therapy,患者選定,피의 치유,放血治療,Item.json (Type 6/Stype 41)
Item.511827.1,魔法移植,Magic Transplant,研究資料収集,마법 이식,魔法移植,Item.json (Type 6/Stype 41)
Item.511830.1,命运标记,Tag of Fate,難病発見,운명의 표식,命運標記,Item.json (Type 6/Stype 41)
Item.511831.1,精密手术,Precision Surgery,オペ技術向上,정밀 수술,精密手術,Item.json (Type 6/Stype 41)
Item.511832.1,医学研究,Medical Research,最先端医学研究,의학 연구,醫學研究,Item.json (Type 6/Stype 41)
Item.511833.1,地下秘医,Underground Healer,闇医者,불법 의사,地下密醫,Item.json (Type 6/Stype 41)
Item.511841.1,暗夜镰影,Night Reaper,暗夜の鎌,어둠의 낫 그림자,暗夜鐮影,Item.json (Type 6/Stype 41)
Item.511842.1,森罗刻印,Formidable Glyph,魂の刻印,삼라의 각인,森羅刻印,Item.json (Type 6/Stype 41)
Item.511843.1,断魂狂袭,Terrifying Rampage,断魂狂襲,광란의 영혼 사냥,斷魂狂襲,Item.json (Type 6/Stype 41)
Item.511901.1,生长风暴,Growth Tempest,成長の喜び,생명의 폭풍,生長風暴,Item.json (Type 6/Stype 42)
Item.511902.1,散花如扇,Blossom Flurry,扇の散花,부채꼴 꽃잎,散花如扇,Item.json (Type 6/Stype 42)
Item.511903.1,飞旋之刃,Whirling Blade,飛旋の刃,회전 칼날,飛旋之刃,Item.json (Type 6/Stype 42)
Item.511904.1,满盈之舞,Bloom Dance,満開の舞,풍요의 춤사위,滿盈之舞,Item.json (Type 6/Stype 42)
Item.511905.1,疾风怒涛,Gale Rage,疾風怒濤,질풍노도,疾風怒濤,Item.json (Type 6/Stype 41)
Item.511906.1,幻影随行,Phantom Follower,花影の従者,환영의 동행,幻影隨行,Item.json (Type 6/Stype 41)
Item.511907.1,追日绝尘,Sun Chaser,研鑽の日々,빛을 향한 추격,追日絕塵,Item.json (Type 6/Stype 41)
Item.511908.1,遥远祈福,Distant Prayer,日輪草への祈り,먼 곳에서의 기도,遙遠祈福,Item.json (Type 6/Stype 41)
Item.511909.1,绚烂涡流,Splendid Vortex,花の導き,화려한 소용돌이,絢爛渦流,Item.json (Type 6/Stype 41)
Item.511910.1,飞花乱坠,Blossom Shower,百花繚乱,흩날리는 꽃잎 폭풍,飛花亂墜,Item.json (Type 6/Stype 41)
Item.511911.1,凌空穿云,Sky Piercer,忍の心得,천공 돌파,凌空穿雲,Item.json (Type 6/Stype 41)
Item.511912.1,繁花绽放,Blooming Flowers,韋駄天,만개하는 화려한 꽃,繁花綻放,Item.json (Type 6/Stype 41)
Item.511913.1,飒沓如星,Starlit Dash,早足,별빛의 질풍,颯沓如星,Item.json (Type 6/Stype 41)
Item.511921.1,滋养再生,Revitalizing Nourishment,追撃用暗器,재생의 양분,滋養再生,Item.json (Type 6/Stype 42)
Item.511922.1,煦风消融,Gentle Thaw,風の如く,따스한 바람의 포옹,煦風消融,Item.json (Type 6/Stype 42)
Item.511923.1,丛花之眼,Floral Nexus,草花の眼,꽃무리의 시선,叢花之眼,Item.json (Type 6/Stype 42)
Item.511924.1,雅兴未尽,Unfulfilled Enthusiasm,対象観察,끝나지 않은 흥,雅興未盡,Item.json (Type 6/Stype 42)
Item.511925.1,小心栽培,Tender Nurture,急成長,섬세한 재배,小心栽培,Item.json (Type 6/Stype 41)
Item.511926.1,查漏补缺,Troubleshooting,失敗回避,결점 보완,查漏補缺,Item.json (Type 6/Stype 41)
Item.511927.1,轮班值守,Shift Duty,監視交代,교대 수호,輪班值守,Item.json (Type 6/Stype 41)
Item.511928.1,重点关照,VIP Focus,念には念を,특별 보호,重點關照,Item.json (Type 6/Stype 41)
Item.511929.1,定期修剪,Regular Trim,定期剪定,정기 손질,定期修剪,Item.json (Type 6/Stype 41)
Item.511930.1,全心呵护,Tender Care,支援忍術,마음을 다한 보살핌,全心呵護,Item.json (Type 6/Stype 41)
Item.511931.1,起舞散花,Dance of Scattering Petals,精神統一,무용화산,起舞散花,Item.json (Type 6/Stype 41)
Item.511932.1,温柔陷阱,Tender Trap,花風共鳴,부드러운 함정,溫柔陷阱,Item.json (Type 6/Stype 41)
Item.511933.1,同舟共济,United in Times,メイドサービス,일심협력,同舟共濟,Item.json (Type 6/Stype 41)
Item.511941.1,花影诗,Blossom Rhyme,花影の詩,꽃 그림자의 시,花影詩,Item.json (Type 6/Stype 41)
Item.511942.1,影无涯,Infinite Shade,分身忍術,끝없는 그림자,影無涯,Item.json (Type 6/Stype 41)
Item.511943.1,影风歌,Wind Whispers,忍の矜持,그림자 바람의 노래,影風歌,Item.json (Type 6/Stype 41)
Item.512001.1,众星拥戴,Most Admired,生徒の支持,별빛의 가호,眾星擁戴,Item.json (Type 6/Stype 42)
Item.512002.1,环形疾速,Ring Blitz,環風迅速,회전 질주,環形疾速,Item.json (Type 6/Stype 42)
Item.512003.1,风云无常,Erratic Weather,風雲無常,변화무쌍,風雲無常,Item.json (Type 6/Stype 42)
Item.512004.1,正向积分,Positive Score,順方向積分,정방향 적분,正向積分,Item.json (Type 6/Stype 42)
Item.512005.1,单科学习强化,Subject Boost,一教科集中講義,단일 과목 학습 강화,單科學習強化,Item.json (Type 6/Stype 41)
Item.512006.1,优势领域利用,Strength Leverage,得意分野の利用,우세 영역 활용,優勢領域利用,Item.json (Type 6/Stype 41)
Item.512007.1,全科正向反馈,Comprehensive Praise,補習授業,전 과목 긍정적 평가,全科正向回饋,Item.json (Type 6/Stype 41)
Item.512008.1,良师益友,Friendly Mentor,良師益友,지혜로운 조언자,良師益友,Item.json (Type 6/Stype 41)
Item.512009.1,独门教义,Unique Teaching,特別講義,고유의 가르침,獨門教義,Item.json (Type 6/Stype 41)
Item.512010.1,反击教学,Counterstrike Tutorial,反撃教育,반격 교습,反擊教學,Item.json (Type 6/Stype 41)
Item.512011.1,孤星闪烁,Lone Star Twinkle,学力の煌めき,홀로 빛나는 별,孤星閃爍,Item.json (Type 6/Stype 41)
Item.512012.1,弱点解析,Weakness Analysis,弱点分析,약점 분석,弱點分析,Item.json (Type 6/Stype 41)
Item.512013.1,翠影步,Shadow Stride,模範的行動,에메랄드 쉐도우 스텝,翠影步,Item.json (Type 6/Stype 41)
Item.512021.1,授予高效的钻研,Grants Efficient Delving,効率的な勉強法,효율적 연구 전수,授予高效的鑽研,Item.json (Type 6/Stype 42)
Item.512022.1,授予质变的结论,Grants Transformative Insight,質的変化の講義,질적 변화 결론 전수,授予質變的結論,Item.json (Type 6/Stype 42)
Item.512023.1,授予加速的概念,Grants Speedup Notion,加速概念の講義,가속 개념 전수,授予加速的概念,Item.json (Type 6/Stype 42)
Item.512024.1,授予绽放的美学,Grants Blooming Esthetics,審美眼の講義,피어남의 미학 전수,授予綻放的美學,Item.json (Type 6/Stype 42)
Item.512025.1,构造解析,Structure Analysis,構造解析,구조 분석,構造分析,Item.json (Type 6/Stype 41)
Item.512026.1,难题攻坚,Conundrum Solving,難問解明,난제 공략,難題攻堅,Item.json (Type 6/Stype 41)
Item.512027.1,结论剖析,Conclusion Analysis,結論述懐,결론 정밀 분석,結論剖析,Item.json (Type 6/Stype 41)
Item.512028.1,高压回流,High Pressure Reflux,向上心,고압 에너지 역류,高壓回流,Item.json (Type 6/Stype 41)
Item.512029.1,气旋加速,Cyclone Acceleration,厳格講義,선풍 가속,氣旋加速,Item.json (Type 6/Stype 41)
Item.512030.1,风眼扩张,Storm Eye Expansion,個人授業,바람의 눈 확장,風眼擴張,Item.json (Type 6/Stype 41)
Item.512031.1,我思,My Thoughts,補講準備,내면의 생각,我思,Item.json (Type 6/Stype 41)
Item.512032.1,我在,My Presence,自己研鑽,나의 존재,我在,Item.json (Type 6/Stype 41)
Item.512033.1,演绎推理终论,Finale Deduction,演繹的推理終論,추리의 결론,演繹推理終論,Item.json (Type 6/Stype 41)
Item.512041.1,风暴压制,Storm Suppression,暴風教育,폭풍 제압,風暴壓制,Item.json (Type 6/Stype 41)
Item.512042.1,构造破坏,Structure Shatter,構造破壊,구조 파괴,構造破壞,Item.json (Type 6/Stype 41)
Item.512043.1,顺风领域,Downwind Area,旋風領域,순풍 영역,順風領域,Item.json (Type 6/Stype 41)
Item.512302.1,飞石尘起,Stone Dust Tempest,飛石舞塵,흩날리는 돌먼지,飛石塵起,Item.json (Type 6/Stype 42)
Item.512304.1,盛大登场,Grand Debut,友達の力,화려한 등장,盛大登場,Item.json (Type 6/Stype 42)
Item.512305.1,乘胜追击,Victorious Pursuit,仲間の鼓舞,승리의 맹공,乘勝追擊,Item.json (Type 6/Stype 41)
Item.512306.1,循风勇气,Permeating Courage,立ち向かう勇気,바람을 따르는 용기,循風勇氣,Item.json (Type 6/Stype 41)
Item.512309.1,和风拂面,Breeze Caress,そよ風の歌,부드러운 바람,和風拂面,Item.json (Type 6/Stype 41)
Item.512310.1,顺风轮转,Smooth Rotation,追い風の助け,바람을 타는 소용돌이,順風輪轉,Item.json (Type 6/Stype 41)
Item.512311.1,树大招风,Tall Tree Attracts Wind,隠れた才能,눈에 띄는 존재,樹大招風,Item.json (Type 6/Stype 41)
Item.512312.1,风之股道,Wind's Track,風のしるべ,바람의 길,風之軌道,Item.json (Type 6/Stype 41)
Item.512313.1,轻风踢踏,Zephyr Caress,春風の踊り,바람의 경쾌한 발길,輕風踢踏,Item.json (Type 6/Stype 41)
Item.512321.1,坚风壁垒,Gale Bastion,強風の壁,견고한 바람 방벽,堅風壁壘,Item.json (Type 6/Stype 42)
Item.512322.1,暖风加护,Warm Wind Guard,暖風の加護,따스한 바람의 가호,暖風加護,Item.json (Type 6/Stype 42)
Item.512323.1,禁行逆风,Wind Banish,逆風抵抗,역풍의 억제,禁行逆風,Item.json (Type 6/Stype 42)
Item.512324.1,顺风航路,Downwind Journey,順風満帆,순풍의 항해,順風航路,Item.json (Type 6/Stype 42)
Item.512325.1,风压重缚,Burdening Pressure,風の束縛,강풍의 결박,風壓重縛,Item.json (Type 6/Stype 41)
Item.512326.1,风门障壁,Windgate Barrier,風門の招き,바람 장벽,風門障壁,Item.json (Type 6/Stype 41)
Item.512327.1,借力强速,Leveraged Boost,風速上昇,가속 강화,借力強速,Item.json (Type 6/Stype 41)
Item.512328.1,流速紊乱,Turbulent Flow,乱気流,혼란스러운 흐름,流速紊亂,Item.json (Type 6/Stype 41)
Item.512329.1,穿行提速,Speed Surge,風壁の賜物,가속 돌파,穿行提速,Item.json (Type 6/Stype 41)
Item.512330.1,风蚀坏劫,Wind Erosion Havoc,風の重み,파멸의 질풍,風蝕壞劫,Item.json (Type 6/Stype 41)
Item.512331.1,暴风斥退,Storm Repel,爆風の陣,폭풍 격퇴,暴風斥退,Item.json (Type 6/Stype 41)
Item.512332.1,助推激流,Violent Current,お助け隊出動,조력의 급류,助推激流,Item.json (Type 6/Stype 41)
Item.512333.1,森林公主的赐福,Forest Princess' Blessing,森の祝福,숲속 공주의 은총,森林公主的賜福,Item.json (Type 6/Stype 41)
Item.512341.1,领主战吼,Overlord's Warcry,領主の遠吠え,보스의 포효,領主戰吼,Item.json (Type 6/Stype 41)
Item.512342.1,山脉之吸,Mountain's Entice,山脈寄せ,산맥의 흡입,山脈之吸,Item.json (Type 6/Stype 41)
Item.512343.1,噬能冲动,Impulsive Devourer,自然の援助,에너지 탐식,噬能衝動,Item.json (Type 6/Stype 41)
Item.512501.1,冰雾屏障,Ice Mist Barrier,氷霧の守護,얼음 안개의 장막,冰霧屏障,Item.json (Type 6/Stype 42)
Item.512502.1,急速裁决,Rapid Verdict,即断即決,신속한 심판,急速裁決,Item.json (Type 6/Stype 42)
Item.512503.1,旋风狂潮,Whirlwind Frenzy,旋風狂雹,회오리 폭풍,旋風狂潮,Item.json (Type 6/Stype 42)
Item.512505.1,末日祝福,Doomsday Blessing,名残雪の祝福,종말의 축복,末日祝福,Item.json (Type 6/Stype 41)
Item.512506.1,元素升华,Elemental Sublimation,氷の昇華,원소 승화,元素昇華,Item.json (Type 6/Stype 41)
Item.512507.1,灵魂萃取,Soul Extraction,衝動強化,영혼 추출,靈魂萃取,Item.json (Type 6/Stype 41)
Item.512508.1,寒冰礼物,Frost Gift,砕氷の配達人,얼음의 선물,寒冰禮物,Item.json (Type 6/Stype 41)
Item.512509.1,忘却极限,Limits of Oblivion,雪の忘れ物,극한 망각,忘卻極限,Item.json (Type 6/Stype 41)
Item.512510.1,晶霜结界,Frost Ward,氷晶結界,서리 결계,晶霜結界,Item.json (Type 6/Stype 41)
Item.512511.1,乘胜追击,Victorious Pursuit,理性爆発,승리의 맹공,乘勝追擊,Item.json (Type 6/Stype 41)
Item.512512.1,针锋相对,Tit-for-Tat,寒波襲来,정면 승부,針鋒相對,Item.json (Type 6/Stype 41)
Item.512513.1,绝地逆转,Desperate Counterattack,形勢逆転,절체절명의 역전,絕地逆轉,Item.json (Type 6/Stype 41)
Item.512521.1,全境冰封,Realm of Frost,氷床展開,빙결 봉인,全境冰封,Item.json (Type 6/Stype 42)
Item.512523.1,局部降雪,Localized Snowfall,極地降雪,부분 강설,局部降雪,Item.json (Type 6/Stype 42)
Item.512524.1,霜冻警告,Frost Warning,霜害警告,서리의 경고,霜凍警告,Item.json (Type 6/Stype 42)
Item.512525.1,凛冬之咬,Winter's Grip,厳冬の牙,혹한의 깨물기,凜冬之咬,Item.json (Type 6/Stype 41)
Item.512526.1,蚀骨之寒,Penetrating Chill,絶対零度,뼈 시리는 추위,蝕骨之寒,Item.json (Type 6/Stype 41)
Item.512527.1,爆裂零度,Crackling Zero,氷塊爆砕,영도 폭발,爆裂零度,Item.json (Type 6/Stype 41)
Item.512528.1,法律之海,Ocean of Law,法律の氷原,법의 바다,法律之海,Item.json (Type 6/Stype 41)
Item.512529.1,救赎之力,Power of Redemption,自己弁護,구원의 힘,救贖之力,Item.json (Type 6/Stype 41)
Item.512530.1,信仰庇佑,Blessing of Faith,家門の力,신앙의 가호,信仰庇佑,Item.json (Type 6/Stype 41)
Item.512531.1,守护之心,Guardian's Heart,弁護士の心,수호의 의지,守護之心,Item.json (Type 6/Stype 41)
Item.512532.1,静默祈愿,Silent Prayer,密かな信念,침묵 속의 기도,靜默祈願,Item.json (Type 6/Stype 41)
Item.512533.1,溯时复苏,Temporal Revival,前進的論証,시간 역행,溯時復甦,Item.json (Type 6/Stype 41)
Item.512541.1,冰蚀漩涡,Ice Vortex,氷渦,얼음의 소용돌이,冰蝕漩渦,Item.json (Type 6/Stype 41)
Item.512542.1,呼啸寒流,Wuthering Cold Snap,唸る寒流,휘몰아치는 한기,呼嘯寒流,Item.json (Type 6/Stype 41)
Item.512543.1,凛霜立斩,Frost Slash,反証論破,서리의 참격,凜霜立斬,Item.json (Type 6/Stype 41)
Item.512601.1,螺旋舞,Spiral Dance,螺旋の舞,나선 스핀,螺旋舞,Item.json (Type 6/Stype 42)
Item.512602.1,片尾曲,Ending Song,最終ステージ,엔딩곡,片尾曲,Item.json (Type 6/Stype 42)
Item.512603.1,协乐诗,Harmony Verse,協演の炎,기쁨의 시가,協樂詩,Item.json (Type 6/Stype 42)
Item.512604.1,他人格,Other Self,分身マジック,또 다른 자아,多重人格,Item.json (Type 6/Stype 42)
Item.512605.1,走位调度,Movement Artistry,ポジショニング,위치 조정,走位調度,Item.json (Type 6/Stype 41)
Item.512606.1,观看心流,Perception of Psyche,反響観察,심연 관찰,觀看心流,Item.json (Type 6/Stype 41)
Item.512607.1,荒诞闹剧,Absurd Follies,増殖マジック,황당한 소동,荒誕鬧劇,Item.json (Type 6/Stype 41)
Item.512608.1,情感宣泄,Emotional Catharsis,読心マジック,감정 분출,情感宣洩,Item.json (Type 6/Stype 41)
Item.512609.1,主人公光环,Hero's Halo,メインキャスト,주인공 버프,主角光環,Item.json (Type 6/Stype 41)
Item.512610.1,契科夫之枪,Chekhov's Arm,イリュージョン,체호프의 총,契訶夫之槍,Item.json (Type 6/Stype 41)
Item.512611.1,节奏加速,Rhythm Surge,フラリッシュ,리듬 가속,節奏加速,Item.json (Type 6/Stype 41)
Item.512612.1,即兴演绎,Impromptu Performance,即興マジック,즉흥 연기,即興表演,Item.json (Type 6/Stype 41)
Item.512613.1,主场压制,Home Court Dominance,観客掌握,전장의 지배자,主場壓制,Item.json (Type 6/Stype 41)
