id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
BdConvertCondition.201.1,音符收集数量大于等于10个,Collect 10 or more Musical Notes,音符を10個以上集める,음표 10개 이상 수집,音符收集數量大於等於10個,BdConvertCondition.json
BdConvertCondition.202.1,音符收集数量大于等于20个,Collect 20 or more Musical Notes,音符を20個以上集める,음표 20개 이상 수집,音符收集數量大於等於20個,BdConvertCondition.json
BdConvertCondition.203.1,音符收集数量大于等于30个,Collect 30 or more Musical Notes,音符を30個以上集める,음표 30개 이상 수집,音符收集數量大於等於30個,BdConvertCondition.json
BdConvertCondition.204.1,音符收集数量大于等于40个,Collect 40 or more Musical Notes,音符を40個以上集める,음표 40개 이상 수집,音符收集數量大於等於40個,BdConvertCondition.json
BdConvertCondition.205.1,音符收集数量大于等于50个,Collect 50 or more Musical Notes,音符を50個以上集める,음표 50개 이상 수집,音符收集數量大於等於50個,BdConvertCondition.json
BdConvertCondition.301.1,收录潜能合计等级大于等于10,Record 5 or more types of Potentials,収集した素質レベル合計が10以上,수집 잠재력 레벨 합계 10 이상,收錄潛能合計等級大於等於10,BdConvertCondition.json
BdConvertCondition.302.1,收录潜能合计等级大于等于15,Record 10 or more types of Potentials,収集した素質レベル合計が15以上,수집 잠재력 레벨 합계 15 이상,收錄潛能合計等級大於等於15,BdConvertCondition.json
BdConvertCondition.303.1,收录潜能合计等级大于等于20,Record 15 or more types of Potentials,収集した素質レベル合計が20以上,수집 잠재력 레벨 합계 20 이상,收錄潛能合計等級大於等於20,BdConvertCondition.json
BdConvertCondition.304.1,收录潜能合计等级大于等于30,Record 20 or more types of Potentials,収集した素質レベル合計が30以上,수집 잠재력 레벨 합계 30 이상,收錄潛能合計等級大於等於30,BdConvertCondition.json
BdConvertCondition.305.1,收录潜能合计等级大于等于35,Record 24 or more types of Potentials,収集した素質レベル合計が35以上,수집 잠재력 레벨 합계 35 이상,收錄潛能合計等級大於等於35,BdConvertCondition.json
BdConvertCondition.401.1,收录2个等级达到2的潜能,Record 2 Potentials ≥ Lv.2,Lv.2以上の素質を2つ集める,레벨 2 이상 잠재력 2종 수집,收錄2個等級達到2的潛能,BdConvertCondition.json
BdConvertCondition.402.1,收录2个等级达到3的潜能,Record 2 Potentials ≥ Lv.3,Lv.3以上の素質を2つ集める,레벨 3 이상 잠재력 2종 수집,收錄2個等級達到3的潛能,BdConvertCondition.json
BdConvertCondition.403.1,收录3个等级达到3的潜能,Record 3 Potentials ≥ Lv.3,Lv.3以上の素質を3つ集める,레벨 3 이상 잠재력 3종 수집,收錄3個等級達到3的潛能,BdConvertCondition.json
BdConvertCondition.404.1,收录3个等级达到4的潜能,Record 3 Potentials ≥ Lv.4,Lv.3以上の素質を4つ集める,레벨 4 이상 잠재력 3종 수집,收錄3個等級達到4的潛能,BdConvertCondition.json
BdConvertCondition.405.1,收录3个等级达到5的潜能,Record 3 Potentials ≥ Lv.5,Lv.3以上の素質を5つ集める,레벨 5 이상 잠재력 3종 수집,收錄3個等級達到5的潛能,BdConvertCondition.json
BdConvertCondition.406.1,收录6个等级达到6的潜能,Record 3 Potentials ≥ Lv.6,Lv.6以上の素質を6つ集める,레벨 6 이상 잠재력 6종 수집,收錄6個等級達到6的潛能,BdConvertCondition.json
BdConvertCondition.501.1,激活任意2个协奏技能,Activate 2 Harmony Skills,任意のアシスト効果を2つ解放する,협주 스킬 2개 활성화,啟動任意2個協奏技能,BdConvertCondition.json
BdConvertCondition.502.1,激活任意3个协奏技能,Activate 3 Harmony Skills,任意のアシスト効果を3つ解放する,협주 스킬 3개 활성화,啟動任意3個協奏技能,BdConvertCondition.json
BdConvertCondition.503.1,激活任意4个协奏技能,Activate 4 Harmony Skills,任意のアシスト効果を4つ解放する,협주 스킬 4개 활성화,啟動任意4個協奏技能,BdConvertCondition.json
BdConvertCondition.504.1,激活任意2个2级或以上的协奏技能,Activate any 2 Harmony Skills ≥ Lv.2.,任意のLv.2以上のアシスト効果を2つ解放する,레벨 2 이상 협주 스킬 2개 활성화,啟動任意2個2級或以上的協奏技能,BdConvertCondition.json
BdConvertCondition.505.1,激活任意3个2级或以上的协奏技能,Activate any 3 Harmony Skills ≥ Lv.2.,任意のLv.2以上のアシスト効果を3つ解放する,레벨 2 이상 협주 스킬 3개 활성화,啟動任意3個2級或以上的協奏技能,BdConvertCondition.json
BdConvertCondition.506.1,激活任意协奏技能,Activate a Harmony Skill,任意のアシスト効果を解放する,임의의 협주 스킬 활성화,啟動任意協奏技能,BdConvertCondition.json
BdConvertCondition.601.1,主控旅人元素属性为「水」,Deploy an Aqua Trekker as the main Trekker,主力巡遊者が「水属性」,메인 여행가의 원소 속성: 「물」,主控旅人元素屬性為「水」,BdConvertCondition.json
BdConvertCondition.602.1,主控旅人元素属性为「火」,Deploy an Ignis Trekker as the main Trekker,主力巡遊者が「火属性」,메인 여행가의 원소 속성: 「불」,主控旅人元素屬性為「火」,BdConvertCondition.json
BdConvertCondition.603.1,主控旅人元素属性为「地」,Deploy a Terra Trekker as the main Trekker,主力巡遊者が「地属性」,메인 여행가의 원소 속성: 「땅」,主控旅人元素屬性為「地」,BdConvertCondition.json
BdConvertCondition.604.1,主控旅人元素属性为「风」,Deploy a Ventus Trekker as the main Trekker,主力巡遊者が「風属性」,메인 여행가의 원소 속성: 「바람」,主控旅人元素屬性為「風」,BdConvertCondition.json
BdConvertCondition.605.1,主控旅人元素属性为「光」,Deploy a Lux Trekker as the main Trekker,主力巡遊者が「光属性」,메인 여행가의 원소 속성: 「빛」,主控旅人元素屬性為「光」,BdConvertCondition.json
BdConvertCondition.606.1,主控旅人元素属性为「暗」,Deploy an Umbra Trekker as the main Trekker,主力巡遊者が「闇属性」,메인 여행가의 원소 속성: 「어둠」,主控旅人元素屬性為[暗],BdConvertCondition.json
BdConvertCondition.607.1,主控旅人元素属性为「地」或「暗」,Deploy a Terra or Umbra Trekker as the main Trekker,主力巡遊者が「地属性」または「闇属性」,메인 여행가의 원소 속성: 「땅」 또는 「어둠」,主控旅人元素屬性為「地」或「暗」,BdConvertCondition.json
BdConvertCondition.608.1,主控旅人元素属性为「风」或「水」,Deploy a Ventus or Aqua Trekker as the main Trekker,主力巡遊者が「風属性」または「水属性」,메인 여행가의 원소 속성: 「바람」 또는 「물」,主控旅人元素屬性為「風」或「水」,BdConvertCondition.json
BdConvertCondition.609.1,主控旅人元素属性为「暗」或「水」,Main Trekker Element is Umbra or Aqua,主力巡遊者が「闇属性」または「水属性」,메인 여행가의 원소 속성: 「어둠」 또는 「물」,主控旅人元素屬性為「暗」或「水」,BdConvertCondition.json
BdConvertCondition.610.1,主控旅人元素属性为「光」或「暗」,Main Trekker Element is Lux or Umbra,主力巡遊者が「光属性」または「闇属性」,메인 여행가의 원소 속성: 「빛」 또는 「어둠」,主控旅人元素屬性為「光」或「暗」,BdConvertCondition.json
BdConvertCondition.611.1,主控旅人元素属性为「地」或「光」,Deploy a Terra or Lux Trekker as the Main Trekker,主力巡遊者が「地属性」または「光属性」,메인 여행가의 원소 속성: 「땅」 또는 「빛」,主控旅人元素屬性為「地」或「光」,BdConvertCondition.json
BdConvertCondition.612.1,主控旅人元素属性为「火」或「地」,Deploy an Ignis or Terra Trekker as the Main Trekker,主力巡遊者が「火属性」または「地属性」,메인 여행가의 원소 속성: 「불」 또는 「땅」,主控旅人元素屬性為「火」或「地」,BdConvertCondition.json
BdConvertCondition.613.1,主控旅人元素属性为「水」或「火」,Deploy an Aqua or Ignis Trekker as the Main Trekker,主力巡遊者が「水属性」または「火属性」,메인 여행가의 원소 속성: 「물」 또는 「불」,主控旅人元素屬性為「水」或「火」,BdConvertCondition.json
BdConvertCondition.7011.1,收集至少10个「强攻之音」,Collect Melody of Pummel ×10 or more,「強撃の音符」を10個以上集める,「강공의 소리」 10개 이상 수집,收集至少10個「強攻之音」,BdConvertCondition.json
BdConvertCondition.7012.1,收集至少15个「强攻之音」,Collect Melody of Pummel ×15 or more,「強撃の音符」を15個以上集める,「강공의 소리」 15개 이상 수집,收集至少15個「強攻之音」,BdConvertCondition.json
BdConvertCondition.7013.1,收集至少20个「强攻之音」,Collect Melody of Pummel ×20 or more,「強撃の音符」を20個以上集める,「강공의 소리」 20개 이상 수집,收集至少20個「強攻之音」,BdConvertCondition.json
BdConvertCondition.7021.1,收集至少10个「幸运之音」,Collect Melody of Luck ×10 or more,「幸運の音符」を10個以上集める,「행운의 소리」 10개 이상 수집,收集至少10個「幸運之音」,BdConvertCondition.json
BdConvertCondition.7022.1,收集至少15个「幸运之音」,Collect Melody of Luck ×15 or more,「幸運の音符」を15個以上集める,「행운의 소리」 15개 이상 수집,收集至少15個「幸運之音」,BdConvertCondition.json
BdConvertCondition.7023.1,收集至少20个「幸运之音」,Collect Melody of Luck ×20 or more,「幸運の音符」を20個以上集める,「행운의 소리」 20개 이상 수집,收集至少20個「幸運之音」,BdConvertCondition.json
BdConvertCondition.7041.1,收集至少30个「体力之音」,Collect at least 30 Melodies of Stamina,「体力の音符」を30個以上集める,「체력의 소리」 30개 이상 수집,收集至少30個「體力之音」,BdConvertCondition.json
BdConvertCondition.7051.1,收集至少40个「专注之音」,Collect at least 40 Melodies of Focus,「集中の音符」を40個以上集める,「집중의 소리」 40개 이상 수집,收集至少40個「專注之音」,BdConvertCondition.json
BdConvertCondition.7061.1,收集至少30个「技巧之音」,Collect at least 30 Melodies of Skill,「器用の音符」を30個以上集める,「기술의 소리」 30개 이상 수집,收集至少30個「技巧之音」,BdConvertCondition.json
BdConvertCondition.8001.1,至少1名旅人的元素属性为「水」,Deploy at least 1 Aqua Trekker,「水属性」の巡遊者を1名以上編成,1명 이상 여행가의 원소 속성: 「물」,至少1名旅人的元素屬性為「水」,BdConvertCondition.json
BdConvertCondition.8002.1,至少1名旅人的元素属性为「火」,Deploy at least 1 Ignis Trekker,「火属性」の巡遊者を1名以上編成,1명 이상 여행가의 원소 속성: 「불」,至少1名旅人的元素屬性為「火」,BdConvertCondition.json
BdConvertCondition.8003.1,至少1名旅人的元素属性为「地」,Deploy at least 1 Terra Trekker,「地属性」の巡遊者を1名以上編成,1명 이상 여행가의 원소 속성: 「땅」,至少1名旅人的元素屬性為「地」,BdConvertCondition.json
BdConvertCondition.8004.1,至少1名旅人的元素属性为「风」,Deploy at least 1 Ventus Trekker,「風属性」の巡遊者を1名以上編成,1명 이상 여행가의 원소 속성: 「바람」,至少1名旅人的元素屬性為「風」,BdConvertCondition.json
BdConvertCondition.8005.1,至少1名旅人的元素属性为「光」,Deploy at least 1 Lux Trekker,「光属性」の巡遊者を1名以上編成,1명 이상 여행가의 원소 속성: 「빛」,至少1名旅人的元素屬性為「光」,BdConvertCondition.json
BdConvertCondition.8006.1,至少1名旅人的元素属性为「暗」,Deploy at least 1 Umbra Trekker,「闇属性」の巡遊者を1名以上編成,1명 이상 여행가의 원소 속성: 「어둠」,至少1名旅人的元素屬性為「暗」,BdConvertCondition.json
BdConvertCondition.8011.1,纪录内全部旅人元素属性为「水」,Clear with all Aqua Trekkers in a Record,すべての巡遊者が「水属性」,기록 내 모든 여행가의 원소 속성: 「물」,紀錄內全部旅人元素屬性為[水],BdConvertCondition.json
BdConvertCondition.8012.1,纪录内全部旅人元素属性为「火」,Clear with all Ignis Trekkers in a Record,すべての巡遊者が「火属性」,기록 내 모든 여행가의 원소 속성: 「불」,紀錄內全部旅人元素屬性為[火],BdConvertCondition.json
BdConvertCondition.8013.1,纪录内全部旅人元素属性为「地」,Clear with all Terra Trekkers in a Record,すべての巡遊者が「地属性」,기록 내 모든 여행가의 원소 속성: 「땅」,紀錄內全部旅人元素屬性為[地],BdConvertCondition.json
BdConvertCondition.8021.1,纪录内全部旅人元素属性为「风」,Clear with all Ventus Trekkers in a Record,すべての巡遊者が「風属性」,기록 내 모든 여행가의 원소 속성: 「바람」,紀錄內全部旅人元素屬性為[風],BdConvertCondition.json
BdConvertCondition.8022.1,纪录内全部旅人元素属性为「光」,Clear with all Lux Trekkers in a Record,すべての巡遊者が「光属性」,기록 내 모든 여행가의 원소 속성: 「빛」,紀錄內全部旅人元素屬性為[光],BdConvertCondition.json
BdConvertCondition.8023.1,纪录内全部旅人元素属性为「暗」,Clear with all Umbra Trekkers in a Record,すべての巡遊者が「闇属性」,기록 내 모든 여행가의 원소 속성: 「어둠」,紀錄內全部旅人元素屬性為[暗],BdConvertCondition.json
BdConvertCondition.9011.1,纪录内至少有1名「先锋」定位的旅人,Include at least 1 Vanguard Trekker in a Record,「アタッカー」の巡遊者が1名以上,기록 내 「딜러」 포지션 여행가 1명 이상,紀錄內至少有1名[先鋒]定位的旅人,BdConvertCondition.json
BdConvertCondition.9012.1,纪录内至少有1名「均衡」定位的旅人,Include at least 1 Versatile Trekker in a Record,「バランサー」の巡遊者が1名以上,기록 내 「밸런스」 포지션 여행가 1명 이상,紀錄內至少有1名[均衡]定位的旅人,BdConvertCondition.json
BdConvertCondition.9013.1,纪录内至少有1名「支援」定位的旅人,Include at least 1 Support Trekker in a Record,「サポーター」の巡遊者が1名以上,기록 내 「서포터」 포지션 여행가 1명 이상,紀錄內至少有1名[支援]定位的旅人,BdConvertCondition.json
BdConvertCondition.9021.1,纪录内至少有2名「先锋」定位的旅人,Include at least 2 Vanguard Trekkers in a Record,「アタッカー」の巡遊者が2名以上,기록 내 「딜러」 포지션 여행가 2명 이상,紀錄內至少有2名[先鋒]定位的旅人,BdConvertCondition.json
BdConvertCondition.9022.1,纪录内至少有2名「均衡」定位的旅人,Include at least 2 Versatile Trekkers in a Record,「バランサー」の巡遊者が2名以上,기록 내 「밸런스」 포지션 여행가 2명 이상,紀錄內至少有2名[均衡]定位的旅人,BdConvertCondition.json
BdConvertCondition.9023.1,纪录内至少有2名「支援」定位的旅人,Include at least 2 Support Trekkers in a Record,「サポーター」の巡遊者が2名以上,기록 내 「서포터」 포지션 여행가 2명 이상,紀錄內至少有2名[支援]定位的旅人,BdConvertCondition.json
BdConvertContent.1001.1,递交「极限登峰」级纪录,Uncharted Heights,記録募集中！ 「伝説の巡遊者」級,「극한 등반」 등급 기록 제출,遞交「極限登峰」級紀錄,BdConvertContent.json
BdConvertContent.1002.1,递交「深域探索」级纪录,Deep Dive,記録募集中！ 「ベテラン巡遊者」級,「심연 탐색」 등급 기록 제출,遞交「深域探索」級紀錄,BdConvertContent.json
BdConvertContent.1003.1,递交「浅层调查」级纪录,First Steps,記録募集中！ 「駆け出し巡遊者」級,「표면 조사」 등급 기록 제출,遞交「淺層調查」級紀錄,BdConvertContent.json
BdConvertRewardGroup.1001.1,在「攻略纪录大征集」中累计200攻略积分,Total Clearance Points reach 200 in Call for Best Records,記録大募集で塔覇の証を累計200獲得,「공략 기록 대모집」 중 공략 점수 200 누적,在[攻略紀錄大徵集]中累積200攻略積分,BdConvertRewardGroup.json
BdConvertRewardGroup.1002.1,在「攻略纪录大征集」中累计400攻略积分,Total Clearance Points reach 400 in Call for Best Records,記録大募集で塔覇の証を累計400獲得,「공략 기록 대모집」 중 공략 점수 400 누적,在[攻略紀錄大徵集]中累積400攻略積分,BdConvertRewardGroup.json
BdConvertRewardGroup.1003.1,在「攻略纪录大征集」中累计600攻略积分,Total Clearance Points reach 600 in Call for Best Records,記録大募集で塔覇の証を累計600獲得,「공략 기록 대모집」 중 공략 점수 600 누적,在[攻略紀錄大徵集]中累積600攻略積分,BdConvertRewardGroup.json
BdConvertRewardGroup.1004.1,在「攻略纪录大征集」中累计800攻略积分,Total Clearance Points reach 800 in Call for Best Records,記録大募集で塔覇の証を累計800獲得,「공략 기록 대모집」 중 공략 점수 800 누적,在[攻略紀錄大徵集]中累積800攻略積分,BdConvertRewardGroup.json
BdConvertRewardGroup.1005.1,在「攻略纪录大征集」中累计1000攻略积分,"Total Clearance Points reach 1,000 in Call for Best Records",記録大募集で塔覇の証を累計1000獲得,「공략 기록 대모집」 중 공략 점수 1000 누적,在[攻略紀錄大徵集]中累積1000攻略積分,BdConvertRewardGroup.json
BdConvertRewardGroup.1006.1,在「攻略纪录大征集」中累计1200攻略积分,"Total Clearance Points reach 1,200 in Call for Best Records",記録大募集で塔覇の証を累計1200獲得,「공략 기록 대모집」 중 공략 점수 1200 누적,在[攻略紀錄大徵集]中累積1200攻略積分,BdConvertRewardGroup.json
BdConvertRewardGroup.1007.1,在「攻略纪录大征集」中累计1400攻略积分,"Total Clearance Points reach 1,400 in Call for Best Records",記録大募集で塔覇の証を累計1400獲得,「공략 기록 대모집」 중 공략 점수 1400 누적,在[攻略紀錄大徵集]中累積1400攻略積分,BdConvertRewardGroup.json
BdConvertRewardGroup.1008.1,在「攻略纪录大征集」中累计1600攻略积分,"Total Clearance Points reach 1,600 in Call for Best Records",記録大募集で塔覇の証を累計1600獲得,「공략 기록 대모집」 중 공략 점수 1600 누적,在[攻略紀錄大徵集]中累積1600攻略積分,BdConvertRewardGroup.json
BdConvertRewardGroup.1009.1,在「攻略纪录大征集」中累计1800攻略积分,"Total Clearance Points reach 1,800 in Call for Best Records",記録大募集で塔覇の証を累計1800獲得,「공략 기록 대모집」 중 공략 점수 1800 누적,在[攻略紀錄大徵集]中累積1800攻略積分,BdConvertRewardGroup.json
BdConvertRewardGroup.1010.1,在「攻略纪录大征集」中累计2000攻略积分,"Total Clearance Points reach 2,000 in Call for Best Records",記録大募集で塔覇の証を累計2000獲得,「공략 기록 대모집」 중 공략 점수 2000 누적,在[攻略紀錄大徵集]中累積2000攻略積分,BdConvertRewardGroup.json
BdConvertRewardGroup.1011.1,在「攻略纪录大征集」中累计2200攻略积分,"Total Clearance Points reach 2,200 in Call for Best Records",記録大募集で塔覇の証を累計2200獲得,「공략 기록 대모집」 중 공략 점수 2200 누적,在[攻略紀錄大徵集]中累積2200攻略積分,BdConvertRewardGroup.json
BdConvertRewardGroup.1012.1,在「攻略纪录大征集」中累计2400攻略积分,"Total Clearance Points reach 2,400 in Call for Best Records",記録大募集で塔覇の証を累計2400獲得,「공략 기록 대모집」 중 공략 점수 2400 누적,在[攻略紀錄大徵集]中累積2400攻略積分,BdConvertRewardGroup.json
EventOptions.10101.1,消耗100，获得1个随机普通潜能,Spend ×100 to obtain random Common Potential ×1,を100枚消費し、素質（金）をランダムで1個獲得する,"100 소모, 1개의 랜덤 일반 잠재력 획득",消耗100，隨機獲得1個普通潛能,EventOptions.json
EventOptions.10102.1,消耗120，获得1个随机潜能,Spend ×120 to obtain random Potential ×1,を120枚消費し、素質をランダムで1個獲得する,"120 소모, 1개의 랜덤 잠재력 획득",消耗120，隨機獲得1個潛能,EventOptions.json
EventOptions.10103.1,获得30,Obtain ×30,を30枚獲得する,30 획득,獲得30,EventOptions.json
EventOptions.10201.1,消耗120，获得1个随机援护潜能,Spend ×120 to obtain random Support Potential ×1,を120枚消費し、支援素質をランダムで1個獲得する,"120 소모, 1개의 랜덤 지원 잠재력 획득",消耗120，隨機獲得1個援護潛能,EventOptions.json
EventOptions.10202.1,消耗160，获得1个随机主控潜能,Spend ×160 to obtain random Main Potential ×1,を160枚消費し、主力素質をランダムで1個獲得する,"160 소모, 1개의 랜덤 메인 잠재력 획득",消耗160，隨機獲得1個主控潛能,EventOptions.json
EventOptions.10203.1,消耗200，获得1个随机稀有潜能,Spend ×200 to obtain random Rare Potential ×1,を200枚消費し、素質（虹）をランダムで1個獲得する,"200을 소모하고, 랜덤 희귀 잠재력 1개를 획득",消耗200，隨機獲得1個稀有潛能,EventOptions.json
EventOptions.10301.1,消耗5个随机音符，获得150,Spend random Musical Note ×5 to obtain ×150,音符をランダムで5個消費し、を150枚獲得する,"랜덤 소리 5개 소모, 150 획득",消耗5個隨機音符，獲得150,EventOptions.json
EventOptions.10401.1,消耗10个随机音符，获得1个随机稀有潜能,Spend random Musical Note ×10 to obtain random Rare Potential ×1,音符をランダムで10個消費し、素質（虹）をランダムで1個獲得する,"랜덤 소리 10개 소모, 랜덤 희귀 잠재력 1개를 획득",消耗10個隨機音符，隨機獲得1個稀有潛能,EventOptions.json
EventOptions.10501.1,50%概率获得200，50%概率失去100,"50% chance to obtain ×200, 50% chance to lose ×100",以下のいずれかを得る。を200枚獲得（50％）/を100枚失う（50％）,"50% 확률로 200 획득, 50% 확률로 100 차감",50%機率獲得200，50%機率失去100,EventOptions.json
EventOptions.10502.1,30%概率获得650，70%概率失去200,"30% chance to obtain ×650, 70% chance to lose ×200",以下のいずれかを得る。を650枚獲得（30％）/を200枚失う（70％）,"30% 확률로 650 획득, 70% 확률로 200 차감",30%機率獲得650，70%機率失去200,EventOptions.json
EventOptions.10602.1,消耗40%最大生命，获得1个随机普通潜能,Spend 40% Max HP to obtain random Common Potential ×1,最大HPを40%消費し、素質（金）をランダムで1個獲得する,"최대 HP의 40% 소모, 1개의 랜덤 일반 잠재력 획득",消耗40%最大生命值，隨機獲得1個普通潛能,EventOptions.json
EventOptions.10701.1,获得5个强攻之音,Obtain Melody of Pummel ×5,強撃の音符を5個獲得する,강공의 소리 5개 획득,獲得5個強攻之音,EventOptions.json
EventOptions.10702.1,获得5个幸运之音,Obtain Melody of Luck ×5,幸運の音符を5個獲得する,행운의 소리 5개 획득,獲得5個幸運之音,EventOptions.json
EventOptions.10703.1,获得5个暴发之音,Obtain Melody of Burst ×5,爆発の音符を5個獲得する,폭발의 소리 5개 획득,獲得5個暴發之音,EventOptions.json
EventOptions.10704.1,获得5个体力之音,Obtain Melody of Stamina ×5,体力の音符を5個獲得する,체력의 소리 5개 획득,獲得5個體力之音,EventOptions.json
EventOptions.10705.1,获得5个专注之音,Obtain Melody of Focus ×5,集中の音符を5個獲得する,집중의 소리 5개 획득,獲得5個專注之音,EventOptions.json
EventOptions.10706.1,获得5个技巧之音,Obtain Melody of Skill ×5,器用の音符を5個獲得する,기술의 소리 5개 획득,獲得5個技巧之音,EventOptions.json
EventOptions.10707.1,获得5个绝招之音,Obtain Melody of Ultimate ×5,必殺の音符を5個獲得する,필살기의 소리 5개 획득,獲得5個絕招之音,EventOptions.json
EventOptions.10708.1,获得5个随机音符,Obtain random Musical Note ×5,音符をランダムで5個獲得する,랜덤 소리 5개 획득,獲得5個隨機音符,EventOptions.json
EventOptions.10801.1,消耗140，获得10个强攻之音,Spend ×140 to obtain Melody of Pummel ×10,を140枚消費し、強撃の音符を10個獲得する,"140 소모, 10개의 강공의 소리 획득",消耗140，獲得10個強攻之音,EventOptions.json
EventOptions.10802.1,消耗140，获得10个幸运之音,Spend ×140 to obtain Melody of Luck ×10,を140枚消費し、幸運の音符を10個獲得する,"140 소모, 10개의 행운의 소리 획득",消耗140，獲得10個幸運之音,EventOptions.json
EventOptions.10803.1,消耗140，获得10个暴发之音,Spend ×140 to obtain Melody of Burst ×10,を140枚消費し、爆発の音符を10個獲得する,"140 소모, 10개의 폭발의 소리 획득",消耗140，獲得10個暴發之音,EventOptions.json
EventOptions.10804.1,消耗140，获得10个体力之音,Spend ×140 to obtain Melody of Stamina ×10,を140枚消費し、体力の音符を10個獲得する,"140 소모, 10개의 체력의 소리 획득",消耗140，獲得10個體力之音,EventOptions.json
EventOptions.10805.1,消耗140，获得10个专注之音,Spend ×140 to obtain Melody of Focus ×10,を140枚消費し、集中の音符を10個獲得する,"140 소모, 10개의 집중의 소리 획득",消耗140，獲得10個專注之音,EventOptions.json
EventOptions.10806.1,消耗140，获得10个技巧之音,Spend ×140 to obtain Melody of Skill ×10,を140枚消費し、器用の音符を10個獲得する,"140 소모, 10개의 기술의 소리 획득",消耗140，獲得10個技巧之音,EventOptions.json
EventOptions.10807.1,消耗140，获得10个绝招之音,Spend ×140 to obtain Melody of Ultimate ×10,を140枚消費し、必殺の音符を10個獲得する,"140 소모, 10개의 필살기의 소리 획득",消耗140，獲得10個絕招之音,EventOptions.json
EventOptions.10808.1,消耗90，获得10个随机音符,Spend ×90 to obtain random Musical Note ×10,を90枚消費し、音符をランダムで10個獲得する,"90 소모, 10개의 랜덤 소리 획득",消耗90，獲得10個隨機音符,EventOptions.json
EventOptions.10901.1,50%获得100，50%获得1个随机潜能,"50% chance to obtain ×100, 50% chance to obtain random Potential ×1",以下のいずれかを得る。を100枚獲得（50％）/素質をランダムで1個獲得（50％）,"50% 확률로 100 획득, 50% 확률로 1개의 랜덤 잠재력 획득",50%機率獲得100，50%機率隨機獲得1個潛能,EventOptions.json
EventOptions.11001.1,50%获得120，50%获得1个随机稀有潜能,"50% chance to obtain ×120, 50% chance to obtain random Rare Potential ×1",以下のいずれかを得る。を120枚獲得（50％）/素質（虹）をランダムで1個獲得（50％）,"50% 확률로 120 획득, 50% 확률로 1개의 랜덤 희귀 잠재력 획득",50%機率獲得120，50%機率隨機獲得1個稀有潛能,EventOptions.json
EventOptions.11002.1,消耗160，获得1个随机稀有潜能,Spend ×160 to obtain random Rare Potential ×1,を160枚消費し、素質（虹）をランダムで1個獲得する,"160 소모, 1개의 랜덤 희귀 잠재력 획득",消耗160，隨機獲得1個稀有潛能,EventOptions.json
EventOptions.11101.1,恢复20%生命,Recover 20% HP,HPを20%回復する,HP 20% 회복,恢復20%生命值,EventOptions.json
EventOptions.11102.1,消耗20%生命，获得1个随机普通潜能,Spend 20% HP to obtain random Common Potential ×1,HPを20%消費し、素質（金）をランダムで1個獲得する,"HP 20%를 소모, 랜덤 일반 잠재력 획득 1개를 획득",消耗20%生命值，隨機獲得1個普通潛能,EventOptions.json
EventOptions.11202.1,消耗30%生命，获得1个随机潜能,Spend 30% HP to obtain random Potential ×1,HPを30％消費し、素質をランダムで1個獲得する,"HP 30%를 소모, 랜덤 잠재력 1개를 획득",消耗30%生命值，隨機獲得1個潛能,EventOptions.json
EventOptions.11303.1,消耗50%生命，获得1个随机稀有潜能,Spend 50% HP to obtain random Rare Potential ×1,HPを50％消費し、素質（虹）をランダムで1個獲得する,"50% HP 소모, 1개의 랜덤 희귀 잠재력 획득",消耗50%生命值，隨機獲得1個稀有潛能,EventOptions.json
EventOptions.12001.1,消耗50，获得5个随机音符,Spend ×50 to obtain random Musical Note ×5,を50枚消費し、音符をランダムで5個獲得する,"50 소모, 랜덤 소리 5개 획득",消耗50，獲得5個隨機音符,EventOptions.json
EventOptions.12101.1,消耗100，获得1个随机潜能,Spend ×100 to obtain random Potential ×1,を100枚消費し、素質をランダムで1個獲得する,"100 소모, 1개의 랜덤 잠재력 획득",消耗100，隨機獲得1個潛能,EventOptions.json
EventOptions.12201.1,消耗180，获得1个随机稀有潜能,Spend ×180 to obtain random Rare Potential ×1,を180枚消費し、素質（虹）をランダムで1個獲得する,"180을 소모하고, 랜덤 희귀 잠재력 1개를 획득",消耗180，隨機獲得1個稀有潛能,EventOptions.json
EventOptions.12301.1,消耗50，恢复20%生命,Spend ×50 to recover 20% HP,を50枚消費し、HPを20%回復する,"50 소모, HP 20% 회복",消耗50，恢復20%生命值,EventOptions.json
EventOptions.12302.1,消耗30%最大生命，获得1个随机潜能,Spend 30% Max HP to obtain random Potential ×1,最大HPを30％消費し、素質をランダムで1個獲得する,"최대 HP의 30% 소모, 1개의 랜덤 잠재력 획득",消耗30%最大生命值，隨機獲得1個潛能,EventOptions.json
EventOptions.12601.1,获得1个随机援护角色的普通潜能,Obtain random Common Potential ×1 for a support Trekker,支援巡遊者の素質（金）をランダムで1個獲得する,랜덤 1개의 지원 캐릭터 일반 잠재력 획득,隨機獲得1個援護角色的普通潛能,EventOptions.json
EventOptions.12701.1,获得1个随机援护角色潜能,Obtain random Potential ×1 for a support Trekker,支援巡遊者の素質をランダムで1個獲得する,랜덤 1개의 지원 캐릭터 잠재력 획득,隨機獲得1個援護角色潛能,EventOptions.json
