id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
SecondarySkill.4050201.1,幕后祝酒,A Toast Behind the Scenes,黒幕の祝杯,무대 뒤 축배,幕後祝酒,SecondarySkill.json
SecondarySkill.4051101.1,开始「对话」,Start Conversation,星空のロマン,「대화」 시작,開始「對話」,SecondarySkill.json
SecondarySkill.4051201.1,彼此理解,Mutual Understanding,一条の光,서로의 이해,彼此理解,SecondarySkill.json
SecondarySkill.4052101.1,幻想星穹,Sky of Fantasy,星空のおとぎ話,환상의 별하늘,幻想星穹,SecondarySkill.json
SecondarySkill.4052201.1,建造蓝图,Construction Blueprint,天才の設計図,제작 설계도,建造藍圖,SecondarySkill.json
SecondarySkill.4053101.1,喵神凯旋,Meowth's Triumph,ネコ神の凱旋,야옹신의 승리,喵神凱旋,SecondarySkill.json
SecondarySkill.4053201.1,黑暗庆典,Dark Ceremony,漆黒の式典,암흑의 축제,黑暗慶典,SecondarySkill.json
SecondarySkill.4054101.1,发条华尔兹,Clockwork Waltz,ネジ巻きワルツ,태엽 인형의 왈츠,發條華爾滋,SecondarySkill.json
SecondarySkill.4054201.1,交响乐盒,Symphony Box,友情のメモリア,교향곡 오르골,交響樂盒,SecondarySkill.json
SecondarySkill.4055101.1,碧海回音,Azure Echo,蒼海のプリズム,푸른 바다의 메아리,碧海回音,SecondarySkill.json
SecondarySkill.4055201.1,白沙映日,Sun-Kissed Sands,陽光照らす白浜,하얀 모래에 비친 햇빛,白沙映日,SecondarySkill.json
SecondarySkill.4056101.1,夏日私语,Summer Time Whispers,流水のささやき,여름의 귓속말,夏日私語,SecondarySkill.json
SecondarySkill.4056201.1,夏屿轻歌,Summer Isle Song,島のハミング,가벼운 여름의 노래,夏嶼輕歌,SecondarySkill.json
SecondarySkill.4057101.1,踏浪而行,Wave Riding,ライドウェーブ,파도를 따라,踏浪而行,SecondarySkill.json
SecondarySkill.4057201.1,独自远航,Solo Voyage,ヴォヤージュ,홀로 나선 먼 바다,獨自遠航,SecondarySkill.json
SecondarySkill.4058101.1,欢腾激浪,Joyful Wave,ライジングサージ,환희의 격랑,歡騰激浪,SecondarySkill.json
SecondarySkill.4058201.1,热情不减,Undying Passion,ホワイトキャップ,식지 않는 열정,熱情不減,SecondarySkill.json
SecondarySkill.4059101.1,梦想之翼,Wings of Dream,夢の翼,꿈의 날개,夢想之翼,SecondarySkill.json
SecondarySkill.4059201.1,未来之声,Voice of the Future,未来への飛翔,미래의 소리,未來之聲,SecondarySkill.json
SecondarySkill.4060101.1,光辉道路,Path of Radiance,祝福の追い風,빛의 길,光輝道路,SecondarySkill.json
SecondarySkill.4060201.1,远大前途,Bright Prospects,輝かしい未来,원대한 앞길,遠大前程,SecondarySkill.json
Skill.100010302.1,共振鸣火,Pulsing Cinder,散火の舞,공진의 번쩍임,共振鳴火,Skill.json
Skill.100010303.1,优势火力,Dominant Firepower,超火力,압도적인 화력,優勢火力,Skill.json
Skill.100010702.1,圣盾强护,Aegis Protection,聖盾の守護,신성 방패의 보호,聖盾強護,Skill.json
Skill.100010703.1,正义调停,Aegis Intervention,正義の調停,정의의 중재,正義調停,Skill.json
Skill.100011102.1,凛霜道标,Frozen Path,氷の道標,서리의 길잡이,凜霜道標,Skill.json
Skill.100011103.1,坚冰涌阵,Glacial Eruption,氷河の躍動,얼음 요새 붕괴,堅冰湧陣,Skill.json
Skill.100011202.1,迅风闪,Sonic Slash,破岩斬,신풍섬,迅風閃,Skill.json
Skill.100011203.1,风闪破,Windflash Break,風閃破,칼바람 섬광,風閃破,Skill.json
Skill.100011502.1,残影幻爆,Phantom Blast,かげおに,잔영의 폭발,殘影幻爆,Skill.json
Skill.100011503.1,耀星追猎,Starflare Pursuit,アバランチ・スラッシュ,성휘 사냥,耀星追獵,Skill.json
Skill.100012002.1,风云无常,Erratic Weather,風雲無常,변화무쌍,風雲無常,Skill.json
Skill.100012003.1,尘风之星,Dustwind Star,塵風の星,모랫바람의 별,塵風之星,Skill.json
Skill.100012502.1,冰锋舞,Freezing Swirl,氷鋒斧踏,얼음 칼날의 춤,冰鋒舞,Skill.json
Skill.100012503.1,霜华绽,Frost Bloom,霜華乱咲,서리꽃 만개,霜華綻,Skill.json
Skill.100012702.1,浪潮,Rising Tide,フーリアマリス,거센 파도,浪潮,Skill.json
Skill.100012703.1,飞花,Flying Blossoms,フロスアクア,낙화,飛花,Skill.json
Skill.100013002.1,霖雨·追击,Rain Call: Volley Chase,パペットキャンペーン,장마·추격,霖雨·追擊,Skill.json
Skill.100013003.1,绽蓝之夜,Azure Night,速達サービス,푸른 빛의 밤,綻藍之夜,Skill.json
Skill.100013202.1,爆星连打,Starbreaker Barrage,勝！爆星の連撃,성운 콤보,爆星連打,Skill.json
Skill.100013203.1,浪扫尘星,Tidal Sweep,義！煌星の激流,파도 속 별가루,浪掃塵星,Skill.json
Skill.100013302.1,疾风绽放,Blooming Draught,烈華の風刃,질풍의 만개,疾風綻放,Skill.json
Skill.100013303.1,落英缤纷,Bouquet Blast,散華の夢,꽃잎의 춤사위,落英繽紛,Skill.json
Skill.100013402.1,炎能灌注,Ignis Infusion,フレイムアッパー,불꽃 주입,炎能灌注,Skill.json
Skill.100013403.1,疾步冲拳,Eruption Punch,ストレートフレア,질주의 펀치,疾步衝拳,Skill.json
Skill.100014002.1,兔子派重速切换,Rabbit Pie Tempo Switch,ラボラビチェンジ,라보라비 모드 전환,兔子派重速切換,Skill.json
Skill.100014003.1,兔兔追踪炮,Homing Bunny Volley,サポラビジャベリン,토끼 추적포,兔兔追蹤砲,Skill.json
Skill.100014302.1,风车连舞,Whirling Onslaught,ウィンドミル,풍차의 춤,風車連舞,Skill.json
Skill.100014303.1,风车蹦极,Rolling Bungee,ラッシュブレード,풍차 역격,風車彈跳,Skill.json
Skill.100014402.1,瞬瀑,Water Surge,連段滝,순폭,瞬瀑,Skill.json
Skill.100014403.1,泷闪,Torrent Flash,流閃,여울빛,瀧閃,Skill.json
Skill.100014902.1,即刻处刑,Immediate Execution,執行：断頭の円匙,즉시 처형,即刻處刑,Skill.json
Skill.100014903.1,棘罪地狱,Thorned Inferno,磔刑：緋色の鎖,가시 지옥,棘罪地獄,Skill.json
Skill.100015002.1,雷域滞空,Aerial Suspension,あたしの庭,번개 영역 부유,雷域滯空,Skill.json
Skill.100015003.1,电链镭射,Arc Chain Laser,ライトエギング,전격 사슬,電鏈雷射,Skill.json
Skill.100015502.1,圣汐狂潮,Divine Deluge,レーザーウェイヴ,성스러운 격류,聖汐狂潮,Skill.json
Skill.100015503.1,碧波轮奏,Surfing Rondo,ナミノリラビッツ,푸른 물결의 론도,碧波輪奏,Skill.json
Skill.100015602.1,一击全倒,Clean Sweep,幸運のたまご,원샷 올킬,一擊全倒,Skill.json
Skill.100015603.1,布偶冲锋,Plushie Charge,ぬいぐるみ突撃,인형의 돌격,布偶衝鋒,Skill.json
Skill.100016002.1,水花飞溅,Flying Droplets,飛び散る水しぶき,비산하는 물꽃,水花飛濺,Skill.json
Skill.100016003.1,音波泡沫,Sonic Bubble,ソニックバブル,음파 물거품,音波泡沫,Skill.json
Skill.101000102.1,痛击血仇,Grudge Revenge,リベンジショット,피의 복수,痛擊血仇,Skill.json
Skill.101000103.1,鼠鼠投掷,Shrew Toss,マウススロー,찍찍 투척,鼠鼠投擲,Skill.json
Skill.101000302.1,啃咬法术,Biting Hex,バイトスペル,물어뜯기 주문,啃咬法術,Skill.json
Skill.101000303.1,鼠鼠盟约,Shrew Pact,マウスコベナント,찍찍 맹약,鼠鼠盟約,Skill.json
Skill.101000502.1,猪突猛进,Boar Rush,猪突猛進,저돌적인 맹진,勇往直前,Skill.json
Skill.101000503.1,猛进之牙,Charging Fang,ラッシュファング,돌진하는 이빨,猛進之牙,Skill.json
Skill.101000602.1,狂风席卷,Sweeping Storm,ストームスイープ,광풍의 석권,狂風席捲,Skill.json
Skill.101000603.1,青岚加护,Verdant Aegis,青嵐の加護,푸른 바람의 가호,青嵐加護,Skill.json
Skill.101001502.1,嘭嘭弹,Bam Bam Bomb,ポンポンバレット,펑펑탄,砰砰彈,Skill.json
Skill.101001503.1,嘭嘭疗愈,Bam Bam Cure,ポンポンヒール,펑펑 요법,砰砰療癒,Skill.json
Skill.101001701.1,猫之馈赠,Feline Gift,キャットギフト,고양이의 선물,貓之饋贈,Skill.json
Skill.101001702.1,猫之振奋,Feline Inspiration,キャットレイズ,고양이의 격려,貓之振奮,Skill.json
Skill.101100102.1,跳扑,Pounce,リープアタック,급습,跳撲,Skill.json
Skill.101100103.1,狼嚎,Wolf Howl,ウルフハウル,야수의 포효,狼嚎,Skill.json
Skill.101300102.1,阳春本垒打,Solo Home Run,ソロホームラン,장외 홈런,陽春全壘打,Skill.json
Skill.101300103.1,代打本垒打,Pinch-hit Homer,代打ホームラン,대타 홈런,代打全壘打,Skill.json
Skill.101301102.1,投石,Stone Toss,ストーンスロー,투석,投石,Skill.json
Skill.101301103.1,抛弹,Bomb Toss,ボムスロー,총알 투척,拋彈,Skill.json
Skill.101302102.1,疾风横扫,Cyclone Kick,ウィンドスウィープ,질풍의 휩쓸기,疾風橫掃,Skill.json
Skill.101302103.1,裂地飞沙,Sandblast Slam,アースクエイク,대지 파괴,裂地飛沙,Skill.json
Skill.101303102.1,火箭来袭,Rocket Launch,ロケットストライク,로켓의 습격,火箭來襲,Skill.json
Skill.101303103.1,环爆援护,Explosive Cover,サラウンドバースト,고리 폭발 지원,環爆援護,Skill.json
Skill.101500102.1,抖擞精神,Pump Up,スピリットアップ,정신 번쩍,抖擻精神,Skill.json
Skill.101500103.1,连续爪击,Rending Combo,連続ひっかき,연속 할퀴기,連續爪擊,Skill.json
Skill.101501102.1,剑盾猛攻,Vanguard Strike,シールドコンボ,검과 방패의 맹공,劍盾猛攻,Skill.json
Skill.101501103.1,持盾暴冲,Shield Charge,シールドチャージ,돌격 방패 치기,持盾爆衝,Skill.json
Skill.101700102.1,圣盾庇护,Divine Ward,ホーリーシールド,신성 방패의 가호,聖盾庇護,Skill.json
Skill.101700103.1,裁决重斧,Final Judgment,ジャッジアクス,단죄의 거대 도끼,裁決重斧,Skill.json
Skill.101701102.1,肃清行动,Wipeout,パージ,숙청 작전,肅清行動,Skill.json
Skill.101701103.1,审判之箭,Justice Bolt,審判の矢,심판의 화살,審判之箭,Skill.json
Skill.101702102.1,凯旋驰步,Triumphant Charge,トライアンフ,승리의 행진,凱旋馳步,Skill.json
Skill.101702103.1,祝福祷言,Inspiring Word,ブレッシングプ,축복의 기도,祝福禱言,Skill.json
Skill.101703102.1,万箭齐发,Arrow Volley,マルチアロー,일제 발사,萬箭齊發,Skill.json
Skill.101703103.1,破城重弩,Fortress Ballista,バリスタショット,공성 중노,破城重弩,Skill.json
Skill.10201.13,普攻,Auto Attack,通常攻撃,일반 공격,普攻,Skill.json
Skill.10202.13,闪避,Evasion,回避,회피,閃避,Skill.json
Skill.10203.13,技能1,Skill 1,スキル1,스킬1,技能1,Skill.json
Skill.10204.13,技能2,Skill 2,スキル2,스킬2,技能2,Skill.json
Skill.10205.13,大招,Ultimate,必殺技,필살기,絕招,Skill.json
Skill.10310000.1,二重奏,Duet,デュアルファイア,2중주,二重奏,Skill.json
Skill.10331000.1,烟火摇滚,Fireworks Jam,アークブラスト,로큰롤 불꽃,煙火搖滾,Skill.json
Skill.10332000.1,枪弹圆舞,Bullet Waltz,ファイアロンド,탄환원무,槍彈圓舞,Skill.json
Skill.10340000.1,究极火花,Spark of Finality,アルティメットバーン,궁극의 불꽃,究極火花,Skill.json
Skill.10360000.13,抬枪,Guns Up,かかげる銃,견착,抬槍,Skill.json
Skill.10401.1,普通攻击,Attack,通常攻撃,일반 공격,普通攻擊,Skill.json
Skill.10403.1,急冻方块,Cryo Cubes,*****,얼음 블록,急凍方塊,Skill.json
Skill.10405.1,冰暴演绎,Tempest Concert,*****,빙폭 연기,冰暴演繹,Skill.json
Skill.10503.13,冲锋斩第一击,Charging Slash 1st Hit,*****,돌진참 제1격,衝鋒斬第一擊,Skill.json
Skill.10504.13,冲锋斩第二击,Charging Slash 2nd Hit,*****,돌진참 제2격,衝鋒斬第二擊,Skill.json
Skill.10505.13,冲锋斩第三击,Charging Slash 3rd Hit,*****,돌진참 제3격,衝鋒斬第三擊,Skill.json
Skill.10506.13,震地,Earth Slam,*****,지진,震地,Skill.json
Skill.10507.13,震地第二击,Earth Slam 2nd Hit,*****,지진 제2격,震地第二擊,Skill.json
Skill.105080101.1,夏洛克时间,Sherlock Time,シャロタイム,샤로 시간,夏洛克時間,Skill.json
Skill.105080102.1,后补夏洛克,Backup Sherlock,バックアップシャロ,보조 샤로,候補夏洛克,Skill.json
Skill.10710000.1,卫队近战式,Guard Style: Melee,護衛隊近接戦闘術,호위대 근접전형,衛隊近戰式,Skill.json
Skill.10740000.1,光荣制裁,Glorious Smite,栄光の審判,영광의 제재,光榮制裁,Skill.json
Skill.10770000.1,冲锋,Charge,猛進,돌진,衝鋒,Skill.json
Skill.10810000.1,魔除烬,Purging Flames,バレットレイン,마도 소멸탄,魔除燼,Skill.json
Skill.10831000.1,破魔之霰,Banishing Barrage,フレイムショット,파멸의 산탄,破魔之霰,Skill.json
Skill.10832000.1,外科手术,Precision Strike,ヘルバースト,외과 수술,外科手術,Skill.json
Skill.10840000.1,横扫万魔,Sweeping Blast,バレットマイスター,마물 무리 소탕,橫掃萬魔,Skill.json
Skill.10870000.13,闪避后冲锋,Dodge and Charge,回避後に突撃,회피 후 돌진,閃避後衝鋒,Skill.json
Skill.109000101.1,猫之疗愈,Feline Healing,猫の癒やし,고양이의 치유,貓之療癒,Skill.json
Skill.109000102.1,猫之加护,Feline Protection,猫の加護,고양이의 가호,貓之加護,Skill.json
Skill.109000201.1,愤怒攻鸡,Furious Drone,アングリーチキン,분노의 싸움닭,憤怒攻雞,Skill.json
Skill.109000202.1,无畏攻鸡,Fearless Drone,決死の突撃,용감한 싸움닭,無畏攻雞,Skill.json
Skill.11010000.1,独步群芳,Blooming Shadows,一輪の華,화려한 자태,獨步群芳,Skill.json
Skill.11020000.1,闪避,Dodge,回避,회피,閃避,Skill.json
Skill.11031000.1,淑影漫舞,Elegant Parade,淑影の舞,우아한 그림자의 춤,淑影漫舞,Skill.json
Skill.11031001.1,冲刺,Sprint,ダッシュ,스퍼트,衝刺,Skill.json
Skill.11031002.1,横扫三连击,3-Sweep Combo,*****,가로 쓸기 3연격,橫掃三連擊,Skill.json
Skill.11031003.1,通用出生,Generic Spawn,*****,공용 출생,通用出生,Skill.json
Skill.11031004.1,通用死亡,Generic Death,*****,공용 사망,通用死亡,Skill.json
Skill.11032000.1,权倾朝夜,Reign of Night,統べる権威,절대 권력의 시간,權傾朝夜,Skill.json
Skill.11032001.1,冲刺,Sprint,*****,스퍼트,衝刺,Skill.json
Skill.11040000.1,亲临指点,Personal Tuition,偉大なる導き,친히 내린 가르침,親臨指點,Skill.json
Skill.11070000.1,疾跑,Dash,*****,빠른 발놀림,疾跑,Skill.json
Skill.11110001.1,流数法,Method of Fluxions,氷塊の嵐,유수법,流數法,Skill.json
Skill.11110002.1,书包砸击,Bag Swing,カバンアタック,책가방 어택,書包砸擊,Skill.json
Skill.11110002.13,近战,Melee,近接戦,근접전,近戰,Skill.json
Skill.11131002.1,霜幕之墙,Wall of Frost,霜幕の壁,서리의 벽,霜幕之牆,Skill.json
Skill.11131003.1,霜华,Frostflare,霜華,서리꽃,霜華,Skill.json
Skill.11132000.1,坚冰涌动,Iceberg Surge,氷河の躍動,얼음의 격류,堅冰湧動,Skill.json
Skill.11140000.1,极地涡旋,Arctic Vortex,極渦展開,극지 소용돌이,極地漩渦,Skill.json
Skill.11160000.13,入场,Entry,入場,입장,入場,Skill.json
Skill.11170000.13,疾跑,Dash,疾走,빠른 발놀림,疾跑,Skill.json
Skill.11210000.1,无名剑术,Nameless Style,無名の剣術,무명 검술,無名劍術,Skill.json
Skill.11220000.13,基础闪避逻辑,Basic Dodge Logic,【No Need】,기본 회피 로직,基礎閃避邏輯,Skill.json
Skill.11231001.13,高速连续挥剑快速攻击。主控技可触发，生成「气旋」,Unleashes a flurry of sword strikes. The Main Skill can trigger and generate a Cyclone.,高速で剣を振り回し、素早く攻撃する。 主力スキルはを発動させることができ、発動させると、旋風を発生させる。,"빠르게 검을 연속으로 휘둘러 공격한다. 메인 스킬이 을 발동할 수 있고, 「선풍」을 생성한다.",高速連續揮劍快速攻擊。主控技可觸發，生成「氣旋」。,Skill.json
Skill.11231002.1,迅风闪二段,Sonic Slash 2nd Hit,破岩斬2段,신풍섬 2단,迅風閃二段,Skill.json
Skill.11231002.13,隐藏技能无描述,"Hidden Skill, no description",【No Need】,숨김 스킬 설명 없음,隱藏技能無描述,Skill.json
Skill.11232000.1,驰风击,Gale Storm,裂風撃,질풍격,馳風擊,Skill.json
Skill.11233001.13,疾跑过渡,Dash Transition,疾走移行,스프린트 전환,疾跑過渡,Skill.json
Skill.11240000.1,裂空断破斩,Skyshatter Rend,空間裂斬,열공단파참,裂空斷破斬,Skill.json
Skill.11270000.13,基础跑步逻辑,Basic Running Logic,【No Need】,기본 달리기 로직,基礎跑步邏輯,Skill.json
Skill.11310000.1,寒雨决,Chilling Drizzle,寒流連波,한우결,寒雨決,Skill.json
Skill.11331001.1,转云推波,Rising Tides,白浪大渦,구름과 파도의 흐름,轉雲推波,Skill.json
Skill.11331002.13,无,None,なし,없음,無,Skill.json
Skill.11332000.1,仗剑登瀑,Aqua Aide,登竜剣戟,폭포 등반,仗劍登瀑,Skill.json
Skill.11340000.1,御水诀,Flood Mantra,激流旋斬,어수결,御水訣,Skill.json
Skill.11410000.1,全自动扳机,Full-Auto Trigger,オートトリガー,전자동 방아쇠,全自動扳機,Skill.json
Skill.11431000.1,狙击作战,Sniper Operation,パイロディザスター,저격 작전,狙擊作戰,Skill.json
Skill.11432000.1,快速突击,Blitz Assault,ファントムロール,빠른 돌격,快速突擊,Skill.json
Skill.11440000.1,暗黑魔眼,Dark Evil Eye,魔眼解放,암흑의 마안,暗黑魔眼,Skill.json
Skill.11460000.13,抬枪,Guns Up,銃を構える,견착,抬槍,Skill.json
Skill.11470000.13,闪避后冲锋,Dodge and Charge,回避後ダッシュ,회피 후 돌진,閃避後衝鋒,Skill.json
Skill.11510000.1,流星飞矢,Meteor Arrow,アバランチあそび,유성의 화살,流星飛矢,Skill.json
Skill.11531001.1,炽星轮射,Star Barrage,アバランチ・バースト,별빛의 포화,熾星輪射,Skill.json
Skill.11540000.1,天星奔流,Stellar Torrent,アバランチ・デストロイ,몰아치는 별빛,天星奔流,Skill.json
Skill.11600002.13,种子喷射者_出生,Seed Shooter: Birth,シードシューター・生成,시드 슈터_출생,種子噴射者_出生,Skill.json
Skill.11600003.13,种子喷射者_死亡,Seed Shooter: Death,シードシューター・死亡,시드 슈터_사망,種子噴射者_死亡,Skill.json
Skill.11601121.13,种子喷射者_攻击,Seed Shooter: Attack,シードシューター・攻撃,시드 슈터_공격,種子噴射者_攻擊,Skill.json
Skill.11610000.1,萌芽炮弹,Sprout Bomb,種蒔きバンバン！,새싹 포탄,萌芽炮彈,Skill.json
Skill.11631000.1,麦豆回旋,Bean Cyclone,種蒔き乱舞！,콩알 회오리,麥豆迴旋,Skill.json
Skill.11632000.1,百花齐放,Floral Storm,種蒔きシャワー！,꽃들의 전쟁,百花齊放,Skill.json
Skill.11640000.1,丰收狂想曲,Harvest Rhapsody,食べものは渡さない！,풍작의 랩소디,豐收狂想曲,Skill.json
Skill.11710000.1,雷惊电绕,Thunder Palm,閃光連撃,번개의 경고,雷驚電繞,Skill.json
Skill.11731000.1,轰雷掣电,Thunder Strike,轟雷一閃,번개 폭격,轟雷掣電,Skill.json
Skill.11732000.1,鸣雷云闪,Static Discharge,雷鳴招福,구름 뒤 섬광,鳴雷雲閃,Skill.json
Skill.11740000.1,麟啸咤九天,Roar of the Qilin,麒麟招来,기린의 포효,麟嘯吒九天,Skill.json
Skill.11810000.1,夜刃挥斩,Midnight Cleave,ナハトリーパー,밤의 칼날,夜刃輝斬,Skill.json
Skill.11831000.1,黯影交错,Sleight of Scythe,クロイツシャドウ,그림자의 교차,黯影交錯,Skill.json
Skill.11832000.1,骨牢禁锢,Bone Chain,クノッヘンプリズン,뼈 감옥,骨牢禁錮,Skill.json
Skill.11840000.1,寂灭收割,Void Reaper,アインザムエルンテ,적멸의 수확,寂滅收割,Skill.json
Skill.11910000.1,花漫落,Flowers Scatter,日輪草・乱裂,흩날리는 꽃비,花漫落,Skill.json
Skill.11931000.1,花风舞,Flowers Dance,日輪草・風舞,꽃바람의 춤,花風舞,Skill.json
Skill.11932000.1,花未凋,Flowers Bloom,日輪草・花盛,시들지 않은 꽃,花未凋,Skill.json
Skill.11940000.1,花镜月,Flowers Thrice,日輪草・鏡月,화경월,花鏡月,Skill.json
Skill.11940000.13,产生分身协助战斗。分身可触发，产生「绽放」,Generates clones that attack enemies. The clones can trigger and create a Blossom.,分身を召喚して一緒に戦う。分身はを発動させることができ、発動させると、満開を発生させる。,"분신이 생성되어 전투를 돕는다. 분신이 을 발동할 수 있고, 「만개」를 생성한다.",產生分身協助戰鬥。分身可觸發，產生「綻放」。,Skill.json
Skill.11940001.1,普攻飞镖一套,Auto Attack Darts,【No Need】,일반 공격 표창 1세트,普攻飛鏢一組,Skill.json
Skill.11940001.13,怪物技能无需描述,"Monster Skill, no description",【No Need】,몬스터 스킬 설명 불필요,怪物技能無需描述,Skill.json
Skill.11940002.1,不弹射向日葵飞镖,Sunflower shuriken with no bounce,【No Need】,튕기지 않는 해바라기 표창,不彈射向日葵飛鏢,Skill.json
Skill.11940003.1,飞镖直线齐射,Darts straight line volley,【No Need】,직선 표창 투척,飛鏢直線齊射,Skill.json
Skill.11940004.1,范围刀扇,Area Fan-blades,【No Need】,범위 칼날 부채,範圍刀扇,Skill.json
Skill.11940005.1,出生表演,Spawn Scene,【No Need】,출생 연출,出生表演,Skill.json
Skill.11940006.13,死亡表演,Death Scene,【No Need】,사망 연출,死亡表演,Skill.json
Skill.12010000.1,朔风连弹,Gush Shots,エアショット,삭풍연탄,朔風連彈,Skill.json
Skill.12031000.1,翠星环行,Verdant Shroud,ラウンドローレル,별의 순환,翠星環行,Skill.json
Skill.12032000.1,尘风伴星,Laurel Halo,ウィンドフラワー,바람 옆의 별,塵風伴星,Skill.json
Skill.12040000.1,星环风暴,Double Tempest,ゲイルヴォーテクス,성환 폭풍,星環風暴,Skill.json
Skill.12070000.13,基础跑步逻辑,Basic Running Logic,基本のランニング論理,기본 달리기 로직,基礎跑步邏輯,Skill.json
Skill.12310000.1,伶牙俐齿,Fierce Bite,がりがりこうげき,화려한 입담,伶牙俐齒,Skill.json
Skill.12331000.1,嘭嘭飞弹,Puffloon Spits,ばんばんばくだん,펑펑 비탄,嘭嘭飛彈,Skill.json
Skill.12331001.1,普攻飞弹,Auto Attack Projectile,【No Need】,일반 공격 투사체,普攻飛彈,Skill.json
Skill.12332000.1,驻足逆风,Wind Barrier,かぜのあしどめ,역풍의 주둔,駐足逆風,Skill.json
Skill.12340000.1,原野之唤,Call of the Wild,やせいのこえ,들판의 부름,原野之喚,Skill.json
Skill.12510000.1,理性裁剪,Power of Reason,激情戦斧,이성 재단,理性裁剪,Skill.json
Skill.12540000.1,凌花挽歌,Elegy of Frost,氷雪挽歌,시린 꽃의 만가,凌花輓歌,Skill.json
Skill.12610000.1,三幕式,Three-Act Show,テルツェット,3막 구조,三幕式,Skill.json
Skill.12631000.1,登台暖场,Hat Toss,オーベルトゥーラ,무대의 열기,登台暖場,Skill.json
Skill.12632000.1,伴舞焰蝶,Flutter Flare,フィアンバレー,춤추는 불꽃의 나비,伴舞焰蝶,Skill.json
Skill.12640000.1,天火涅槃,Undying Phoenix,フィニーチェアヴェント,천화 열반,天火涅槃,Skill.json
Skill.12710000.1,横斩式,Sweep Slash,スライスラッシュ,횡참식,橫斬式,Skill.json
Skill.12731000.1,飞花潺流,Limpid Stream,フロスアクア,꽃잎과 물결,飛花潺流,Skill.json
Skill.12732000.1,浪潮绝涌,Billowing Tide,フーリアマリス,파도의 절정,浪潮絕湧,Skill.json
Skill.12740000.1,零距凝解斩,Slicing Riptide,ディバイドスプラッシュ,밀착 응결 참격,零距凝解斬,Skill.json
Skill.13010001.1,定位贯穿,Piercing Shot,アイシクルデリバリー,고정 관통,定位貫穿,Skill.json
Skill.13020000.13,闪避,Dodge,*****,회피,閃避,Skill.json
Skill.13031000.1,霖雨追击,Rain Call: Volley Chase,パペットキャンペーン,장마의 추격,霖雨追擊,Skill.json
Skill.13032000.1,穿海连潮,Tide Threader,スプラッシュシュート,바다를 잇는 물결,穿海連潮,Skill.json
Skill.13040000.1,银丝倾泻,Argent Cascade,トーミナスペシャル,은빛의 폭포,銀絲傾瀉,Skill.json
Skill.13210000.1,连打带闪,Bat and Skate,閃光乱舞,연타와 회피,連打帶閃,Skill.json
Skill.13231001.1,胜！爆星连打,Syou: Pulsar Streak,勝！爆星の連撃,승! 폭발하는 별의 연타,勝！爆星連打,Skill.json
Skill.13231002.1,碎星冲击,Star Smash,星砕きの衝撃,쇄성의 충격,碎星衝擊,Skill.json
Skill.13231003.1,流星连打,Meteor Pummel,流星の連撃,유성의 연타,流星連打,Skill.json
Skill.13232000.1,义！浪扫尘星,Gi: Supernova Burst,義！煌星の激流,의! 파도 속 별가루,義！浪掃塵星,Skill.json
Skill.13240000.1,决！叱咤星天,Ketsu: Entropic Convergence,決！星天への叱咤,결! 별하늘에 반기를,決！叱吒星天,Skill.json
Skill.13310000.1,爆裂风弹,Wind Pellets,青嵐の息吹,폭발하는 바람탄,爆裂風彈,Skill.json
Skill.13320000.13,基础闪避逻辑,Basic Dodge Logic,*****,기본 회피 로직,基礎閃避邏輯,Skill.json
Skill.13340000.1,芳香龙卷,Aromatic Tempest,天つ花風,향기의 토네이도,芳香龍捲,Skill.json
Skill.13370000.13,基础跑步逻辑,Basic Running Logic,*****,기본 달리기 로직,基礎跑步邏輯,Skill.json
Skill.13410000.1,拳打脚踢,Blitz Combo,マーシャルヒーツ,맹렬한 타격,拳打腳踢,Skill.json
Skill.13440000.1,封印解除,Blaze Unsealed,バーニングナックル,봉인 해제,封印解除,Skill.json
Skill.13510000.1,彗星连扫,Comet Sweep,流星のように★,혜성의 소탕,彗星連掃,Skill.json
Skill.13531000.1,诡影重重,Pumpka Pummel,代わりによろしく★,기이한 그림자,詭影幢幢,Skill.json
Skill.13531001.1,挥手,Swipe,【No Need】,손짓,揮手,Skill.json
Skill.13531002.1,头撞,Headbutt,【No Need】,박치기,頭錘,Skill.json
Skill.13531003.1,旋风斩,Whirlwind Slash,【No Need】,선풍참,旋風斬,Skill.json
Skill.13531004.1,自爆,Self-Destruct,【No Need】,자폭,自爆,Skill.json
Skill.13532000.1,怪奇门扉,Summoning Circle,真実はすぐそこに★,기괴한 관문,怪奇門扉,Skill.json
Skill.13532000.13,绘出法阵，持续召唤会自爆的。自爆可附加,"Draws a magic circle on the ground, summoning self-exploding . Their explosion can inflict .",方陣を描き、自爆するを召喚し続ける。自爆はを付与できる。,마법진을 그려 자폭하는 을 지속적으로 소환한다. 자폭 시 을 부여할 수 있다.,繪出法陣，持續召喚會自爆的。自爆可附加,Skill.json
Skill.13540000.1,午夜★不眠,Midnight ★ Terror,寝ない子だ～れだ★,자정★불면,午夜★不眠,Skill.json
Skill.13710000.1,战术连式,Tactical Combo,エレガントチェイン,전술 콤보,戰術連招,Skill.json
Skill.13720000.1,艾莉诺闪避,Eleanor's Dodge,*****,엘레노어 회피,埃莉諾閃避,Skill.json
Skill.13731000.1,哨卫展开,Sentry Deployment,フローラルガード,파수꾼 전개,哨衛展開,Skill.json
