id,zh-CN,en-US,ja-JP,ko-KR,zh-TW,src_table
DictionaryDiagram.90020102.1,魔王养成-章节,Tyrant Growth - Chapter,魔王育成-章,마왕 육성 - 챕터,魔王養成-章節,DictionaryDiagram.json
DictionaryDiagram.90030101.1,创业激励基金,Startup Grant,事業支援,창업 지원 패스,創業激勵基金,DictionaryDiagram.json
DictionaryDiagram.90030102.1,尊享补贴,Elite Grant,コースのグレードアップ,프리미엄 지원금,尊享補貼,DictionaryDiagram.json
DictionaryDiagram.90030103.1,营业任务说明,Company Goal,事業目標,영업 임무 설명,營業任務說明,DictionaryDiagram.json
DictionaryDiagram.90030104.1,等级购买及奖励说明,Level Purchase & Reward Notes,レベル購入と報酬,레벨 구매 및 보상 안내,等級購買及獎勵說明,DictionaryDiagram.json
DictionaryEntry.100101.1,旅人概述,Trekker Description,巡遊者,여행가 설명,旅人概述,DictionaryEntry.json
DictionaryEntry.100201.1,升级与进阶,Level-up & Tier-up,レベル,승급과 진급,升級與進階,DictionaryEntry.json
DictionaryEntry.100301.1,技能,Skills,スキル,스킬,技能,DictionaryEntry.json
DictionaryEntry.100601.1,天赋,Talents,心相,특성,天賦,DictionaryEntry.json
DictionaryEntry.100701.1,默契,Affinity,信頼,호감도,默契,DictionaryEntry.json
DictionaryEntry.100801.1,纹章,Emblem,徽章,배지,紋章,DictionaryEntry.json
DictionaryEntry.200101.1,权限等级,Authorization Level,権限レベル,권한 레벨,權限等級,DictionaryEntry.json
DictionaryEntry.200201.1,星塔,Monolith,星ノ塔探索,별의 탑,星塔,DictionaryEntry.json
DictionaryEntry.200202.1,星塔研究,Monolith Research,星ノ塔研究,별의 탑 연구,星塔研究,DictionaryEntry.json
DictionaryEntry.200302.1,潜能预设,Potential Presets,素質プリセット,잠재력 프리셋,潛能預設,DictionaryEntry.json
DictionaryEntry.201001.1,心链,Heartlink,ココチャ,하트챗,心鏈,DictionaryEntry.json
DictionaryEntry.201101.1,干劲,Vigor,やる気,활력,活力,DictionaryEntry.json
DictionaryEntry.201201.1,心危擂台,Menace Arena,無限リング,혼돈의 아레나,心危擂台,DictionaryEntry.json
DictionaryEntry.201301.1,灾变防线,Cataclysm Survivor,骸魔防衛戦,재앙의 전선,災變防線,DictionaryEntry.json
DictionaryEntry.201302.1,灾变防线-战斗,Cataclysm Survivor - Combat,骸魔防衛戦：戦闘,재앙의 전선-전투,災變防線-戰鬥,DictionaryEntry.json
DictionaryEntry.201401.1,真格挑战,Proving Grounds,首領討伐,진리 도전,真格挑戰,DictionaryEntry.json
DictionaryEntry.201501.1,联合讨伐,Boss Blitz,指名手配,연합 토벌,聯合討伐,DictionaryEntry.json
DictionaryEntry.201701.1,猎影合围,Operation: Shadow Siege,連合大捕物帖,쉐도우 헌터,獵影重圍,DictionaryEntry.json
DictionaryEntry.300102.1,纪录,Records,記録,기록,紀錄,DictionaryEntry.json
DictionaryEntry.300103.1,潜能,Potentials,素質,잠재력,潛能,DictionaryEntry.json
DictionaryEntry.300104.1,秘纹,Disc,ロスレコ,레코드,祕紋,DictionaryEntry.json
DictionaryEntry.300105.1,基础操作,Basic Controls,基本操作,기본 조작,基礎操作,DictionaryEntry.json
DictionaryEntry.300106.1,元素印记,Elemental Mark,元素の印,원소 표식,元素印記,DictionaryEntry.json
DictionaryEntry.300107.1,元素属性,Element,元素属性,원소 속성,元素屬性,DictionaryEntry.json
DictionaryEntry.300108.1,韧性,Resilience,ブレイク値,강인함,韌性,DictionaryEntry.json
DictionaryTab.1.1,旅人相关,Trekkers,巡遊者,여행가,旅人相關,DictionaryTab.json
DictionaryTab.2.1,系统玩法,Gameplay,システム,시스템,系統玩法,DictionaryTab.json
DictionaryTab.3.1,战斗相关,Combat,戦闘,전투 관련,戰鬥相關,DictionaryTab.json
DictionaryTopBarEntry.300104.1,音符,Musical Note,音符,소리,音符,DictionaryTopBarEntry.json
DictionaryTopBarEntry.300105.1,普通攻击,Attack,通常攻撃,일반 공격,普通攻擊,DictionaryTopBarEntry.json
DictionaryTopBarEntry.300106.1,主控技能,Main Skill,主力スキル,메인 스킬,主控技能,DictionaryTopBarEntry.json
DictionaryTopBarEntry.300107.1,充能,Energy Charge,チャージ,SP 회복,蓄能,DictionaryTopBarEntry.json
DictionaryTopBarEntry.300108.1,闪避,Evasion,回避,회피,閃避,DictionaryTopBarEntry.json
DictionaryTopBarEntry.300109.1,疾跑,Dash,ダッシュ,빠른 발놀림,疾跑,DictionaryTopBarEntry.json
DictionaryTopBarEntry.300110.1,援护技能,Support Skill,支援スキル,지원 스킬,援護技能,DictionaryTopBarEntry.json
DictionaryTopBarEntry.300111.1,援护绝招,Support Ultimate,支援必殺技,지원 필살기,援護絕招,DictionaryTopBarEntry.json
DictionaryTopBarEntry.300112.1,元素印记,Elemental Mark,印,원소 표식,元素印記,DictionaryTopBarEntry.json
DictionaryTopBarEntry.300114.1,推荐属性,Recommended Element,推奨属性,추천 속성,推薦屬性,DictionaryTopBarEntry.json
DictionaryTopBarEntry.300117.1,元素属性-印记附加,Element: Mark Infliction,元素属性-印付与,원소 속성-표식 부여,元素屬性-印記附加,DictionaryTopBarEntry.json
DictionaryTopBarEntry.300118.1,音符来源,Musical Note Source,音符の入手,소리 획득 경로,音符來源,DictionaryTopBarEntry.json
DictionaryTopBarEntry.300119.1,音符,Musical Notes,音符,소리,音符,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400101.1,幸运寻宝铲,Lucky Treasure Shovel,ラッキーシャベル,행운의 보물찾기,幸運尋寶鏟,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400203.1,游棋保卫战-特殊道具,Chess Defense - Special Item,守れ！星ノ塔-特殊アイテム,스텔라 디펜스-특별 아이템,遊棋保衛戰-特殊道具,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400207.1,游棋保卫战-重量,Chess Defense: Weight,守れ！星ノ塔-重量（エリート）,스텔라 디펜스-중량,遊棋保衛戰-重量,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400222.1,游棋保卫战-灭火,Chess Defense: Extinguish the Fire,守れ！星ノ塔-消化,스텔라 디펜스-화재 진압,遊棋保衛戰-滅火,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400223.1,游棋保卫战-注意首领怪物,Chess Defense: Watch for Boss,守れ！星ノ塔-エリート,스텔라 디펜스-보스 몬스터 주의,遊棋保衛戰-注意首領怪物,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400301.1,甜心梦工坊,Cookie Workshop,クッキーラボ,달콤한 공방,甜心夢工坊,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400401.1,缭乱碎晶球-基础玩法,Bouncing Bumper Bash: Basics,ブロックくずし-遊び方,브릭 크러쉬-기본 플레이,繚亂碎晶球-基礎玩法,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400601.1,豪礼抛物线-基础玩法,Arc of Abundance: Basics,フライングシャロ-遊び方,슈팅 럭키샷-기본 플레이,豪禮拋物線-基礎玩法,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400602.1,豪礼抛物线-道具,Arc of Abundance: Items,フライングシャロ-アイテム,슈팅 럭키샷-아이템,豪禮拋物線-道具,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400604.1,豪礼抛物线-传送门,Arc of Abundance: Teleport Basin,フライングシャロ-転送ポッド,슈팅 럭키샷-워프 포트,豪禮拋物線-傳送門,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400701.1,月华窃梦人—基础玩法,Silver-Veiled Dream Catcher: Basics,月夜を盗む白き影-遊び方,스파이 대작전-기본 플레이,月華竊夢人—基礎玩法,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400702.1,月华窃梦人—提升,Silver-Veiled Dream Catcher: Upgrade,月夜を盗む白き影-レベルアップ,스파이 대작전-버프,月華竊夢人—提升,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400703.1,月华窃梦人—警戒,Silver-Veiled Dream Catcher: Security,月夜を盗む白き影-警戒,스파이 대작전-경계,月華竊夢人—警戒,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400704.1,月华窃梦人—镭射,Silver-Veiled Dream Catcher: Laser,月夜を盗む白き影-レーザー,스파이 대작전-레이저,月華竊夢人—雷射,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400705.1,月华窃梦人—神秘物资,Silver-Veiled Dream Catcher: Mysterious Supplies,月夜を盗む白き影-シークレット物資,스파이 대작전-비밀 물자,月華竊夢人—神祕物資,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400801.1,沁凉补给站—基础玩法,Cooling Supply Station: How to Play,出張、オアシスキッチンカー-遊び方,청량 스테이션-기본 플레이,沁涼補給站—基礎玩法,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400802.1,沁凉补给站—夏日酷饮,Cooling Supply Station: Summer Drinks,出張、オアシスキッチンカー-サマードリンク,청량 스테이션-시원한 여름 드링크,沁涼補給站—夏日酷飲,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400803.1,沁凉补给站—欢乐时光,Cooling Supply Station: Fever Mode,出張、オアシスキッチンカー-FEVER,청량 스테이션-피버 타임,沁涼補給站—歡樂時光,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400804.1,沁凉补给站—无限挑战,Cooling Supply Station: Endless Challenge,出張、オアシスキッチンカー-エンドレス,청량 스테이션-무한 도전,沁涼補給站—無限挑戰,DictionaryTopBarEntry.json
DictionaryTopBarEntry.400901.1,尖兵陷阵,Through Hostile Depths,星界の生存戦略,스텔라 배틀러,尖兵陷陣,DictionaryTopBarEntry.json
DictionaryTopBarEntry.900101.1,日常任务,Daily Task,デイリー任務,일일 임무,每日任務,DictionaryTopBarEntry.json
DictionaryTopBarEntry.900301.1,创业基金,Startup Grant,事業支援,창업 지원 패스,創業基金,DictionaryTopBarEntry.json
EffectDesc.10011.1,能量槽,Energy Bar,SPゲージ,SP 슬롯,能量槽,EffectDesc.json
EffectDesc.10021.1,初始能量,Initial Energy,初期SP,초기 SP,初始能量,EffectDesc.json
EffectDesc.10031.1,回能效率,Energy Regen,SP獲得効率,SP 회복 효율,回能效率,EffectDesc.json
EffectDesc.10041.1,攻击速度,ATK SPD,攻撃速度,공격 속도,攻擊速度,EffectDesc.json
EffectDesc.120001.1,无,None,なし,없음,無,EffectDesc.json
EffectDesc.120011.1,基础攻击,Base ATK,基礎攻撃力,기본 공격,基礎攻擊力,EffectDesc.json
EffectDesc.120012.1,攻击,ATK,攻撃力,공격,攻擊,EffectDesc.json
EffectDesc.120021.1,基础防御,Base DEF,基礎防御力,기본 방어,基礎防禦,EffectDesc.json
EffectDesc.120022.1,防御,DEF,防御力,방어,防禦,EffectDesc.json
EffectDesc.120031.1,基础生命,Base HP,基礎HP,기본 HP,基礎生命值,EffectDesc.json
EffectDesc.120032.1,生命,HP,HP,HP,生命值,EffectDesc.json
EffectDesc.120041.1,命中率,Accuracy,命中率,명중률,命中率,EffectDesc.json
EffectDesc.120051.1,回避率,Evasion,回避率,회피율,迴避率,EffectDesc.json
EffectDesc.120061.1,暴击率,Crit Rate,会心率,치명타율,暴擊率,EffectDesc.json
EffectDesc.120071.1,暴击抵抗,Crit RES,会心耐性,치명타 저항,暴擊抵抗力,EffectDesc.json
EffectDesc.120081.1,暴击伤害,Crit DMG,会心ダメージ,치명타 피해,暴擊傷害,EffectDesc.json
EffectDesc.120101.1,无视防御,Ignore DEF,防御無視,방어 무시,無視防禦,EffectDesc.json
EffectDesc.120111.1,水系抗性,Aqua RES,水属性耐性,물 속성 저항,水系抗性,EffectDesc.json
EffectDesc.120121.1,火系抗性,Ignis RES,火属性耐性,불 속성 저항,火系抗性,EffectDesc.json
EffectDesc.120131.1,地系抗性,Terra RES,地属性耐性,땅 속성 저항,地系抗性,EffectDesc.json
EffectDesc.120141.1,风系抗性,Ventus RES,風属性耐性,바람 속성 저항,風系抗性,EffectDesc.json
EffectDesc.120151.1,光系抗性,Lux RES,光属性耐性,빛 속성 저항,光系抗性,EffectDesc.json
EffectDesc.120161.1,暗系抗性,Umbra RES,闇属性耐性,어둠 속성 저항,暗系抗性,EffectDesc.json
EffectDesc.120231.1,水系穿透,Aqua PEN,水属性耐性貫通,물 속성 관통,水系穿透力,EffectDesc.json
EffectDesc.120241.1,火系穿透,Ignis PEN,火属性耐性貫通,불 속성 관통,火系穿透力,EffectDesc.json
EffectDesc.120251.1,地系穿透,Terra PEN,地属性耐性貫通,땅 속성 관통,地系穿透力,EffectDesc.json
EffectDesc.120261.1,风系穿透,Ventus PEN,風属性耐性貫通,바람 속성 관통,風系穿透力,EffectDesc.json
EffectDesc.120271.1,光系穿透,Lux PEN,光属性耐性貫通,빛 속성 관통,光系穿透力,EffectDesc.json
EffectDesc.120281.1,暗系穿透,Umbra PEN,闇属性耐性貫通,어둠 속성 관통,暗系穿透力,EffectDesc.json
EffectDesc.120291.1,无视水系抗性,Ignore Aqua RES,水属性耐性無視,물 속성 저항 무시,無視水系抗性,EffectDesc.json
EffectDesc.120301.1,无视火系抗性,Ignore Ignis RES,火属性耐性無視,불 속성 저항 무시,無視火系抗性,EffectDesc.json
EffectDesc.120311.1,无视地系抗性,Ignore Terra RES,地属性耐性無視,땅 속성 저항 무시,無視地系抗性,EffectDesc.json
EffectDesc.120321.1,无视风系抗性,Ignore Ventus RES,風属性耐性無視,바람 속성 저항 무시,無視風系抗性,EffectDesc.json
EffectDesc.120331.1,无视光系抗性,Ignore Lux RES,光属性耐性無視,빛 속성 저항 무시,無視光系抗性,EffectDesc.json
EffectDesc.120341.1,无视暗系抗性,Ignore Umbra RES,闇属性耐性無視,어둠 속성 저항 무시,無視暗系抗性,EffectDesc.json
EffectDesc.120351.1,受到水系伤害,Aqua DMG Taken,水属性被ダメ倍率,받는 물 속성 피해,受到的水系傷害,EffectDesc.json
EffectDesc.120361.1,受到火系伤害,Ignis DMG Taken,火属性被ダメ倍率,받는 불 속성 피해,受到的火系傷害,EffectDesc.json
EffectDesc.120371.1,受到地系伤害,Terra DMG Taken,地属性被ダメ倍率,받는 땅 속성 피해,受到的地系傷害,EffectDesc.json
EffectDesc.120381.1,受到风系伤害,Ventus DMG Taken,風属性被ダメ倍率,받는 바람 속성 피해,受到的風系傷害,EffectDesc.json
EffectDesc.120391.1,受到光系伤害,Lux DMG Taken,光属性被ダメ倍率,받는 빛 속성 피해,受到的光系傷害,EffectDesc.json
EffectDesc.120401.1,受到暗系伤害,Umbra DMG Taken,闇属性被ダメ倍率,받는 어둠 속성 피해,受到的暗系傷害,EffectDesc.json
EffectDesc.120411.1,重量,Weight,重量,무게,重量,EffectDesc.json
EffectDesc.120421.1,韧性值,Resilience,ブレイク値,방해 내성,韌性值,EffectDesc.json
EffectDesc.120431.1,破韧效率,Resilience Break Efficiency,ブレイク値貫通効率,방해 내성 무시 효율,破韌效率,EffectDesc.json
EffectDesc.120441.1,护盾值上限,Max Shield,シールド上限,최대 보호막,護盾值上限,EffectDesc.json
EffectDesc.120451.1,护盾穿透,Shield PEN,シールド貫通,보호막 관통,護盾穿透力,EffectDesc.json
EffectDesc.120461.1,移动速度,Movement SPD,移動速度,이동 속도,移動速度,EffectDesc.json
EffectDesc.120491.1,造成伤害,DMG Dealt,与ダメージ,입힌 피해,造成的傷害,EffectDesc.json
EffectDesc.120501.1,伤害,DMG,ダメージ,피해,傷害,EffectDesc.json
EffectDesc.120511.1,最终伤害,Final DMG,最終ダメージ,최종 피해,最終傷害,EffectDesc.json
EffectDesc.120531.1,受到伤害,DMG Taken,被ダメージ,받는 피해,受到的傷害,EffectDesc.json
EffectDesc.120551.1,弱点压制,VUL Exploit,弱点特攻,약점 포착,弱點壓制,EffectDesc.json
EffectDesc.120561.1,普攻伤害,Auto Attack DMG,通常攻撃ダメージ,일반 공격 피해,普攻傷害,EffectDesc.json
EffectDesc.120571.1,技能伤害,Skill DMG,スキルダメージ,스킬 피해,技能傷害,EffectDesc.json
EffectDesc.120581.1,绝招伤害,Ultimate DMG,必殺技ダメージ,필살기 피해,絕招傷害,EffectDesc.json
EffectDesc.120591.1,其他伤害,Other DMG,特殊ダメージ,기타 피해,其他傷害,EffectDesc.json
EffectDesc.120601.1,受到普攻伤害,Auto Attack DMG Taken,通常攻撃被ダメージ,받는 일반 공격 피해,受到的普攻傷害,EffectDesc.json
EffectDesc.120611.1,受到技能伤害,Skill DMG Taken,スキル被ダメージ,받는 스킬 피해,受到的技能傷害,EffectDesc.json
EffectDesc.120621.1,受到绝招伤害,Ultimate DMG Taken,必殺技被ダメージ,받는 필살기 피해,受到的絕招傷害,EffectDesc.json
EffectDesc.120631.1,受到其他伤害,Other DMG Taken,特殊被ダメージ,받는 기타 피해,受到的其他傷害,EffectDesc.json
EffectDesc.120641.1,印记伤害,Mark DMG,印ダメージ,표식 피해,印記傷害,EffectDesc.json
EffectDesc.120651.1,受到印记伤害,Mark DMG Taken,印被ダメージ,받는 표식 피해,受到的印記傷害,EffectDesc.json
EffectDesc.120661.1,仆从伤害,Minion DMG,従者ダメージ,소환물 피해,僕從傷害,EffectDesc.json
EffectDesc.120681.1,衍生物伤害,Derivative DMG,派生物ダメージ,파생물 피해,衍生物傷害,EffectDesc.json
EffectDesc.120701.1,普攻暴击率,Auto Attack Crit Rate,通常攻撃会心率,일반 공격 치명타율,普攻暴擊率,EffectDesc.json
EffectDesc.120711.1,技能暴击率,Skill Crit Rate,スキル会心率,스킬 치명타율,技能暴擊率,EffectDesc.json
EffectDesc.120721.1,绝招暴击率,Ultimate Crit Rate,必殺技会心率,필살기 치명타율,絕招暴擊率,EffectDesc.json
EffectDesc.120731.1,印记暴击率,Mark Crit Rate,印会心率,표식 치명타율,印記暴擊率,EffectDesc.json
EffectDesc.120741.1,仆从暴击率,Minion Crit Rate,従者会心率,소환물 치명타율,僕從暴擊率,EffectDesc.json
EffectDesc.120751.1,衍生物暴击率,Derivative Crit Rate,派生物会心率,파생물 치명타율,衍生物暴擊率,EffectDesc.json
EffectDesc.120771.1,普攻暴击伤害,Normal Attack Crit DMG,通常攻撃会心ダメージ,일반 공격 치명타 피해,普攻暴擊傷害,EffectDesc.json
EffectDesc.120781.1,技能暴击伤害,Skill Crit DMG,スキル会心ダメージ,스킬 치명타 피해,技能暴擊傷害,EffectDesc.json
EffectDesc.120791.1,绝招暴击伤害,Ultimate Crit DMG,必殺技会心ダメージ,필살기 치명타 피해,絕招暴擊傷害,EffectDesc.json
EffectDesc.120801.1,印记暴击伤害,Mark Crit DMG,印会心ダメージ,표식 치명타 피해,印記暴擊傷害,EffectDesc.json
EffectDesc.120811.1,仆从暴击伤害,Minion Crit DMG,従者会心ダメージ,소환물 치명타 피해,僕從暴擊傷害,EffectDesc.json
EffectDesc.120821.1,衍生物暴击伤害,Derivative Crit DMG,派生物会心ダメージ,파생물 치명타 피해,衍生物暴擊傷害,EffectDesc.json
EffectDesc.370011.1,主控能量获取效率,Charge Efficiency (Main),主力SP獲得効率,메인 SP 획득 효율,主控能量獲得效率,EffectDesc.json
EffectDesc.70011.1,普攻等级提升,Auto Attack Level Up,通常攻撃レベル上昇,일반 공격 레벨업,普攻等級提升,EffectDesc.json
EffectDesc.70021.1,主控技能等级提升,Main Skill Level Up,主力スキルレベル上昇,메인 스킬 레벨업,主控技能等級提升,EffectDesc.json
EffectDesc.70031.1,援护技能等级提升,Support Skill Level Up,支援スキルレベル上昇,지원 스킬 레벨업,援護技能等級提升,EffectDesc.json
EffectDesc.70041.1,绝招等级提升,Ultimate Level Up,必殺技レベル上昇,필살기 레벨업,絕招等級提升,EffectDesc.json
EffectDesc.990051.1,等级,Lv.,レベル,레벨,等級,EffectDesc.json
FateCard.98001.1,增大火力·攻击,Firepower Boost: Attack,火力増大・攻撃,화력 강화·공격,增大火力·攻擊,FateCard.json
FateCard.98002.1,增大火力·技能,Firepower Boost: Skill,火力増大・スキル,화력 강화·스킬,增大火力·技能,FateCard.json
FateCard.98003.1,增大火力·绝招,Firepower Boost: Ultimate,火力増大・必殺技,화력 강화·필살기,增大火力·絕招,FateCard.json
FateCard.98004.1,提高转速·技能,RPM Boost: Skill,回転速度上昇・スキル,회전 속도 강화·스킬,提高轉速·技能,FateCard.json
FateCard.98005.1,提高转速·绝招,RPM Boost: Ultimate,回転速度上昇・必殺技,회전 속도 강화·필살기,提高轉速·絕招,FateCard.json
FateCard.98006.1,元素侵蚀,Elemental Corrosion,元素浸食,원소 침식,元素侵蝕,FateCard.json
FateCard.98007.1,高级火力,Advanced Firepower,上級火力,고급 화력,高級火力,FateCard.json
FateCard.98008.1,全面防护,Full Protection,全面防御,전면 방호,全面防護,FateCard.json
FateCard.98009.1,快人一步,One Step Ahead,ひと足先へ,누구보다 빠르게,快人一步,FateCard.json
FateCard.98010.1,致命一击,Fatal Blow,致命の一撃,치명적 일격,致命一擊,FateCard.json
FateCard.98011.1,压力倍增,Double Pressure,ストレス倍増,압박 증가,壓力倍增,FateCard.json
FateCard.98012.1,重启预备,Preparation Reset,再始動の準備,리셋 대기,重啟預備,FateCard.json
FateCard.98013.1,重点演出,Featured Performance,大事なショー,하이라이트,重點演出,FateCard.json
FateCard.98014.1,再接再厉,Relentless Effort,弛まぬ努力,끊임없는 정진,再接再厲,FateCard.json
FateCard.98015.1,表演时间,Show Time,ショータイム,쇼 타임,表演時間,FateCard.json
FateCard.98016.1,添柴加火,Fuel On Fire,火に油,불난 데 부채질,添柴加火,FateCard.json
FateCard.98017.1,以多欺少,Number Advantage,数の暴力,중과부적,以多欺少,FateCard.json
FateCard.98018.1,屹立不倒,Stand Tall,揺るがぬ意志,굳건한 의지,屹立不搖,FateCard.json
FateCard.98019.1,背水一战,Last Stand,背水の陣,배수의 진,背水一戰,FateCard.json
FateCard.98020.1,状态绝佳,Perfect Form,絶好調,최상의 컨디션,狀態絕佳,FateCard.json
FateCard.98021.1,变速齿轮,Change Gear,変速ギア,변속 기어,變速齒輪,FateCard.json
FateCard.98022.1,穷追猛打,Cull the Weak,追い打ち,몰아붙이기,窮追猛打,FateCard.json
FateCard.98023.1,王牌猎手,Ace Hunter,エースハンター,에이스 헌터,王牌獵手,FateCard.json
FateCard.98024.1,清理大师,Master Cleaner,お片付けマスター,정리의 달인,清理大師,FateCard.json
FateCard.98025.1,一鼓作气,Fighting Spirit,ノンストップ,쇠뿔도 단김에,一鼓作氣,FateCard.json
FateCard.98026.1,最后一击,Last Strike,最後の一撃,최후의 일격,最後一擊,FateCard.json
FateCard.98027.1,魔王挑战者,Boss Challenger,魔王への挑戦者,마왕 도전자,魔王挑戰者,FateCard.json
FateCard.98028.1,优势打击,Dominant Strike,攻勢,우세 타격,優勢打擊,FateCard.json
FateCard.98029.1,幸运节奏点,Lucky Rhythm,幸運のリズムポイント,럭키 리듬,幸運時機,FateCard.json
FateCard.98030.1,火花飞溅,Flying Sparks,火花の飛沫,비산하는 불꽃,火花飛濺,FateCard.json
FateCard.98031.1,能量汲取,Energy Drain,SP吸収,에너지 흡수,能量汲取,FateCard.json
FateCard.98032.1,贪婪攻势,Greed Assault,貪欲な攻勢,탐욕적 공세,貪婪攻勢,FateCard.json
FateCard.98033.1,王者姿态,King's Demeanor,王者の姿,왕의 자태,王者姿態,FateCard.json
FateCard.98034.1,精准扫射,Precise Strafing,精密掃射,정밀 사격,精準掃射,FateCard.json
FateCard.98035.1,帽子戏法,Hat-trick,ハットトリック,해트트릭,帽子戲法,FateCard.json
FateCard.98036.1,超级投手,Super Thrower,スーパー投手,슈퍼 투수,超級投手,FateCard.json
FateCard.98037.1,战斗欲望,Battle Lust,闘争本能,전투 욕망,戰鬥慾望,FateCard.json
FateCard.98038.1,抗性·近战,RES: Melee,耐性・近接戦,저항·근거리,抗性·近戰,FateCard.json
FateCard.98039.1,抗性·远程,RES: Ranged,耐性・遠距離,저항·원거리,抗性·遠程,FateCard.json
FateCard.98040.1,反击时刻,Strike Back,反撃の時,반격 시기,反擊時刻,FateCard.json
FateCard.98061.1,战技·普攻冷却,Skill: Auto Attack Cooldown,戦技・クールタイム短縮,기술·일반 공격 쿨타임,戰技·普攻冷卻,FateCard.json
FateCard.98062.1,战技·普攻增伤,Skill: Auto Attack Boost,戦技・ダメージ強化,기술·일반 공격 피해 증가,戰技·普攻增傷,FateCard.json
FateCard.98063.1,战技·伤害抗性,Skill: DMG Resistance,戦技・ダメージ耐性,기술·피해 저항,戰技·傷害抗性,FateCard.json
FateCard.98064.1,战技·伤害提升,Skill: DMG Boost,戦技・ダメージ上昇,기술·피해 증가,戰技·傷害提升,FateCard.json
FateCard.98065.1,战技·重置冷却,Skill: Cooldown Reset,戦技・クールタイムリセット,기술·쿨타임 초기화,戰技·重置冷卻,FateCard.json
FateCard.98066.1,战技·易伤指令,Skill: Vulnerability Command,戦技・ダメージ上昇付与,기술·취약 명령,戰技·易傷指令,FateCard.json
FateCard.98067.1,战技·虚弱指令,Skill: Weakness Command,戦技・弱体化付与,기술·약화 명령,戰技·虛弱指令,FateCard.json
FateCard.98068.1,战技·能量充盈,Skill: Energy Infusion,戦技・SP満タン,기술·에너지 과잉,戰技·能量充盈,FateCard.json
FateCard.98069.1,战技·能量爆破,Skill: Energy Bust,戦技・SPバースト,기술·에너지 폭발,戰技·能量爆破,FateCard.json
FateCard.98070.1,战技·节奏大师,Skill: Master of Rhythm,戦技・リズムマスター,기술·리듬 마스터,戰技·節奏大師,FateCard.json
FateCard.98081.1,庆典·攻击提升,Streak: Attack Boost,撃破・攻撃力上昇,축제·공격력 증가,慶典·攻擊提升,FateCard.json
FateCard.98082.1,庆典·技能冷却,Streak: Skill Cooldown,撃破・スキルクールタイム,축제·스킬 쿨타임,慶典·技能冷卻,FateCard.json
FateCard.98083.1,庆典·恢复生命,Streak: HP Recovery,撃破・HP回復,축제·HP 회복,慶典·恢復生命,FateCard.json
FateCard.98084.1,庆典·绝招充能,Streak: Ultimate Charge,撃破・必殺技チャージ,축제·필살기 충전,慶典·絕招蓄能,FateCard.json
FateCard.98085.1,庆典·暴击提升,Streak: Crit Boost,撃破・会心上昇,축제·치명타 증가,慶典·暴擊提升,FateCard.json
FateCard.98086.1,庆典·普攻增幅,Streak: Auto Attack Boost,撃破・通常攻撃強化,축제·일반 공격 증폭,慶典·普攻增幅,FateCard.json
FateCard.98087.1,庆典·技能增伤,Streak: Skill DMG Boost,撃破・スキルダメージ増加,축제·스킬 피해 증가,慶典·技能增傷,FateCard.json
FateCard.98088.1,庆典·暴击伤害,Streak: Crit DMG,撃破・会心ダメージ増加,축제·치명타 피해,慶典·暴擊傷害,FateCard.json
FateCard.98089.1,庆典·伤害免疫,Streak: DMG Immunity,撃破・ダメージ無効,축제·피해 면역,慶典·傷害免疫,FateCard.json
FateCard.98090.1,庆典·降低损伤,Streak: DMG Taken Reduction,撃破・ダメージ軽減,축제·손상 감소,慶典·降低損傷,FateCard.json
FateCard.98101.1,背水·安抚之息,Tenacity: Soothing Breath,背水・癒しの息吹,배수·위로의 숨결,背水·安撫之息,FateCard.json
FateCard.98102.1,背水·救世剧本,Tenacity: World Savior,背水・英雄の物語,배수·구원의 시나리오,背水·救世劇本,FateCard.json
FateCard.98103.1,背水·生命债券,Tenacity: Life Bond,背水・命の債券,배수·생명의 대가,背水·生命債券,FateCard.json
FateCard.98104.1,背水·天使恩赐,Tenacity: Heaven's Grace,背水・天使の恩恵,배수·천사의 은혜,背水·天使恩賜,FateCard.json
FateCard.98105.1,背水·求生本能,Tenacity: Survival Instinct,背水・生存本能,배수·생존본능,背水·求生本能,FateCard.json
FateCard.98106.1,背水·绝地反扑,Tenacity: Last Stand,背水・スキルダメージ増加,배수·벼랑 끝 역습,背水·絕地反撲,FateCard.json
